,r ($\AA$),g_full(r),O (DOL),O (DOL),O (DIPE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
274,13.725,1.001502805701732,1.034345321639096,1.0353003958049676,0.8585083483814517,1.1419785067706658,1.126091215357607,1.131175148609786,1.140707523457621,1.2176020138968255,1.1215464871473262,1.1891396906137943,1.1265533911078054,1.171615526752117,1.1240499391275658,1.0389325717994204,1.1941465945742735,1.1616017188311591,1.1119158606519133
275,13.775,1.0013577721507902,1.04913170277325,1.028272328655753,0.9036067949048836,1.1311797898833178,1.1368577698660003,1.1393813165249702,1.11414584993527,1.206255302987676,1.1407577965207711,1.2351996184549527,1.1506990409348954,1.1979199519019863,1.1208753076925224,1.1333018632101777,1.215317129626704,1.287391151629106,1.1599301964622972
276,13.825,1.0015410505624724,1.045086680880385,1.0388505185198054,0.863275334098273,1.159339692070599,1.0885642273466778,1.1418024087761756,1.1637240128942044,1.1242651254817524,1.1399234141374877,1.144858147532023,1.1966728481746354,1.2534222822117826,1.1152497471648148,1.1399234141374877,1.1719991812019626,1.2534222822117829,1.105858647388481
277,13.875,1.0013651814576778,1.0534552087112463,1.0538056595458145,0.8374463317319396,1.1634356665175036,1.1783594805187974,1.113067794263138,1.159082887433793,1.1677884456012144,1.1047767864846414,1.2370560469506513,1.1292729458301989,1.1954125760632044,1.2027614238668711,1.1072264024191971,1.139071409568423,1.2076606557359826,1.086354674813543
278,13.925,1.0022970983064248,1.0427721430466843,1.023171598927578,0.877204212441905,1.121757785879684,1.118053577450803,1.1532435575251792,1.2137456285302473,1.1520088213822188,1.1771151229557506,1.1138816659374662,1.240348579974034,1.1114496098983018,1.0774008253499945,1.0822649374283235,1.218460075621552,1.130906058211619,1.122790932448284
279,13.975,1.0013730487027304,1.050408600299395,1.0325601752778644,0.8711714906547666,1.100260181451344,1.1290692224141363,1.122326680912206,1.1278433057774215,1.1309080973692087,1.161463140814595,1.1904393522278487,1.1010960337036495,1.0817785594281468,1.081778559428147,1.1276575608324657,1.0672904537215206,1.2483917750543565,1.1237152191435869
280,14.025,1.0014908128348927,1.044190061245238,1.0250966921192162,0.8811646348829193,1.1386824502658732,1.1173816027194776,1.1137300288543814,1.1198159852962086,1.2038021841934246,1.1819665101718388,1.1244265583581996,1.2107364860786585,1.2059414900941887,1.1460040402883145,1.0357191326455055,1.181966510171839,1.244301457969948,1.1463954685319444
281,14.075,1.001758816248955,1.0407577133805417,1.0581263794088158,0.8707807234630427,1.1330238397026886,1.163842088142602,1.1287938840344658,1.1602164118555538,1.1541736180438054,1.1997692440779024,1.0831250120147728,1.1545398479717903,1.1712033096950951,1.095027484674276,1.018851659653457,1.1688228151631943,1.1926277604822006,1.1326538727346225
282,14.125,1.0012763367556368,1.0266394601171789,1.0320499447554772,0.8500301146979762,1.161017169931847,1.1304167173910082,1.15381706345165,1.1112164334438146,1.1004162737235188,1.2834735263564192,1.21019971545946,1.1345622332432437,1.1298348906047306,1.266927827121621,1.0778341215810818,1.2574731418445948,1.2551094705253385,1.110322542673315
283,14.175,1.001438078202121,1.0450403776517567,1.031273646747701,0.851743903667229,1.089092194627174,1.1641609126375805,1.1379464396815655,1.1302012544900155,1.135563305776473,1.2181063983073954,1.1711658819949713,1.2345355790167436,1.1383075205762747,1.14769562383876,1.1829010110730778,1.2838231211447886,1.1077961849731992,1.1151486025792805
284,14.225,1.0017328294310015,1.018701986489012,1.053599698005219,0.8635321531063576,1.115762422154324,1.1577662036882352,1.1459341525519215,1.096239537779407,1.1352853065292403,1.1955749852738178,1.2235416515960122,1.1349805415757297,1.1559555413173757,1.1932444297469675,1.111674986307234,1.172269430005322,1.246847206864508,1.075931874502592
285,14.275,1.0020317589978078,1.0240491331520545,1.0293465098511918,0.8675422432685025,1.1056100576701555,1.103260195698487,1.1373331942876832,1.1296961428797605,1.1373331942876843,1.122415131164515,1.1085295831501083,1.1849000972293438,1.1085295831501083,1.173328807217338,1.1085295831501083,1.2080426772533537,1.2103569352557553,1.1338683467886417
286,14.325,1.0019035599660535,1.0385027412889931,1.0462838403425512,0.8541789448801652,1.0664034188920883,1.1515756832018502,1.0821544540726604,1.1714103200959043,1.1340745330012143,1.1835373797298814,1.1306803705380608,1.1835373797298807,1.1168915855314991,1.1812392488954535,1.1559598097167578,1.2869532672790942,1.2685682206036786,1.117454393082787
287,14.375,1.0013131217390918,1.0420653024320592,1.0394533371831436,0.8841413265451835,1.0995503042852832,1.1429993415989796,1.1702274049822297,1.127937008663565,1.0827500098573206,1.0726206787340875,1.1524966867249238,1.1935757765487829,1.136521485126756,1.1684718883230916,1.0383881038808722,1.1159819402148274,1.0954423953028982,1.1565719932550682
288,14.425,1.0012323631035256,1.0321518385650743,1.0307468151199064,0.8939867755149522,1.12415842710339,1.0781335170889217,1.1333634091062832,1.1230078043530285,1.118405313351582,1.1105252908794077,1.2125123073887407,1.130922694181274,1.0765296187096296,1.0878615094328887,1.1241235597473187,1.1173244253133627,1.2215778199673482,1.1310151994116682
289,14.475,1.0012088977994649,1.0240675781034565,1.0249262449753596,0.8565478226636847,1.1112635476627724,1.1049787666734197,1.134688640441268,1.089552486063191,1.1141202662942966,1.1568844785358954,1.1816427066757689,1.1928964467393477,1.1793919586630526,1.1118695182815803,1.1208725103324433,1.1568844785358956,1.210902430841073,1.09593054766092
290,14.525,1.001124120730767,1.0309933742640067,1.041119963444639,0.8963861005607668,1.110435031444284,1.1002215257897123,1.1098676144634747,1.1739857332949533,1.1422103823696184,1.0818750434102038,1.155639250915445,1.1601098089460653,1.1042278335633071,1.148933413869514,1.12658062371641,1.1914037151604104,1.1846978781144792,1.1019469366089083
291,14.575,1.0013103460242172,1.0325069147694002,1.0333538393380624,0.8763230043832848,1.0673269154490412,1.1665082972436724,1.1084646476706783,1.129878809649064,1.1084646476706776,1.207663106149503,1.2565024229423138,1.1566038204115647,1.0988846278382418,1.0589251868259428,1.1432840067407972,1.2032231682592476,1.1499439135761806,1.1385042776854717
292,14.625,1.0008319277814204,1.0358682647178112,1.0384968382681503,0.8737452265849388,1.0891450022279543,1.10817425714869,1.1031371014343774,1.0958612098470373,1.1020177334978634,1.1288656038539464,1.1950100728297637,1.228082307317672,1.159733022709328,1.2038293353598724,1.210443782257454,1.2346967542152545,1.2898171450284348,1.043867711408151
293,14.675,1.0007156793857357,1.0322676827565131,1.0395776208235803,0.8792115033236898,1.1367676655196703,1.0378216291076896,1.1200913672479889,1.0834035110502875,1.170120262063035,1.1452742621128014,1.1846909671185957,1.1649826146156983,1.1168066418308389,1.237246573792988,1.2000196857319598,1.143084445168035,1.147464079057568,1.0625751548415747
294,14.725,1.0006286897272667,1.0266176408519334,1.0332557019768598,0.8894104216386965,1.1185707443098714,1.0997990733787086,1.1202270682155622,1.1362381993039068,1.1158102044670537,1.1266348667598,1.174484224035313,1.1309848083303016,1.133159779115552,1.1005352173367935,1.1092351004777956,1.2266835228813262,1.1701342824648118,1.1293424834516432
295,14.775,1.0006695115635975,1.0398727658411269,1.0377093689635106,0.9004936176305592,1.0907228943550151,1.1082709751088409,1.1291093210040095,1.080852098930987,1.1274641884333385,1.185991025947519,1.1643882750195134,1.1838307508547183,1.110381397699499,1.0930991969570942,1.1427855240915077,1.2097540519683254,1.1730293753907155,1.1064355891116295
296,14.825,1.0006962099312149,1.0410562959129814,1.0373725897351882,0.8813859439258318,1.1035313229949897,1.055599064148219,1.108433485831592,1.1411145714089357,1.094816366841032,1.1243613886508534,1.1329443000146002,1.0943211988777393,1.173713128992398,1.1694216733105252,1.1372357556964736,1.1586930341058417,1.171567401151462,1.056354953202389
297,14.875,1.0007408311892951,1.0329513445123766,1.0239055244138229,0.8859589968237745,1.0636633501399813,1.0880096628339275,1.0955840712276002,1.0869276044919745,1.1675409509674866,1.178623851560826,1.121078021556952,1.15517925415184,1.1786238515608254,1.0784514808133412,1.1040274052595072,1.1509166000774789,1.1615732352633814,1.1418475860519253
298,14.925,1.0004394685848688,1.02846500261643,1.039065652982066,0.8847312831976476,1.1011536233433696,1.1285615466183878,1.1242622645360314,1.112976649069848,1.0861061360551243,1.1601547558599403,1.147452331525708,1.102993846355893,1.016193946738634,1.117813341412497,1.1982620288626398,1.187676675250778,1.2109644531968726,1.1213777972205738
299,14.975,1.000463561487613,1.0245168748318172,1.0347459978968965,0.8887760246913012,1.0858052133894636,1.0852713858509238,1.1076921424695856,1.1151657280091394,1.0986170743144124,1.1650381613823957,1.093537624402249,1.1250819789523137,1.0178311734820928,1.1566263335023788,1.1461115486523563,1.169244075322405,1.1797588601724265,1.0969066473031743
300,15.025,1.0006310703564631,1.040223412129263,1.051380759587459,0.8748078131330774,1.1188919073255783,1.102983491581614,1.1395728477927338,1.0955595642344298,1.1125285410279926,1.1552080887208949,1.0988055238104717,1.2366784602581726,1.1614750403776082,1.169830975919893,1.261746266885028,1.1990767503178907,1.1155173948950408,1.1395620257412078
301,15.075,1.0000096865054842,1.0454075930974962,1.047386782028011,0.8788258581125681,1.0914648419635804,1.0561713359734457,1.1372937228761444,1.1167497417774093,1.1394007978606302,1.097754141538486,1.1786849761698668,1.103979590356284,1.1786849761698674,1.130956535233411,1.1392571336571429,1.118505637597814,1.2035867714410615,1.0698243218423071
302,15.125,0.9998515234297574,1.0432259381407334,1.043619163145686,0.8891369256734739,1.1653706991023756,1.1151346923157437,1.0554794342566185,1.0847837715488209,1.116704567527826,1.1873965240476512,1.193580880943733,1.1358602165803051,1.179150714852876,1.1709049056580998,1.0884468137103471,1.1812121671515696,1.2389328315149974,1.0565153383081294
303,15.175,0.9998073597296762,1.029819447808107,1.0608751694205285,0.8866466202274201,1.144187739286535,1.0927226842254865,1.103639514086921,1.077647062035887,1.090643288061404,1.132483259362948,1.1980157445340407,1.1632016117868984,1.171393172433285,1.0833338954846286,1.146818490494125,1.1345311495245447,1.1754889527564778,1.089561153322952
304,15.225,1.000204227083279,1.0500378713795724,1.0411121128868324,0.9018374868048192,1.0669654678789315,1.091238157612867,1.114477966932592,1.0881395163702368,1.1227410102462716,1.2247457760011315,1.1616774719213392,1.07623009220033,1.1372639348581934,1.082333476466116,1.1860910089844838,1.1026780906854043,1.0843679378880449,1.0700851883136868
305,15.275,0.9994506578919372,1.0388375780669643,1.053970023767142,0.8898973817018242,1.074870741272679,1.0866712315109943,1.0743576764797085,1.0979586569563402,1.0717923525148574,1.1742964791831256,1.1722753148471825,1.1460001784799183,1.2167409302379382,1.20057161555039,1.1480213428158614,1.1399366854720874,1.1540848358236917,1.082828480918748
306,15.325,0.9993824397865992,1.0452844091683755,1.0425074535192478,0.899406600251159,1.137700314622544,1.11782114245844,1.083160021762054,1.0846891888516006,1.0592030706924938,1.1305024170091236,1.1545983832686435,1.0702625013603249,1.060222515418858,1.1827103439047493,1.1465663945154696,1.1184544338793634,1.0662465069837384,1.0737457617889965
307,15.375,0.99944480941099,1.0544796014310858,1.0383066014091369,0.9003036773828369,1.114613889114506,1.096383039497004,1.079165014858252,1.118158776540131,1.127274201348882,1.2428590155904888,1.1889951417205962,1.1630606839313888,1.1171766432274062,1.145106059308091,1.1451060593080904,1.091242185438198,1.1271514346847926,1.0392307728389627
308,15.425,0.9995456627445024,1.0467093193067942,1.0370683268407208,0.9072902429555956,1.0912992729990492,1.0746958262452602,1.0520547624900936,1.1063933155024943,1.0626205922425045,1.1198559816949627,1.2070660050481987,1.103999613812556,1.1951737291363935,1.1436405335185726,1.23481464884241,1.2031019130775964,1.1515687174597755,1.042515738350163
309,15.475,0.999248314422127,1.0521646447010895,1.0433371298312302,0.908847409070402,1.0957560978358512,1.096255986566615,1.0777601035283275,1.0922568767204996,1.099755207681968,1.1776166645343829,1.0968770604442326,1.1441392677165148,1.118538905444029,1.157924078170932,1.0929385431715424,1.120508164080374,1.0949078018078873,1.1093959189181406
310,15.525,0.9994792130088952,1.0563151161704245,1.0394267639023518,0.917539906300272,1.1185099005919084,1.039538730878715,1.0638757580230325,1.099636287704479,1.0648691060697395,1.076127050599084,1.1152589433481412,1.136781484360123,1.1367814843601225,1.181783161021539,1.0780836452365363,1.1133023487106883,1.1641738092844631,1.052847567463674
311,15.575,0.9988794558293748,1.0597417358519434,1.0614104744789523,0.9157851085319432,1.1819090923446085,1.0911068906780503,1.060510496638231,1.077289164337487,1.0654453989027184,1.1547671298899322,1.0906134004516022,1.1411587630393771,1.150879025075488,1.1722636015549313,1.1664314443332648,1.094501505266047,1.183927915998264,1.076211542822589
312,15.625,0.9993974137497278,1.049469864038561,1.0568390898020197,0.9218621313318036,1.1081614957681072,1.0694248771107262,1.059618138210124,1.0968837460324143,1.0581471273750336,1.1203456259173408,1.0971660612431888,1.1473884513705184,1.1048925828012397,1.1029609524117274,1.1261405170858794,1.1261405170858794,1.1184139955278287,1.0960031409066466
313,15.675,0.999019386531485,1.069145602726886,1.0505652964728356,0.899137379504531,1.1220533592167248,1.0796657594547387,1.0967182421176065,1.119130076474519,1.0660237733244435,1.1324029612484747,1.2629172008499936,1.1458382506192188,1.1055323825069852,1.120886998930693,1.1285643071425475,1.130483634195511,1.1285643071425475,1.0961315969414491
314,15.725,0.9989465291104004,1.0382563199481614,1.059810870388571,0.9011575293832024,1.105730947694887,1.0975009012365615,1.04957298362632,1.1163815960527186,1.068453678442476,1.129027407188325,1.1442845343124914,1.129027407188325,1.1538202387650955,1.1747987885608246,1.0908845893779084,1.1767059294513451,1.1976844792470744,1.0872454531888562
315,15.775,0.9995109998562384,1.0352096017765051,1.036565179605108,0.9082540568562304,1.080452533182218,1.092959997947462,1.0915168289360877,1.0741988007995962,1.0525512656289813,1.1559929555755677,1.0934556317493471,1.1446225330617097,1.161678166832496,1.0877704204924186,1.110511265520134,1.0953507021683233,1.1465176034806848,1.0165505801547674
316,15.825,0.9989734386602768,1.050051134320582,1.0317315900290065,0.9161515663935256,1.0956248000480495,1.0994489703798054,1.063119352228125,1.0588171606048995,1.1233500349532797,1.2880500981050371,1.1430503063592945,1.1261022787526491,1.2070761884288432,1.1505827630733594,1.0771413101112302,1.190128160822198,1.1656476765014885,1.1052535146333642
317,15.875,0.999053867922991,1.0361296352489635,1.0488905118177865,0.914903656184596,1.0877840710641289,1.0858840115513528,1.0730586098401165,1.0887341008205162,1.0402825832447342,1.2312961418396928,1.0741094003282428,1.1208911686352216,1.150831500351689,1.1807718320681553,1.1601878540130843,1.0722381295959635,1.1265049808320595,1.066796168792907
318,15.925,0.9993158005286568,1.0445313529131994,1.0460388690860087,0.9231630771759486,1.069163212189288,1.0616106243769123,1.0616106243769132,1.075299689786842,1.0989015267005129,1.104565967559794,1.1120041222234966,1.1305995088827523,1.1175827382212729,1.1938238235242216,1.0803919649027611,1.132459047548678,1.1250208928849756,1.0701265524714778
319,15.975,0.9992588811787144,1.051926517271813,1.030600705327457,0.9403950253566474,1.0479392818663236,1.1122041348724494,1.075615386445604,1.066702742598039,1.1178331730919644,1.202993698276594,1.1383166177240882,1.055160371299439,1.1530999504218034,1.1401645343113032,1.2214728641487378,1.156795783596233,1.0699437039971549,1.0796169816424706
320,16.025000000000002,0.999092116882618,1.0303097275938349,1.0521156878293525,0.9359534596760236,1.0698460824354326,1.057259657936192,1.0535303469734545,1.1066730281924688,1.084297162416042,1.1367335347405996,1.144079147242962,1.1238787128614651,1.208353256638634,1.0889870534752428,1.16795238787564,1.1624431784988682,1.1257151159870558,1.069798514693561
321,16.075,0.9990654621682596,1.0367907786041626,1.0373999900076905,0.937536143094866,1.1118442845926513,1.043743822161351,1.0720031977280806,1.108138136977342,1.0632010971417227,1.166173039407974,1.0840481774778352,1.1807730148622204,1.1168981222498906,1.133323094635918,1.2245729412249615,1.0566732235011222,1.1424480792948226,1.0748300807305742
322,16.125,0.9990523466036524,1.0499180793481853,1.0493991314549411,0.9310309610644496,1.0533950302329202,1.0105778371334186,1.0888458245196058,1.0662862281553516,1.0124194368366226,1.164393266889696,1.129933030019128,1.1063549732129505,1.1879713236958735,1.1589521768575008,1.0410618928266129,1.1480699967931114,1.146256300115713,1.0736714188018754
323,16.175,0.9994315321750732,1.0381077641382517,1.0350132970099106,0.9470245672158926,1.083954807246143,1.0830396913261378,1.0816670174461298,1.067940278646052,1.055586213725982,1.1716256854611842,1.1085381485517354,1.1481931717519602,1.1427856685882936,1.1572056770247383,1.1806381907339625,1.121155655933625,1.1157481527699578,1.056118475026392
324,16.225,0.9990600251719768,1.0500011178668682,1.0318902857956145,0.9443081363626586,1.0577304214525751,1.075010626102273,1.0700084615984136,1.064096812639306,1.0700084615984131,1.0963421705980727,1.1285875285568396,1.1375445724342748,1.1106734408019687,1.126796119781352,1.0945507618225856,1.2450290989634978,1.099924988149047,1.096067975377335
325,16.275000000000002,0.9996447190150648,1.039229291436219,1.043899030899372,0.951399461227176,1.0354229639409371,1.080166252212501,1.0521452029919258,1.027739773025618,1.0494334885512249,1.0824944918838113,1.0860553290281656,1.1643937462039675,1.0967378404612298,1.24273216337977,1.1074203518942936,1.119883281899535,1.0611294690176831,1.0833483660969985
326,16.325,0.9996175189480088,1.0430837614565016,1.0348140253006286,0.9215056120958324,1.0488544015213133,1.05424465968759,1.046159272438175,1.018309605245746,1.0304376861198683,1.2015103240839191,1.0546394008159288,1.1749673861439205,1.1307291562439232,1.081182338755927,1.0404831672479296,1.120111981067925,1.1431158606159224,1.1041320490428228
327,16.375,0.9990419321621068,1.039407371068056,1.048968610501749,0.9357419352690444,1.0625491833815908,1.0433518662028476,1.0616562849081608,1.0567453433042966,1.0763891097197542,1.0904184387644031,1.134386924198452,1.1291107059463654,1.1255932271116416,1.1765966702151385,1.1273519665290035,1.0939359175991266,1.143180621285261,1.0660114427683585
328,16.425,0.9992827658708762,1.030504623919734,1.0388406910926815,0.9258367695004858,1.0911450239513711,1.0370093212583789,1.0352343801864774,1.0765017601081843,1.0858202007356668,1.10301830400053,1.1554597447612525,1.2096492335473326,1.0593171033665945,1.1589558408119671,1.0820417276962406,1.1309870724062487,1.106514400051245,1.1525344399024904
329,16.475,0.9992821349449864,1.0286504997511237,1.0355275026894522,0.9307875451634436,1.080562630365287,1.0536588260990498,1.0536588260990494,1.076593216621088,1.039104309036987,1.162356610548782,1.117182811035675,1.1276075340002385,1.1501944337567918,1.1171828110356752,1.0876460959694134,1.1397697107922289,1.092858457451695,1.0952341596238908
330,16.525000000000002,0.9994385510209344,1.02861171944977,1.0431061680184777,0.9396608066093248,1.0573750910762392,1.0455388027432964,1.0266884176204614,1.0963910044700145,1.0529912805825563,1.0672585910983596,1.1000707484298622,1.1829646195831334,1.1397907283574715,1.0810742362905708,1.070712502396412,1.087982058886677,1.0983437927808355,1.1112959601485346
331,16.575,0.9995343832338396,1.014638704698128,1.0351852407916518,0.9346627454815024,1.058848704671353,1.0449050180254755,1.0671277686173424,1.046212238648526,1.0388046551179035,1.1809880053099595,1.1020265979781894,1.1878542146431572,1.0762783129786988,1.086577626978495,1.091727283978393,1.0556796849791064,1.0848610746451957,1.0832145856724402
332,16.625,0.9989068653252742,1.0445090405830908,1.0429630663078644,0.9267442479396438,1.0810754005455454,1.0204381585277675,1.071546691085609,1.0148075574832591,1.0529223953230054,1.126120208901611,1.2029011322358116,1.0698141984565306,1.1039390532717304,1.1824262193466917,1.1107640242347707,1.1244139661608508,1.0083894597891696,1.1031381638219853
333,16.675,0.9995598022040688,1.0377692351309866,1.0270930961677505,0.9480337614236432,1.0401595454979302,1.064699733450489,1.0474785489223777,1.0901009806294537,1.0457564304695666,1.1024167368374382,1.1261610973231666,1.2194425135171036,1.122769045825205,1.082064427849669,1.1465134063109352,1.121073020076225,1.1261610973231668,1.0896792373348876
334,16.725,0.9993103221847028,1.0372014047782172,1.0387289473478467,0.9426992244033212,1.0506400687612305,1.0797413008083838,1.048072312992363,1.0335216969687862,1.030525981905108,1.1211236677702685,1.146412171554561,1.087405662724546,1.1143800667611243,1.0924633634814045,1.1211236677702687,1.1244954682748407,1.1025787649951215,1.0990693399801583
335,16.775000000000002,0.9994702889465356,1.032386218406222,1.0319866262795747,0.9251216708376868,1.033325567282402,1.0626789901488027,1.0579994589672026,1.079270055247202,1.0813971148752022,1.154671096242185,1.1898642646327302,1.080933029138185,1.0725537033309118,1.0859606246225484,1.0775812988152755,1.1379124446276394,1.1295331188203668,1.0281945785471045
336,16.825,0.9999349323677102,1.0426248067456307,1.0168849075239312,0.9464760343947888,1.0584867446420791,1.0335363978846352,1.0293075255528648,1.0394568191491134,1.0170437957907317,1.1045045644705238,1.0995068062602502,1.0828476122260036,1.159479904783537,1.0828476122260036,1.1128341614876467,1.12116375850477,1.152816227169838,1.0972629148189028
337,16.875,0.9993347648239423,1.0262677946469905,1.04040414980219,0.9395972372880294,1.0597904568805188,1.0181723469117885,1.054745837490369,1.0467585234559666,1.0560069923379067,1.1211539205228136,1.18408427352114,1.1807721496791233,1.2105812642572773,1.0582235675244875,1.131090292048865,1.0598796294454955,1.1542751589429856,1.0416967454964632
338,16.925,1.00003261570338,1.0493396508266897,1.02759289912244,0.9386606353339048,1.0443441181941555,1.04267249895735,1.0209414488788802,1.061896120180612,1.0238667825432892,1.0898450872687138,1.1622819208636137,1.1211246290483292,1.160635629191002,1.0651507121795434,1.1244172123935516,1.0552729621438752,1.0700895871973777,1.0704759617736015
339,16.975,0.9998411963654886,1.0305235790276648,1.0409817856006516,0.934718300955941,1.015351374865063,1.0681130870614064,1.0045497644941583,1.0676976405086798,1.0311383438686936,1.1243494431532872,1.0588851378750754,1.0605217455070308,1.1096199744656898,1.0801610370904944,1.124349443153287,1.1587182034243488,1.078524429458539,1.1027562424582036
340,17.025000000000002,1.0001794746448127,1.0493078120370656,1.0432559036269136,0.9604775210709648,1.0188954801881809,1.0713477404167575,1.0329378175722088,1.070521720570638,1.0160044107267636,1.0705717823794942,1.1372791426797362,1.0624367384404405,1.0656907560160618,1.090095887833224,1.046166650562332,1.036404597835468,1.1323981163163048,1.0990278340356945
341,17.075,1.0001955631661987,1.026896076115171,1.0315241662952146,0.9376925699207882,1.0326455881465328,1.025665478803196,1.0338773721482974,1.0014403934351457,1.0260760734704506,1.0157863222637853,1.1581258069122142,1.1791532307807322,1.1160709591751787,1.10960098260025,1.0384312402760356,1.085338570444268,1.0675461348632147,1.0615548045144922
342,17.125,1.0000951031606733,1.0222886921998895,1.028883608374909,0.9429313026027633,1.0429523696248402,1.0527491824902,1.0405031664084996,1.056014786778655,1.0743838109012054,1.0999148989745693,1.1626293449687326,1.0693617073363864,1.2012228501959112,1.088658459949975,1.143332592355144,1.0741858954897838,1.1208197143059573,1.0927278431542016
343,17.175,1.0002359219120271,1.0229779830595591,1.0249602030297147,0.9709239771226372,1.0125390731575556,1.0519043196891322,1.0478460468508253,1.02674302809163,1.0413528103095346,1.1654621723828458,1.1270930473661258,1.120698193196673,1.1542711775863033,1.1190994796543103,1.0759342140105013,1.0855264952646813,0.9959985368923362,1.0928349000297697
344,17.225,0.9998097325011918,1.021368136633545,1.028189890421821,0.9648353454442692,1.04540286609169,1.0365264233846203,1.0312812526940796,1.0203874366444938,1.0502445621137275,1.0840019427118257,1.142811432272438,1.1587058889104414,1.063339149082421,1.1078436276688308,1.0649285947462217,1.0649285947462217,1.114201410324032,1.0351183791333132
345,17.275000000000002,0.9998427469909928,1.015765727582449,1.0307621946637533,0.970541875708564,1.0534000776347276,1.0718526304036535,1.065835493631178,1.086293758657595,1.0437726587987672,1.12040302286682,1.1646502508502772,1.0097849529081775,1.0982794088750916,1.0840570855946947,1.0540321808916353,1.0824768274524286,1.041390115753504,1.0637233558253292
346,17.325,0.9998670349793556,1.0201758819686524,1.027668360537752,0.9658576031258848,1.0904023072523217,1.0297800868052285,1.0620853490171658,1.0489239458937842,1.0381555251564714,1.1359414872054003,1.1170876865878832,1.0888069856616085,1.0620974347867915,1.0935204358159878,1.069953185044091,1.0856646855586884,1.057383984632413,1.0866907427351522
347,17.375,1.0000547276139664,1.0359161319238228,1.0428440910974832,0.9690491062378886,1.0163275995505894,1.0072072192190782,1.0627225777587122,1.0151379847247397,1.0083968340449274,1.1825252021396973,1.14972067209355,1.0341237566928403,1.0919222143931957,1.0966085758283597,1.0403722386063925,1.048182840998332,1.1044191782202992,1.0935959149057537
348,17.425,1.0002343935894036,1.024794956131084,1.0142774016521443,0.949108586205171,1.0081377934687712,1.026274022838957,1.0081377934687714,1.0329765423888082,1.0388905302269116,1.0592609327803806,1.1415788645067153,1.1027496514282549,1.0685799439192103,1.0747926180117642,1.1027496514282549,1.0716862809654877,1.0654736068729338,1.0564715689020916
349,17.475,0.9999657570959258,1.0213692544048594,1.0220320508061598,0.9573941130033884,1.0603949331105231,1.054122726482143,1.0388342228254663,1.012177344654851,1.0192335771117786,1.0701952559673673,1.0655623760714046,1.1041697085377595,1.1613085605879654,1.0933596554471807,1.079461015759292,1.1088025884337227,1.0979925353431437,1.061874981868496
350,17.525000000000002,0.9996161838881292,1.0276315319188465,1.0231648422047916,0.9500127886584628,1.0009530588272322,1.0220011371670568,1.0169340071963588,1.044218553192428,1.0169340071963586,1.1086266178316346,1.15929791753862,1.0687037756382518,1.0994136542485462,1.0226389577228094,1.0779167392213398,1.0702392695687666,1.084058714943399,1.021181805319361
351,17.575,0.9999701314516928,1.029583228254362,1.0367912573610147,0.9600835895840408,1.0138689407116674,1.04099846129646,1.077817096375821,1.0363476863390668,1.048749752892115,1.1267559328592984,1.1420236284264975,1.1649251717772964,1.1038543895084998,1.0412568376829832,1.0702654592606615,1.1679787108907362,1.09927408083834,1.0662771632757588
352,17.625,1.0004599034052517,1.0249082449871527,1.0393150218998073,0.9498100255538072,0.9884708498037378,1.0539835377049604,1.0266223562873908,1.0193003499925484,1.027007725039751,1.1401076149369591,1.085455319147705,1.0687560065454322,1.091527796457622,1.0277667847034906,1.108227109059894,1.1112633477148532,1.0490204552882016,1.0735272387175103
353,17.675,1.000466172425189,1.0137188047113923,1.0217813317762752,0.9371610015072672,1.001279477239859,1.0403650136648368,1.0491784189371351,1.074469060153297,1.026570118456021,1.1140422948937374,1.0642273955285704,1.0717751075535955,1.0808323619836264,1.0778132771736164,1.117061379703748,1.1215900069187634,1.0204506657834238,1.073561912849316
354,17.725,1.0001858963836512,1.0228966363550294,1.0306989969822302,0.9586760795664346,0.994495382921648,1.020024574743775,1.0588899115476091,0.9986867427730424,1.049364093703533,1.1858199910142029,1.0822483715458735,1.061233840059546,1.083749409509183,1.0612338400595458,1.130281586371766,1.137786776188311,1.1377867761883118,1.0654918865268923
355,17.775000000000002,1.000740284866778,1.0246950310040768,1.0528107949139554,0.942920594951796,1.0180830355809862,1.0597611650614138,1.0775690931121416,1.063171193837085,1.0400587765797566,1.1194538910032164,1.144828179199289,1.1119908650631949,1.0179567382189243,1.1478133895752975,1.0836313664911128,1.0701979197990743,1.0343753952869716,1.0836313664911132
356,17.825,1.00054779607317,1.0328274135904305,1.037498919161769,0.9549673317198816,1.0033370373939308,1.0451584460123038,1.039506904307118,1.0564615294226745,1.0285805903437597,1.0834975915598049,1.0775606184553674,1.110213970529772,1.0642024289703835,1.1413830793280677,1.0449072663809624,1.0731078886270389,1.068655158798711,1.057068974041327
357,17.875,1.0005073251123482,1.0402898169439996,1.0275501378596374,0.9772611077316924,1.026580991001966,1.0524328480746423,1.0295783077640157,1.0314516307402968,1.0145917239537678,1.0390698108438394,1.0995838197140064,1.0597331309458482,1.093680013970576,1.0759685967402828,1.067112888125136,1.0774445481761403,1.095155965406433,1.0511635761805111
