,r ($\AA$),g_full(r),O (DOL),O (DOL),O (TTE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
275,13.775,1.002428934604005,1.0314356052176452,1.0483727594684924,0.8244022154002233,1.2569441615064367,1.2760286540109842,1.2240398640848018,1.1759995898492157,1.2181170905489076,1.2521580818814697,1.2029013457412046,1.4128905892865449,1.2962298984280225,1.3506715541619994,1.3273394159902947,1.3610413933494234,1.2703053004594618,1.1916056280549052
276,13.825,1.0023232405421203,1.0371212268678378,1.0347892383103836,0.8445422952215131,1.2263087552471594,1.182535347361406,1.2478687919670086,1.2184687418944873,1.186455354037742,1.3254770049530578,1.2379697852085836,1.1118564391062535,1.3434931972533897,1.2431172687229644,1.3434931972533894,1.3537881642821517,1.333198230224628,1.2384687759574269
277,13.875,1.0028087527641618,1.0485472089940824,1.0680437288591669,0.8656928481630345,1.2168377940718238,1.2486208707826545,1.2278645757878262,1.2259186731320613,1.2110000861045278,1.1958456320884177,1.2750576290857278,1.2725024033761374,1.3414934975350838,1.2622815005377743,1.234174017732277,1.3287173689871306,1.3312725946967217,1.2407445981283671
278,13.925,1.0033729174709136,1.0349817862031676,1.0513140528469345,0.878907665274896,1.2158427943598376,1.2229266241998575,1.2171307634216593,1.1894394285924894,1.2222826396689468,1.3166556454715304,1.3242663717459324,1.291286557890191,1.3952998169736834,1.260843652792583,1.3952998169736843,1.3268032805040668,1.3496354593272724,1.2694380783813648
279,13.975,1.0038533937273435,1.053774294884607,1.0351563744802856,0.8838340442902165,1.273014860114298,1.2001250087566735,1.2257003951979455,1.215470240621437,1.228257933842072,1.2996946382428072,1.3198449427116876,1.1913867517225731,1.3223637307702978,1.2896194860083663,1.2291685726017247,1.3122885785358576,1.2367249367775546,1.2171143726069469
280,14.025,1.0039622666692452,1.0380451651854206,1.0492556713351715,0.8571053677347332,1.2157069181281954,1.2664936301126637,1.2144372503285836,1.2334822673227597,1.2169765859278077,1.270437295247821,1.1729037233685589,1.2329243829865657,1.3304579548658275,1.2954459034219907,1.3104510683264918,1.392979475301253,1.2829415993349058,1.2716111686927316
281,14.075,1.0034291086202298,1.0347092798529751,1.0231046209578512,0.8777416241983704,1.2215825451817046,1.2329285130936087,1.2461654756574978,1.233558844644271,1.2713787376839518,1.311089625375616,1.1472034222036638,1.1571359193656006,1.333437743989973,1.4203470941569167,1.3259883711185207,1.2018321565943142,1.234112772370609,1.2266380614961927
282,14.125,1.003432271759702,1.031276952505514,1.0386843687645315,0.8480730492299661,1.1710157347827794,1.157246442337445,1.2060648428254503,1.1660087193481123,1.221711766058785,1.3240141950534603,1.200735405942337,1.309220740360126,1.2032009817245604,1.3560666802223529,1.225391163764563,1.388119165391245,1.2870305583201236,1.1797780117934469
283,14.175,1.003635995101077,1.040009222294528,1.026466219399808,0.868693383169156,1.172091219756879,1.215594075209149,1.2193228913907723,1.1863850151197672,1.1801703214837285,1.2412438107615271,1.297552701585028,1.2192098969610266,1.317138402741029,1.1702456440710256,1.2290027475390268,1.317138402741029,1.2094170463830265,1.2118652590275252
284,14.225,1.004050229567863,1.0375800326751046,1.0293489508516482,0.8781894524012592,1.2212571140416952,1.2101491665668336,1.2082978419876902,1.2724770940646668,1.221874222234743,1.2592747187830962,1.2398264605779517,1.2349643960266663,1.332205687052387,1.2738609124369544,1.237395428302309,1.1814816859625186,1.217947170097164,1.201723750625015
285,14.275,1.0031615729183188,1.0401094603726817,1.0447142615254112,0.8530690055253924,1.2108785111216411,1.2421309423297393,1.2016866195898468,1.2053633762025644,1.285026436144778,1.1780476742969712,1.3542720190176245,1.1611494494607435,1.281851055433794,1.228742348805652,1.2118441239694244,1.3253036335840924,1.2094300918499632,1.2144552199353729
286,14.325,1.003748560946356,1.045093345061893,1.0304606664174036,0.8577877478069144,1.2383431923523374,1.2152193391290504,1.2407772821653151,1.2438198944315366,1.2340835351796269,1.2561378640911502,1.1914132031551563,1.241754606105374,1.2705211220769272,1.3376429926772178,1.3088764767056646,1.3064792670413683,1.1242913325548658,1.2665339264108022
287,14.375,1.0039208254341694,1.0326136808075863,1.0264833885072768,0.8966511570691896,1.1632709933392398,1.2230963587109722,1.1753569257375698,1.2297436215300537,1.2212834688512226,1.249795282100011,1.2283702201211537,1.1569533468582958,1.2712203440788687,1.2212285327948678,1.2307507825632482,1.2307507825632489,1.2736009065209637,1.244912699948366
288,14.425,1.003998285966036,1.0325701070076694,1.0428292924796314,0.8779733812492755,1.113812796220207,1.242837446644423,1.2344358415005203,1.185226439943378,1.218832860518987,1.1489467813674352,1.2955202390727458,1.2056848940275564,1.2576948306326656,1.2009567179725462,1.2647870947151814,1.2647870947151811,1.2104130700825655,1.234705280732541
289,14.475,1.0031854373412017,1.0436985724891,1.036085238126382,0.8755615296560262,1.2086392222413995,1.2211547171462669,1.2229426449898186,1.197315679232235,1.1609611464133367,1.1598053142720506,1.2607600278625328,1.2701511640104843,1.335889117046147,1.260760027862533,1.2631078118995207,1.230238835381689,1.1809353706049417,1.2261901057668845
290,14.525,1.0035810027895486,1.0286308315725474,1.0411954498805895,0.8902875765830339,1.202108096002345,1.19500553708948,1.2145375740998583,1.169554700985049,1.2050674955493723,1.19846713777176,1.2124570265395245,1.3383660254493983,1.1868088971319568,1.231110211563209,1.247431748458934,1.2637532853546574,1.2077937302836026,1.1871419897216664
291,14.575,1.0036100145191664,1.044886115821542,1.0568125267820927,0.8657441673722448,1.1662466913993117,1.1574293020994175,1.2003405966922354,1.1997527707389093,1.1791788623724897,1.1925741689452578,1.2689915428776724,1.2064682369329696,1.2597288308858643,1.3176207808346632,1.3083580688428555,1.257413152887912,1.1763644229595938,1.19148721804826
292,14.625,1.0036321704603213,1.0302958507444502,1.0395086303338197,0.8657826171292108,1.1512802320845503,1.1833899748658132,1.1798870938351298,1.1892281099169515,1.199152939503887,1.145335949123391,1.2672291324638325,1.2534299041611396,1.2994273318367782,1.276428617998959,1.3224260456745975,1.2948275890692151,1.1545354346585175,1.2298210203643596
293,14.675,1.003164490683543,1.0397354707346245,1.0401711901566195,0.8790332013130012,1.1631630520781793,1.1567847900777506,1.2176682000818426,1.19099546808005,1.2194077260819596,1.1489657085620733,1.2471874291747358,1.183229099473467,1.2266293946278997,1.2974404025114468,1.212924038263342,1.1649552909873906,1.1421130303797942,1.2552987625333532
294,14.725,1.0027925583690345,1.0359321843128515,1.042207282661692,0.8585224491384654,1.1921355276939956,1.200198280055211,1.1950150821087158,1.1696750032591814,1.2065332997675944,1.2387319536776435,1.1820134576301324,1.1502510998435262,1.256881872412847,1.2659568317804488,1.22058203494244,1.2727630513061503,1.1525198396854266,1.2567198195669969
295,14.775,1.003257341932864,1.0350579081132747,1.0481680684942771,0.8450289664357273,1.166347980811503,1.1291667062883313,1.1983810788622358,1.1863686670932114,1.203529255334675,1.273176976096497,1.1920541953186672,1.2506428703248775,1.1852939635871818,1.248389459747716,1.255149691479201,1.2799372078279831,1.169520089547048,1.217876441014104
296,14.825,1.0026778776677014,1.04420508858473,1.0649120074424867,0.8791637246680883,1.1562211448798838,1.2028108912583364,1.165879994738832,1.214742411672331,1.2124697411172838,1.224315175525405,1.2287916478307994,1.2019328139984322,1.235506356288891,1.336226983160268,1.208647522456524,1.172835744013368,1.2444593008996807,1.1915866815783112
297,14.875,1.0029410849235088,1.042922125721648,1.0321080506150495,0.8948821635602608,1.1868374030791875,1.1941740108966057,1.1388672750422255,1.2071541631889604,1.1411246928322007,1.2072054681387323,1.107160816083037,1.1983126101782255,1.1271697464941757,1.162741178336201,1.2160983260992384,1.2027590391584793,1.2783483318227833,1.1371742116997448
298,14.925,1.0027874124836618,1.0367885735338829,1.0376310629791117,0.8827282201105737,1.1671265512267075,1.201882481186388,1.1615207560719203,1.1906708908768135,1.1564755404326117,1.1196301777334177,1.1991305453831276,1.1969222018373025,1.1328802390083688,1.2145889502039044,1.2079639195664291,1.203547232474778,1.2300473550246815,1.177903406401829
299,14.975,1.00229620660602,1.0352117399405285,1.0330149486573086,0.8675394071384747,1.171039425450602,1.1443109934859663,1.176051006443971,1.1910857494240783,1.192199434089272,1.2086853419361487,1.153844809180425,1.1648129157315696,1.2898493304146197,1.2174598271770642,1.2415896615895825,1.193329992764546,1.228427933728209,1.19221079821851
300,15.025,1.0024255553562262,1.0420499345184169,1.009524841827525,0.8687630214592594,1.1090505063874398,1.174874451654325,1.1776401636403289,1.1809590180235332,1.16325846131311,1.191938056513426,1.211549468777816,1.266025613956674,1.3139646217140697,1.2398770642708223,1.1418200029488768,1.3117855759069152,1.100418132612944,1.1886917229639942
301,15.075,1.002335187757959,1.03184573922353,1.055174784548112,0.8849543635939271,1.180281355860561,1.1890730233157614,1.2363282358874594,1.2280860476482105,1.1561042703587625,1.2230075276220056,1.056332165450511,1.1818798408524154,1.2056906068769149,1.2100198370631876,1.1277644635240087,1.1342583088034173,1.147245999362236,1.159681492193212
302,15.125,1.0016781894030953,1.0420572893815907,1.0326231946538684,0.9022476572584804,1.1626654067619102,1.178495123567589,1.1408313146161466,1.2117921140898784,1.20797114796437,1.204183263796658,1.2256865363644556,1.1095688644983492,1.1762290094585215,1.2127845728237772,1.1783793367153008,1.109568864498349,1.2149349000805567,1.1592677546677996
303,15.175,1.0018120489597853,1.051806463824091,1.0454905315473746,0.8781911360313206,1.120311604208096,1.1756222448805191,1.2059888711320454,1.1783335507958337,1.197854953386101,1.2048057558235423,1.1663545082972593,1.1471288845341174,1.2154866579141768,1.1321756216072298,1.1364479824434834,1.200533394987289,1.2048057558235423,1.1861686715633548
304,15.225,1.0019810961228188,1.0350928148243776,1.0364084392468174,0.9007525554974468,1.108655681938516,1.1932324273536512,1.1937711327384617,1.187306668120744,1.2093935888979443,1.271181464095065,1.1502176185968709,1.213882800438025,1.2266158368062563,1.2351045277184107,1.2244936640782182,1.2244936640782178,1.0844302640276766,1.1633837514402114
305,15.275,1.0019554766988583,1.0601988430431215,1.056881008825917,0.8693475762635304,1.1388725035511305,1.1881094726896193,1.1640261725675327,1.150111376941438,1.1843631815595168,1.2902810489651395,1.1448081856014232,1.0921006264116704,1.203840651893946,1.108967045352391,1.170107814012504,1.1954074424235857,1.186974232953225,1.1508103933622158
306,15.325,1.0013424281616263,1.0382093322558783,1.03491311251714,0.8912023782195756,1.114438831724336,1.120819206715124,1.1479358004259743,1.2138663419974516,1.1723939045573286,1.1834306643267472,1.2148491775389616,1.1373501782821651,1.128971908092241,1.2420785556562135,1.2378894205612514,1.1122153677123936,1.2127546099914803,1.1842214704416132
307,15.375,1.000353473429916,1.0504219738257077,1.0153913685578302,0.905005158346624,1.100863297314284,1.1108999588540978,1.1346709993431288,1.2033428940892223,1.1563290584553585,1.1778270432208595,1.1819889762357747,1.1674222106835737,1.2506608709818667,1.1611793111612008,1.1486935121164574,1.2069605743252638,1.1923938087730617,1.1779332149814443
308,15.425,1.00116469658986,1.0367215324813517,1.0394821794532472,0.885887038989272,1.1714122847689217,1.1551426697026863,1.1850577683728607,1.2280935243545148,1.1745612425236769,1.283915957279719,1.1536636137875735,1.0854361957678784,1.1577986088190706,1.178473583976554,1.195013564102541,1.068896215641892,1.1929460665867924,1.153600323047296
309,15.475,1.0003920436280886,1.0570695600500968,1.0556001834028208,0.8948341029636335,1.171676417378683,1.1648976931125845,1.1549903268775183,1.1628119317999397,1.1508188042522272,1.0866500414442424,1.1729247139218568,1.269470180742044,1.1256790599460196,1.1873038260014588,1.1729247139218568,1.1010291535238446,1.0763792471016689,1.1689840826230735
310,15.525,1.0002803323423983,1.0277888279575524,1.0588366154687705,0.8928799502990179,1.1781298965505744,1.1449723269027132,1.1558521544434175,1.170876678190105,1.1392733696194863,1.1735456113530478,1.0674162691089455,1.1061942980058297,1.1735456113530478,1.2388559758109563,1.169463713574428,1.2347740780323373,1.1102761957844482,1.1222928030204864
311,15.575,0.9993028286131912,1.028840123204911,1.0272928497796572,0.8661784571373404,1.139691849784006,1.1551348287783698,1.1582234245772416,1.1685187439068176,1.132485126253303,1.1599393111321703,1.1984687637746736,1.0930197354899305,1.226858886774412,1.1416885177751963,1.2126638252745423,1.141688517775197,1.1802179704176985,1.152655547796962
312,15.625,0.999817637555668,1.036006481229255,1.042252114811142,0.9108775392798854,1.0776814876057166,1.1779309283132244,1.1211570103615238,1.1774194515749214,1.1651440098556345,1.1706617589112736,1.1686468505482592,1.1827512090893584,1.1847661174523725,1.1726766672742874,1.19282575090443,1.096110149479746,1.1686468505482588,1.1859997348174844
313,15.675,0.9998752323406096,1.033990519679927,1.0621555430691765,0.9021762348805348,1.1434926053992802,1.151115889435275,1.1246885047771586,1.1008022147977068,1.1419679485920815,1.2272717269261768,1.069107833896539,1.0550933117293562,1.2312758761168003,1.2192634285449289,1.2412862490933596,1.117157624184024,1.183226085829315,1.102264640714816
314,15.725,0.9997903027132504,1.0475376381256452,1.0368175010935676,0.909413310316166,1.16400692814059,1.113002720009484,1.1438072417520333,1.1887515439665726,1.1397673044743213,1.1259794882348606,1.0802241380062347,1.0762454118993985,1.2115220995318554,1.2174901886921103,1.1657667493032298,1.03446878777761,1.1220007621280237,1.1187122232029847
315,15.775,0.9995744009238255,1.0248821088211455,1.0595727467944882,0.8754374220168744,1.1385751637242485,1.1837368052999124,1.130044631426623,1.1491128800919037,1.1345607955841892,1.2058310360101632,1.061526666126979,1.16431882001637,1.1425743259243832,1.180132997537815,1.1742026809672723,1.0753640714582429,1.09710856555023,1.1775309198589037
316,15.825,0.9992606868501904,1.027783326051353,1.049328182503395,0.9089292475631812,1.1109479130837585,1.1408657204378998,1.092997228671274,1.1747725687725925,1.1538301036246936,1.1000082703946692,1.233580703228308,1.1412585805344688,1.1078654723260597,1.064650861703412,1.1864374916399645,1.135365679085926,1.1844731911571171,1.145628146914681
317,15.875,0.9991332905204676,1.0543641748443109,1.0428217401589848,0.9084627931364344,1.1217986297943523,1.1158527006611676,1.1440958640437997,1.1644111219155164,1.0801771258620545,1.1848314845951446,1.1106575201559097,1.1653120202690292,1.2394859847082644,1.1418886630776928,1.214110681084316,1.116513359453744,1.1867834310277556,1.107530422299583
318,15.925,0.9990132356738092,1.0541363010188416,1.0321211694250816,0.8923328260139968,1.08029830355405,1.1255979589446483,1.1295370594133969,1.108364394393878,1.093592767636074,1.1774030984427244,1.074598544542454,1.1114530072614184,1.066839710285829,1.1289103843388226,1.1774030984427235,1.0707191274141414,1.059080876029205,1.201174424825902
319,15.975,0.9986328815840396,1.0311857787613146,1.023372372521815,0.89792246583649,1.1117126526236885,1.1307957483333386,1.153304015067797,1.134220919358147,1.110734032330886,1.0505340567433348,1.1758271093824482,1.1199271320511517,1.15462366970506,1.1295650591772373,1.2220891595876595,1.098723692373763,1.2201615741624423,1.1806854114235583
320,16.025000000000002,0.9985861252349224,1.054540969213072,1.0318862429167417,0.9133332286107486,1.1018685475477634,1.0970059325983033,1.0911707946589508,1.128612929769797,1.0770692113055147,1.0554821479692744,1.2259683751367252,1.1895724389998537,1.13210517141532,1.1359363225876218,1.1570076540352836,1.1455142005183778,1.1550920784491332,1.1133403493468998
321,16.075,0.9988055306645028,1.036280127769733,1.02720189625182,0.9084480983872976,1.1472147202676233,1.1356169303407384,1.0882592881392947,1.0993738368192263,1.1525303739841115,1.0584447675696786,1.11365141911558,1.1250734849526618,1.0889036098019,1.2202573669283534,1.2240647222073804,1.1574360048243968,1.2126426563702972,1.0974507338976764
322,16.125,0.9987146571703904,1.0388855728543076,1.0203904323909874,0.9002787846600064,1.0964085827020658,1.1329075105537332,1.125223525742856,1.1420322425166505,1.11321729947586,1.189998935578491,1.165404362983069,1.0537828412038468,1.163512472783421,1.1635124727834203,1.1086476569936334,1.089728754997155,1.1256746687904644,1.100211371103368
323,16.175,0.9983685673084496,1.040811404818986,1.0453842323212064,0.9188401061759652,1.0963226338821326,1.1383236751453574,1.1216187155520294,1.12161871555203,1.0820040970878515,1.1694918032177577,1.2390596436020935,1.0811218438106287,1.173252227022317,1.1394084127812882,1.161970955608641,1.1018041747357012,1.0134342153285718,1.1339404495960883
324,16.225,0.9984967604062512,1.051604953658823,1.044030475134884,0.93889565170617,1.0881530121148733,1.140805577217206,1.040243921346084,1.139856882350497,1.11945994271626,1.1903245744264703,1.1622949533646223,1.1660322361728688,1.0669942417543397,1.0931552214120648,1.1492144635357595,1.0370959792883687,1.130528049494528,1.193661434076691
325,16.275000000000002,0.9980665303610048,1.0397509559636178,1.0447105857365275,0.9239137274923483,1.1140064239207732,1.0762914370762269,1.122963733296353,1.088077370465148,1.1356925413563863,1.1551643319128715,1.1087348973504576,1.0975918330554777,1.0511623984930636,1.1533071545303752,1.1068777199679607,1.1087348973504572,1.1068777199679607,1.110042501834051
326,16.325,0.9987440472572322,1.0530208026091423,1.0299587403936776,0.928574020905386,1.09735331762662,1.114221259315159,1.1264036616457704,1.1100042738930245,1.090325008589729,1.1536365843382097,1.1757864067575032,1.0281209239622124,1.1905529550370324,1.1684031326177386,1.1776322252924445,1.1148743951044455,1.0244292868923304,1.1243860110242945
327,16.375,0.9981961754339856,1.0331270563413857,1.0337394612354822,0.9231017842283288,1.106961551452311,1.1241923370659983,1.1060301576353544,1.122329549432086,1.0752941616758034,1.148436800361916,1.192466326254385,1.1300911645733864,1.1557750546773276,1.150271363940769,1.161278745413887,1.093399892996329,1.1851280719389738,1.08602419860788
328,16.425,0.9981623988809076,1.042324583839439,1.0438897663295623,0.928807965570636,1.1057867138812916,1.144667452251333,1.1136554347418948,1.0914378699590148,1.0891235402941313,1.156042733210244,1.110457451932238,1.1159276856855986,1.103163806927757,1.101340395676636,1.1469256769546434,1.0849296944165543,1.0885765169187944,1.1101225396616232
329,16.475,0.9986137772823744,1.0304761189807643,1.039723870782403,0.9124921673704418,1.117487424537552,1.0852831759918002,1.0678008696383932,1.1257685170207443,1.095404511249036,1.1707847588191118,1.1979701634356537,1.1490364351258768,1.130912832048182,1.1417869938947995,1.1725971191268811,1.110976868662717,1.207031964974502,1.123533936509406
330,16.525000000000002,0.998440524818028,1.0410012428290645,1.027771816240875,0.9599028058092948,1.102961480322319,1.1130216596619096,1.0869566495547898,1.1381721080108842,1.1079915699921137,1.1492992760683094,1.1438950474974547,1.086249942741678,1.0646330284582617,1.1006612189306226,1.1348879998793655,1.0898527617889138,1.1276823617848932,1.1015803054222644
331,16.575,0.998500145200632,1.0426712416402275,1.0292653465507575,0.9418950893262809,1.1026805207761483,1.1126800968095667,1.103589573142822,1.116316306276265,1.0585914809924353,1.147747480530071,1.178186961292959,1.0832874036204256,1.0331517882462573,1.0492668074736682,1.077915730544622,1.137004134378463,1.106564653615575,1.1395620739383705
332,16.625,0.99778534466806,1.0342870950738583,1.025460092128866,0.9410251368424633,1.0671428714202942,1.1127742981829738,1.0684982603340372,1.094702445999734,1.0892808903447628,1.188908820903425,1.160431962917714,1.1105974614427203,1.1764501955346764,1.144413730300752,1.076781192584689,1.0429649237266574,1.0696619780882612,1.124327375114402
333,16.675,0.9977724828510404,1.0276719437559507,1.0375428589040878,0.96998013014238,1.0850037245591488,1.0746746328104482,1.038747357162794,1.0998237257638055,1.0755728147016392,1.2047885276843948,1.1269460971144771,1.14463755860764,1.169405604698068,1.0473345203952449,1.135791827861059,1.1004089048747328,1.0862557356802025,1.1217650262486236
334,16.725,0.9984040779337656,1.0305099604799952,1.0404896711975338,0.929078179791219,1.0981681414790574,1.1499516798577436,1.0959360924110104,1.0767404704258074,1.107542747564854,1.107907991957807,1.0569090526454636,1.0850463984729632,1.0903221508156191,1.0991150713867128,1.195837197668744,1.1483554265848377,1.078012062016088,1.0913808902313231
335,16.775000000000002,0.998914057244301,1.0341295707754166,1.052052816056893,0.9271647614234249,1.1182566029212808,1.0871939195068012,1.0596812570539758,1.1076065400363162,1.079650124963284,1.136275648711498,1.1327794159462317,1.0436254804319451,1.143268114242031,1.1555049289204624,1.1729860927467923,1.0698472261714416,1.1048095538241027,1.0648704458576197
336,16.825,0.9985872116665198,1.0382681011139794,1.0371079324320729,0.9216623161294432,1.0886818925300168,1.0547157232736102,1.0891230116112691,1.077212796417464,1.0670670575486674,1.1521228367609917,1.127794451067697,1.098252839868697,1.1660247714428729,1.1608115459371673,1.14864735309052,1.066973486834462,1.0895641306925206,1.100096974061192
337,16.875,0.9984810364623812,1.0447284838023598,1.038550070595833,0.9337215728668804,1.1138126487024198,1.0936412385290692,1.0611915786849828,1.0646996500194787,1.1076735238670523,1.1591252367729914,1.072752268310026,1.090026862002619,1.0762071870485452,1.1003916182181754,1.0658424308329888,1.0796621057870637,1.129758427495583,1.0645027684649917
338,16.925,0.9985965597220652,1.0583010846823204,1.029229128862292,0.9298117426758172,1.107677423600748,1.039237692980788,1.0980871428769317,1.0867531747487853,1.070624066258732,1.2707782446709357,1.0732924363774796,1.1660249028804934,1.0046017204493207,1.1145068659343744,1.0114707920421366,1.087030579563111,1.0578370252936438,1.1131575840143575
339,16.975,0.9979763263088806,1.0308275019191904,1.033839713068378,0.9437686533787956,1.0803605275025838,1.0920611830351028,1.071260017643958,1.080793885114899,1.0816606003395302,1.0464929734976838,1.1881877806759993,1.099415130395609,1.034542809036862,1.078929134177057,1.1318512910749825,1.1199011266141612,1.0140568128183105,1.1060347550240528
340,17.025000000000002,0.99862239282255,1.044367548413469,1.021139596894974,0.9329663406283268,1.1003038922364072,1.0757473840698162,1.070146776944102,1.071439224742344,1.0667002494821245,1.1404872692362835,1.123515732491697,1.0454466634665938,1.081086890630227,1.1269100398406138,1.0284751267220065,1.084481197979145,1.1065441957471092,1.1058341620669785
341,17.075,0.9990556572494262,1.0318233265651384,1.0478349330831096,0.942870013071244,1.0775941160980729,1.0715979644186722,1.0840185643260032,1.072882854064258,1.0643169230936855,1.1355050009324614,1.0916370514164977,1.1152582550020165,1.0747647631411263,1.0747647631411257,0.9785927199715122,1.0798264496237373,1.0494563307280702,1.111298432243511
342,17.125,0.9991565166767116,1.0229271986671795,1.025566907578348,0.9394545225785258,1.0934523447190303,1.072588183935839,1.1224066902957015,1.076846175932409,1.0704591879375545,1.1204970454002696,1.1154648730406882,1.078562275737086,1.0500466323661215,1.0953361836023596,1.1372709532655434,1.0986909651754146,1.009789253489465,1.1183746325683392
343,17.175,0.9987309105097172,1.0489494627223497,1.0354300230966638,0.951244026303796,1.1002181141318297,1.0566157802512683,1.0625423110699852,1.085825110714945,1.0659289001092516,1.1106472690141176,1.087300329425232,1.073959221088726,1.0639533898363465,1.082297413799042,1.038938811705398,1.0522799200419035,1.097306160677611,1.1208573009043
344,17.225,0.999162940315578,1.0446080454580853,1.0225488837351966,0.9503604684634585,1.1018365781704351,1.0462817927164636,1.061012228253502,1.0816348380053544,1.1073078827984784,1.1605797695848044,1.1323942608948876,1.0793391857138688,1.0793391857138683,1.0611015036203928,1.047837734825137,1.0743652724156485,1.090944983409717,1.04345595406242
345,17.275000000000002,0.9991961172373176,1.025442317269957,1.030473233966413,0.9518585072363736,1.0720351363960108,1.0716166995746228,1.0640848367896392,1.09504916157235,1.0619926526826993,1.0961776729997303,1.0912325105651453,1.1110131603034852,1.0599131484794375,1.0335389488283169,1.0862873481305593,1.094529285521535,1.0747486357831937,1.089600943367339
346,17.325,0.9986270192886916,1.016171338226761,1.025315473480763,0.9312832458687774,1.078337029338187,1.107042760443255,1.0820812551345005,1.056287699648788,1.0708485777455614,1.1832762062018611,1.0406930622412482,1.089859663606977,1.0587208160753487,1.0210264216949572,1.1259151712751776,0.9849709140267568,1.0013597811486656,1.0662128696167932
347,17.375,0.9989397413431396,1.0207438713073818,1.0256393390214775,0.9566100044795944,1.0783442193905497,1.1097804145089547,1.0543534389054512,1.0551807071980406,1.0353262681758906,1.0754487803664865,1.145515897875212,1.0477478269328049,1.055895166178005,1.1031497338001688,1.031453148442403,1.11944441229057,1.0835961196116874,1.0688644000785286
348,17.425,0.9995782152337408,1.0485799443651256,1.035291132809658,0.9636979875192128,1.084502526013545,1.1087670876497977,1.0343283477148524,1.063939338186212,1.0676407119951317,1.0935877162718035,1.1000682360719325,1.0287825182705113,1.0206818685203494,1.0142013487202204,1.0449838177708344,1.1081688858220935,1.043363687820802,1.0594657956915323
349,17.475,0.9991433413200184,1.0282997329967485,1.0076354099595357,0.950692269588856,1.0660379751027973,1.0439566361478485,1.057450787731428,1.101613465641325,1.0406853266730411,1.1566061605246374,1.1469409279854343,1.0776734281211449,1.027736393335262,1.0293472654251306,0.9826319748189808,1.09217127692995,1.0422342421440671,1.0989763896361242
350,17.525000000000002,0.999801979414192,1.029925861553903,1.0111360542309822,0.9674780180863056,1.1030615731338855,1.052645194560866,1.0054814855732026,1.079479718640054,1.067282207694969,1.1035667225770658,1.052312535171455,1.0875497890128123,1.012270201260821,1.0683294687357083,1.1548209099826774,1.130795509636297,1.076337935517835,1.0673651839599008
351,17.575,1.000186840086781,1.0204285532034711,1.0261246042223937,0.953908200480738,1.0668779505791213,1.0551540170562748,1.0470685456612072,1.044642904242686,1.0256420464642784,1.129148331035374,1.141889073839722,1.014481645796238,1.0797779526685236,1.057481652760914,1.0861483240706975,1.0877409169212415,0.9921853458886286,1.0462847499647463
352,17.625,1.000038674967484,1.0251439739794483,1.0202353656325855,0.9591517769303404,1.1114831998485892,1.049979789513387,1.0720888585881334,1.037116331142626,1.081736452366204,1.0815780953976244,1.0847452347692126,1.0799945257118293,1.075243816654446,1.0245695867090228,1.0673259682254734,1.0578245501107066,1.068909537911268,1.0883486637481126
353,17.675,1.0001428177504952,1.0259601709950903,1.0184511307331048,0.951941042426404,1.0760246752771931,1.1004071066263423,1.0496436839813927,1.0596364837146504,1.0772238112451846,1.040825795247076,1.106959960754455,1.0786167469655772,1.0549974021415145,1.0565720251297852,1.0707436320242236,1.0455496642118889,1.0093333354816576,1.044023243968157
354,17.725,0.9999423998196216,1.023017488675345,1.0138334034912655,0.9465780085252342,1.0747321016712248,1.0155105472522112,1.08625844447761,1.038165772768209,1.081886383413119,1.000515461783089,1.0615797857416815,1.1179468540111517,1.0255674921250757,1.0396592591924434,1.0584482819489327,1.024001740228702,1.058448281948933,1.0808481203031843
355,17.775000000000002,0.999805239955609,1.0156367611946684,1.023655532318948,0.9591383134563995,1.0588136172810858,1.020871807927229,1.06869429680032,1.0109911284079949,1.0647420249926265,1.0680715145760773,1.0291476255609142,1.0416032700457658,1.1319066925609451,1.03537544780334,1.0011224254699966,1.0057932921518165,1.0525019589700115,1.044891941485007
356,17.825,1.0001023876488209,1.012457219848519,1.0083964638438765,0.9463975493960152,1.0493447866319536,1.0603491514355854,1.0414845260579322,1.0179037443358656,1.0807858289280423,1.0961490655045398,1.131758427802004,1.0976972986479083,1.0992455317912757,1.004803310045828,0.9893209786121486,1.108534930651484,1.130210194658636,1.0233979060636265
357,17.875,1.0002774244316446,1.0200899711960072,1.024935655527297,0.9575149570723414,1.085300005651487,1.0692764909839638,1.052080524023695,1.0243324864287169,1.0505172543000345,1.133133690605016,1.0931045113173383,1.097723262773609,1.0715503378547433,1.0346003262045798,1.0623128349422024,1.1192774362362043,0.9699378058167932,1.0949268758375
358,17.925,1.000583025665593,1.0297392255485074,1.0259426827430254,0.9532892858192068,1.050105768196142,1.0524376092802192,1.0178486331997394,1.0260100769940097,1.023678235909933,1.1436620589633628,1.0916078287026478,1.0119954765392007,1.0487396390761765,1.1053868896540135,1.0395535984419324,1.0518016526209244,1.0579256797104202,1.0867648480961596
359,17.975,1.0007574481497228,1.0160319359609018,1.0169757986997532,0.9624832593222206,1.0562527756065525,1.0442718623084175,1.0659148024598877,1.028812619343082,1.050069078420418,1.0581383347864155,1.08249835400452,1.077930850401126,1.1068583732226251,1.0246433083615212,1.004850792746812,0.956130754310603,1.0215983059592584,1.0873921078653002
