,r ($\AA$),g_full(r),O (DOL),O (DOL),O (HFME),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
275,13.775,1.0005838699551364,1.0383739122100435,1.065484876184105,0.879794635194207,1.1736666655803925,1.1519557479363591,1.151317191535064,1.1181122586677197,1.1264134918845552,1.0514895407992633,1.0590361164509323,1.154626074705411,1.1219242468815105,1.217514205135989,1.1797813268776425,1.1822968520948651,1.154626074705411,1.157090262673304
276,13.825,1.001034834004365,1.0365931667680055,1.0329012563624675,0.8993371400076785,1.1956219784598825,1.1068695516388936,1.1556833863904372,1.1588531159197586,1.1201824156620424,1.0438975916563835,1.1562789113323098,1.1487868233539151,1.158776273991775,1.1038342954835447,1.1263105594187297,1.1038342954835445,1.1313052847376597,1.175646213589386
277,13.875,1.0000237450831728,1.0404864555856914,1.037057579766148,0.8765478128127283,1.095759569990284,1.144222227594679,1.164362552832869,1.1712857896334972,1.142963457267292,1.1702749589160504,1.1058106603316915,1.1504397901208625,1.048784550045528,1.0710991149401137,1.0661403227413162,1.187630731611839,1.1702749589160508,1.1496554913547268
278,13.925,1.0010783909241965,1.0418320176041156,1.0384277214339157,0.8926812515552051,1.1104001410491855,1.162889511813469,1.1678884995053054,1.1741372341201015,1.154141283352755,1.1421929453468893,1.132346454438726,1.1249615862576046,1.2086567589769883,1.2086567589769883,1.21358000443107,1.1815789089795408,1.1175767180764822,1.1911490952958923
279,13.975,1.0006303568741013,1.0469779033386857,1.0369545147505603,0.8964417392722338,1.1731954965599216,1.118599407878127,1.126044329062008,1.1663709854746975,1.1688526258693244,1.168251016076687,1.0729334645557855,1.0264967086866286,1.082709623686135,1.080265583903547,1.2097996923806698,1.1462546580334023,1.0778215441209609,1.172765007920037
280,14.025,1.0015371065549128,1.040683349773969,1.0407990712628798,0.8708073658423687,1.1297337059866543,1.1469815488261454,1.15683745902014,1.180245245730878,1.1586854421815136,1.17934925389506,1.133243007343607,1.0895634053474932,1.172069320229041,1.002204201355267,1.089563405347494,1.0992699835688522,1.1526561637863244,1.1701379092564237
281,14.075,1.0000260938679078,1.057431810086492,1.0380135795198706,0.8998249946132284,1.1101005565346014,1.157195731660312,1.1865537629075087,1.2006211528801225,1.164535239472111,1.1589379380600826,1.0601511283709693,1.091473775345566,1.0794266034322604,1.0697888659016146,1.1227964223201632,1.101111512876211,1.0625605627536308,1.098554562102775
282,14.125,1.0015278006978203,1.0465361622824934,1.040603546950684,0.8857003172692269,1.1071137814975072,1.1599491621833449,1.1611637686358935,1.169058710577455,1.1350497299061106,1.2464438641072182,1.0622285521374373,1.114861498414517,1.0885450252759776,1.1387855649041,1.0717981787332702,1.0622285521374373,1.0646209587863955,1.1399329436030896
283,14.175,1.0009785282618773,1.0485689012492767,1.041205355594437,0.8846035703954496,1.0963021056030686,1.1246443492572733,1.139720010775467,1.1650471221260332,1.10655355543544,1.0903814821704692,1.0404947476920814,1.01198804227586,0.9668524253668428,1.1378926578641713,1.09988371730921,1.1996571862659846,1.1521460105722825,1.1015078238252691
284,14.225,1.0004549543390242,1.0307489520176285,1.0319863457175291,0.8715898789068008,1.145494286961046,1.1233388825608583,1.1550750023773424,1.1796255856316054,1.0868124050362244,1.1275485908498384,1.1322663673805904,1.1016008199306997,1.1794441326881155,1.0166808423771554,1.181803020953491,1.0426286132962943,1.0921652668691946,1.1668553718433017
285,14.275,1.0010571955110366,1.031807020210961,1.043089093291107,0.8883043977591466,1.1469975878406784,1.1226186862847078,1.1071588950540912,1.1791063850119563,1.1499706246157966,1.1430875940212806,1.2063321945101628,1.1243484531356858,1.1196636679142868,1.1032669196393918,1.1688539127389732,1.1571419496854765,1.1126364900821888,1.1429202802633736
286,14.325,1.001366435170039,1.0229528774756524,1.0286100664532345,0.8863086996961348,1.1443187796499052,1.1189288376865691,1.1266048666522288,1.151404344848976,1.099443533389125,1.130469720397178,1.239794981423242,1.1560564836160434,1.1700128999172432,1.1374479285477772,1.1630346917666436,1.074644055192379,1.1421000673148438,1.0832600060722009
287,14.375,1.0011765057639317,1.0494463303427377,1.0557251632208249,0.8866102080776377,1.1047085331285784,1.1275767034003483,1.1609994137975503,1.1809357673678111,1.1170221632749164,1.2196357478277302,1.1018300221852793,1.0879705250508729,1.048701949836723,1.145718429777565,1.0902804412399412,1.0879705250508735,1.157268010722903,1.1177401592018166
288,14.425,1.0008630315801066,1.0319008461781478,1.0222742931765916,0.903225801502544,1.1308372397624955,1.161117124658298,1.1366602945501492,1.115114991835828,1.1407364329015082,1.2341347025713725,1.204313603810354,1.0047416351789231,1.1217320995490725,1.0368566646138664,1.0873231394402052,1.091911000788054,1.142377475614393,1.1362681296358792
289,14.475,1.0013568027117938,1.0258706991094364,1.0434700905375556,0.918358637252638,1.0814015424332029,1.127086420429043,1.1085811533927534,1.1351824747574195,1.177397615183957,1.1344990415998295,1.1322209310745288,1.10943982582152,1.0365402890118929,1.0980492731950164,1.1709488100046443,1.1231084889733252,1.1299428205492283,1.1959382877056468
290,14.525,1.0009173219350296,1.0101887438556034,1.028530310282545,0.8985834663546843,1.0934959725797448,1.0906243970214993,1.1348466606184748,1.156096319749489,1.1503531686329984,1.2285122342819608,1.0067917942089732,1.1063397468948044,1.0407285962609611,1.070140491372684,1.1357516420065272,1.126701828125997,1.0045293407388407,1.1161052348322131
291,14.575,1.000964623463495,1.0285576804927263,1.0586675573776576,0.9108649094807652,1.1361998721683544,1.1253626243916484,1.125362624391648,1.1641485638030182,1.1093919434575554,1.116737765315769,1.265036945418065,1.058316876184562,1.1437012526070964,1.1032560216701062,1.1481951671556505,1.1212316798643236,1.0965151498472745,1.1591548159016145
292,14.625,1.0012359861723277,1.0135552483582608,1.0334560076445891,0.8811056667114452,1.1239123671518187,1.1562021881839022,1.1216464147986898,1.1205134386221254,1.1392075455354371,1.220695998719543,1.077872335249615,1.1202731103422496,1.0399347996404151,1.0979569129250737,1.1180414906005318,1.100188532666791,1.118041490600532,1.0843622498046086
293,14.675,1.001364596342417,1.041223332937678,1.0356213801769734,0.9008914995007772,1.086447108910955,1.0926360877809815,1.0965745288800888,1.1708422753204022,1.1466489942830274,1.1680632021638893,1.0971371633228182,1.1569810085949723,1.0771892148987674,1.106002918177952,1.1082193568917362,1.026211124481747,1.1303837440295703,1.0583268691100394
294,14.725,1.000689043912108,1.034269199461354,1.0389933279607204,0.8789047461248032,1.1427868725801404,1.119875253129878,1.2193452107432108,1.1668161320035852,1.1383163126874056,1.1579427479740694,1.0874975617855327,1.0941017979907082,1.0566777928280482,1.0610806169648317,1.2195822858890386,1.036865084212522,1.131525803153368,1.122315813887645
295,14.775,1.0008693175129924,1.0212331849059155,1.0178965030683629,0.8863722085734442,1.0823361710560966,1.1550469599834543,1.0934370548618002,1.113973689902352,1.0845563478172373,1.1960361324599709,1.0801496333367926,1.023299652634856,1.189476519302055,1.1151342368456765,1.1588649912317814,1.102015010529845,1.1063880859684556,1.1427113860401783
296,14.825,1.0010936351284692,1.029891591796883,1.0334129427744665,0.8886278037208876,1.1279731668087167,1.141755830137269,1.1108826642813123,1.107574825082459,1.1566411065321054,1.0381269081651363,1.1402021480893232,1.116312198319833,1.1032813166273832,1.03378328093432,1.0772195532424844,1.1684357250896302,1.0185805856264625,1.1021067643659888
297,14.875,1.000901258945626,1.031106643994924,1.0086801002065482,0.9219538997014164,1.1275217901518817,1.0689278943062035,1.129712216164804,1.1417595592358785,1.145045198255262,1.076461632259741,1.2102103721397088,1.1196063870597308,1.0225306887597538,1.0743043945197417,1.0743043945197417,1.076461632259741,1.130392575759728,1.0888987682097373
298,14.925,1.0009555555626668,1.034019485233943,1.0289101884396252,0.8871928135856617,1.124331415370296,1.0993100099000328,1.1091009946492667,1.1515285952292775,1.1297708513420923,1.1678304200053575,0.9771204982063176,1.0478331658396691,1.1121174091427166,1.1485451470144432,1.1506879551245448,1.1678304200053575,1.107831792922514,1.0881092121540283
299,14.975,1.0003646517238398,1.0455999028055354,1.049355576662812,0.8956719159061581,1.0957635249748872,1.148174305015599,1.090900669094821,1.1135939965351294,1.1152149484951517,1.2920133249024026,1.0983177523058318,1.1408882078215614,1.0749040017721805,0.9855060451891472,1.11108888896055,1.1153459345121235,1.0493617284627426,1.10809158137832
300,15.025,1.0000883930838171,1.0231245620592788,1.0665824004595497,0.9135507298882762,1.0825787320527531,1.1679183544604808,1.1024376378960603,1.138935086472951,1.1711387175702077,1.0804480877730869,1.105820645607288,1.0910199868706714,1.116392544704872,1.1311932034414902,1.0719905684950195,1.0889056070511542,1.0783337079535698,1.105712769085884
301,15.075,1.0007967181886055,1.044895241178821,1.0281681030196124,0.9167802832610188,1.084473298892419,1.1164636616916055,1.1185963525448843,1.0567483177997912,1.1063333801385296,1.119501130482639,1.0984973569276182,1.10059773428312,1.0795939607280984,1.0921962248611117,1.142605281393163,1.0795939607280984,1.1047984889941247,1.0672703180810197
302,15.125,1.0006394966005925,1.0468538897378552,1.0303366626970332,0.8894704559008341,1.1112129051667017,1.0619551357765662,1.0831412731486676,1.1186280532469373,1.0942639952690212,1.1079386839364689,1.1058521704073976,1.0703814404131975,1.0849870351166926,1.120457765110892,1.189312711570221,1.11628473805275,1.064121899825987,1.0939505269099448
303,15.175,1.0004469015524204,1.0371990088549663,1.0263258657143928,0.9073538023761036,1.1086378403675206,1.0902219293979605,1.1107425159068989,1.1212658936037907,1.1249490757977028,1.1172319321533148,1.069557842284064,1.0529755501556288,1.1151591456372607,1.1068679995730435,1.1358870107978043,1.1358870107978043,1.113086359121206,1.048364657701549
304,15.225,1.000531712567575,1.0398247922695714,1.032656295732063,0.8928633690929036,1.0830729588405428,1.1463219105875055,1.0851638332784588,1.0945727682490811,1.0924818938111656,1.091373096760755,1.029597261095052,1.109905847460465,1.1284385981601763,1.1428529598155075,1.009005315873151,1.1284385981601763,1.1284385981601763,1.067146042841518
305,15.275,1.0000015135201914,1.0375161872232994,1.039955106328197,0.906764001444273,1.1113066227877766,1.1351945221561113,1.1315594070348431,1.099362673103608,1.0957275579823402,1.0719655500467775,1.059691135351585,1.0821942289594373,1.045370984873861,1.0228678912660094,0.9778617040503044,1.1190174730450135,1.0821942289594373,1.103570080401403
306,15.325,1.0008015192317292,1.0367662635822872,1.0264926145274376,0.893160267073616,1.0963280794742982,1.0782709111064852,1.1293469016325823,1.0958121603780742,1.0999395131478598,1.1035978485574436,1.1320515684097527,1.0202690975613935,1.1767645567490974,1.14221361121415,1.115792299922719,1.0812413543877717,1.079208945826892,1.07174295519509
307,15.375,1.0001131880997434,1.018671599233108,1.0391817656606204,0.907205087885004,1.0897216600514474,1.1050987295723995,1.1194506611252877,1.104073591604336,1.0953599188757963,1.043932164144613,1.100470076322658,1.058066642189125,1.219603534126395,1.078258753681283,1.1105661320687374,1.124700610113249,1.0964316540242265,1.0885814555767657
308,15.425,0.9998526621512556,1.0269069139745517,1.0451796194495977,0.9094729048285158,1.0694279338033126,1.1030385260085591,1.120862324905281,1.1030385260085596,1.1560006713016762,1.023132352253385,1.1294578712130503,1.0632551895966549,1.101371885072761,1.0512183383936735,1.071279757065309,1.0231323522533844,1.0632551895966549,1.082886720725327
309,15.475,1.0004666873338783,1.0394821139989572,1.0455654036200197,0.9337974225904262,1.0726477410676318,1.10249973008791,1.0883326844511674,1.086308820788776,1.146012798829333,1.0882866875497497,1.048422706320821,1.0185247203991243,1.0763274931810716,1.0882866875497497,1.0942662847340885,1.1082186781642145,1.066361497873839,1.0752291998206829
310,15.525,1.0000291428754602,1.0224089493379254,1.0336473259286532,0.9119005684942844,1.108480239478156,1.0974205726897115,1.1326104215620338,1.0898798907884997,1.1034531182106808,1.0694057968991482,1.0258374125810354,1.08326846463673,1.1466406600085317,1.0911899890582049,1.047621604740092,1.06742541579378,1.0852488457420986,1.0889873202777447
311,15.575,1.000208963845081,1.0318069768490667,1.036686384160466,0.9333768816083228,1.130844509154175,1.0739026919971193,1.1528220526183022,1.1093664553142333,1.1233521647914044,1.031067672710975,1.0960013238549875,1.05074453669401,1.1078074422448083,1.1569996022023927,1.090098264660078,1.109775128643112,1.1451934838125724,1.0945958335704848
312,15.625,1.000291169214475,1.0509468918072868,1.0393857301160068,0.9311147274129742,1.0710111014521522,1.072003697468327,1.0635666313308445,1.0809370616138958,1.1494261867299276,1.030344743456161,1.0714021241251916,1.0753123508555755,1.0459856503776963,1.1535168854632545,0.9971078162478972,1.1339657518113344,1.0889981444119194,1.0685093543501607
313,15.675,1.0001569866068492,1.0396209191468466,1.047865996833896,0.9304388177729468,1.0809560519177734,1.1485158051626343,1.0671482191378014,1.0725727248727903,1.0987089797777363,1.0859471949356412,1.1383990272491695,1.0723485717432453,1.039323343990283,1.1209150831446602,1.0820618740235275,1.0470939858145087,1.0606926090069058,1.074132647672277
314,15.725,0.9997997400386122,1.0469201955921357,1.0477486737210666,0.9455908314330972,1.1201534135838231,1.0838929793733223,1.0241122635127689,1.0417524747503095,1.0897730497858362,1.0192122048356742,1.1080072075296912,1.0481670970185055,1.0500974231640274,1.0636097061826828,1.0423761185819396,1.063609706182683,1.094494924511037,1.0900630532585631
315,15.775,1.0002470235508931,1.03224473547882,1.0525511892915178,0.929402388744796,1.145686465291919,1.0658341149698305,1.091640057451969,1.1203674273849151,1.099430530654124,0.9954985358890102,1.0242701698742425,1.1182575075593313,1.118257507559332,1.141274814747517,1.1086669628975878,1.039615041333032,1.0856496557094024,1.04247263219143
316,15.825,1.0003073987615896,1.0230962630748524,1.0152794295083598,0.9199297552532664,1.0678186192686905,1.079914435073728,1.1026545687871978,1.1007192382583917,1.0571743013602577,1.025431948368857,1.0883301905550509,1.004465867640126,1.0673641098263198,1.1112022786227578,0.96825172819959,1.0540220584534907,1.1264503373345622,1.1122719766191211
317,15.875,1.0005773930425534,1.0324680244434392,1.0163004296244929,0.9390768065649338,1.1000467643514598,1.1144704544434807,1.0779304395436946,1.1062970300580022,1.096200446993588,1.075803309489719,1.0530750705568377,1.0568631103789847,1.0322408515350292,1.0852734090450855,1.0720152696675718,1.077697329400792,1.0038305528689275,1.064458516757065
318,15.925,0.9999961794079072,1.0396377249165676,1.0285080453957485,0.9138432125853352,1.1046165498807368,1.0749944797714783,1.074038929122793,1.057316792770792,1.0893277395017646,1.0031834007187308,1.1029370972254713,1.114229968528121,1.0427084502780053,1.0389441598437883,1.0370620146266798,1.1255228398307706,1.063412047666196,1.1084875050595968
319,15.975,0.999964114709236,1.0267180056271954,1.0236853922841909,0.901554712691882,1.0625783153524162,1.0521329521094522,1.0701749431654803,1.1034101898476387,1.0592547906841998,1.064247271462862,1.0567657440712073,1.0100061978733663,1.0754695625503436,1.0866918536378256,1.0679880351586892,1.064247271462862,1.0586361259191213,1.0568420861874492
320,16.025000000000002,0.9999478536245314,1.0209415009460183,1.0394670065631144,0.9661578894911044,1.119183273170299,1.0937043959564725,1.0677536876831313,1.0559579111952484,1.0979508754921106,0.9962784311220108,1.0464640983613658,1.068768839356635,1.0371704562800037,1.057616468859,0.9944197027057384,1.0650513825240902,1.0223006289498244,1.0483797266271158
321,16.075,0.9998171122901948,1.0308085047434974,1.0283420342142868,0.9523291093216824,1.1342701674259277,1.0770643135913005,1.0864423224166495,1.085504521534114,1.0400211787311728,1.019645323192461,1.034422791644525,1.0584361778791307,1.0418115258705578,1.139712254365486,1.062130544992147,1.1193932352438971,1.1009213996788167,1.056174320462998
322,16.125,1.0000924413575247,1.0539277325747958,1.0201362129490907,0.9447771727985044,1.0806471410185727,1.0531533155247843,1.092297067075263,1.0848411143989811,1.1202568896113196,0.9931385449297132,1.039032193031826,1.0977760626025297,1.1308194892360508,1.037196447107741,1.123476505539713,1.0041530204742202,1.002317274550136,1.0836333261465718
323,16.175,1.000194316217096,1.030195549165614,1.0380257661595265,0.9356553062801104,1.0841651524838192,1.069808416163017,1.0614722466864226,1.02859068930652,1.0378530998360698,1.0216719493200528,1.0764043751764854,1.072755546786056,1.0654578900051987,1.0472137480530554,1.0435649196626262,1.118365901666416,1.0089010499535531,1.1414503261772917
324,16.225,0.9995095694158104,1.0359612861761909,1.0335402098041906,0.9441205606385684,1.0761125763608494,1.111553409714051,1.0613839183439344,1.0728906824196494,1.042052554696734,1.020824318426143,1.1223627941488132,0.9501100228335682,1.0625276209550965,1.0951649881516694,1.0280770666920476,1.0824726786863357,1.136868290680624,1.0794753694539967
325,16.275000000000002,0.999325095683311,1.02848854040671,1.027543238439425,0.9323166269977594,1.0658511048759274,1.072255360441705,1.106106425575104,1.0914681271390396,1.0704255731371972,0.9695100308885726,1.065019383373878,1.009155422486247,1.0992585852082333,1.113675091243751,1.0109574857406862,1.0992585852082333,1.0542070038472398,1.0443324327489325
326,16.325,0.9994903078792848,1.0088740039037094,1.0299705056785329,0.9479307323887128,1.0902482899150003,1.0493298803685656,1.0625147012224174,1.080246012025872,1.0616054032324964,1.008356361853045,1.0674607311978943,0.9725355319470752,1.087162187646178,1.0423861502637162,0.9796996979282686,1.0208936523201342,1.015520527834239,1.0542289552530373
327,16.375,1.0001151913556785,1.0147767523699225,1.0484781385746125,0.9333230379481816,1.0917342367139458,1.0876673459314854,1.1007717717860812,1.106194292829363,1.0903786064531258,1.0111084692825336,1.0769729294294583,1.0413705185392286,0.954144611858165,1.068072326706901,1.0680723267069012,1.0022078665599756,1.167759077199546,1.0627864585594229
328,16.425,0.9993619368422698,1.043032546006845,1.00573919660262,0.9338709112166091,1.038388076665797,1.0585989172583403,1.0990205984434278,1.0550058789307772,1.0859958345060112,1.049194411635817,0.9943461371658168,1.0580409075180752,1.1270435753996892,1.0951961902235594,0.9996540346951712,1.139428669634851,1.017347026459687,1.037856453647943
329,16.475,1.0000550552094931,1.0367950187822397,1.022622216212135,0.9442256798111632,1.0709323135662532,1.0200418243013287,1.050397554740055,1.0517367781417637,1.083878139782768,0.967216901233937,1.0481114057007752,1.0252499153079733,1.049869981884837,1.0270084914920348,1.0463528295167142,1.0252499153079728,1.0463528295167133,1.0173542671346345
330,16.525000000000002,0.999931391740082,1.0366154045364442,1.0202776255649786,0.948922143603454,1.0857595462746292,1.06135546983609,1.0524812602220763,1.0822098624290235,1.0480441554150692,1.0208030210544756,1.0505181774892802,1.0540140782463163,1.1239320933870338,1.055762028624834,1.095964887330747,1.033038673704101,1.026046872190029,1.0565289864439795
331,16.575,0.9997457162065718,1.0185226486685577,1.028796528798298,0.9438323731915976,1.098624497456775,1.0461410308982213,1.0320278298068453,1.0928910095134028,1.0681929076034955,0.9972794180288368,1.075463344529355,1.0355026709846455,1.1241111210185668,0.9816426327287326,1.1084743357184628,1.0511394562847498,1.0476646151069489,1.108669352315177
332,16.625,0.999933847562524,1.0227823018025932,1.0317591333426923,0.92835388259664,1.098602002041272,1.0788745119806742,1.0828200099927932,1.0609005765921296,1.0332820905072928,0.9705659419712116,1.0776390530071822,1.0361913971222911,1.0534612537409958,1.1156327375683337,1.0586422107266067,1.10527082359711,0.9981977125611398,1.05432474657193
333,16.675,0.9997909227749678,1.039743270261681,1.0302471503222783,0.9492621745605642,1.0850513491502771,1.0419107533406882,1.0584697699140662,1.0667492782007548,1.0676208053888268,0.976770698510966,1.0042370098926447,1.0780527217309075,1.019686810044839,0.973337409588256,0.9853539208177402,1.0420031880424534,1.0385698991197434,1.0300917774942768
334,16.725,0.9999766702068332,1.0258053011485269,1.010100047846792,0.9459027850583576,1.1067289817722112,1.051284242176578,1.0933009589013938,1.0590811586822135,1.0473857839237597,0.9794712283679338,0.9470497068714347,1.122808481299827,1.0647910217797747,1.037488687887986,1.04602066722917,1.0323695002832756,1.0391950837562225,1.0239419941585148
335,16.775000000000002,1.0002329031846349,1.0203464552922403,1.032560845235885,0.9572487194085012,1.0777509768735358,1.1022942472218349,1.03770669367368,1.0575135434284475,1.063972298783263,0.9736410597501576,0.9922996863307352,0.98212225365042,1.10255520703415,1.0805041028934677,0.9787297760903152,1.0720229089932047,1.0872890580136778,1.0121352949219615
336,16.825,0.9998463942798064,1.0245834770778883,1.0290864338128087,0.9687473408431744,1.0606541398462457,1.055945828490996,1.044817092560406,1.0623662530663365,1.0906161211978342,1.0555437412953683,1.0386820201884142,1.052171397073978,1.0420543644098053,1.031937331745632,1.0572299134060643,0.9931553731996364,1.0572299134060643,1.067450181097422
337,16.875,0.9997100278962188,1.0340280947501828,1.0215583681901157,0.949262083971854,1.0394857521933365,1.0999061274743247,1.022465928170523,1.099906127474325,1.0535271070121577,0.9822501470135876,1.049297938618611,0.9990120949148432,1.0492979386186108,1.0291836011371036,1.047621743828485,0.9822501470135876,1.0912028083717504,1.06847155453423
338,16.925,0.9999365697974376,1.035476594781962,1.0183921447874782,0.9568829141477864,1.092571054037231,1.0515414790308004,1.0866492597064066,1.0836883625409934,1.0498495377934225,1.0747672178348162,1.0131139045636717,0.9747888719897172,1.0431074083172014,1.079766135127071,0.9148018644826575,1.0581041601939665,1.0414411025531165,1.069462244381812
339,16.975,0.999875222942926,1.0255148121044262,1.016272381583997,0.9599169086152578,1.0697447945318443,1.00877270522087,1.04871993614875,1.0512429191547206,1.0575503766696492,0.9839633723288196,1.0353149961372257,1.0071544282422928,0.9905893883040978,1.045254020100143,1.050223532081602,1.0369715001310449,1.098262147902369,1.0414170159511935
340,17.025000000000002,1.0002299158369674,1.0298662799299778,1.0209921843350338,0.94151755394204,1.0225036198134918,1.0509297220814058,1.0584542785640891,1.088134473579117,1.076011577023683,0.9963070157626688,1.0078345349533124,1.128050092227155,1.0901739577436158,1.035829938702015,0.9847794965720272,1.0292427848787913,1.067118919362331,1.0619264945373907
341,17.075,0.9993933340942468,1.0243901953121406,1.036725661424428,0.9304023395375188,1.093823134898603,1.0593294722099311,1.0846802363546175,1.0959010663858726,1.0971478252782343,1.0363211035599853,1.0395954198429551,1.0346839454185,1.072338582672654,1.000303624447316,1.0215866802866207,1.0870730059460192,1.0576041593992902,1.0446906569159438
342,17.125,0.9994543077076176,1.0147690767277868,1.021832254483808,0.9678288252046712,1.083726708013457,1.0713318161947745,1.0622422288610749,1.0849661971953253,1.094468947589649,0.9619187256862246,1.002609027111192,0.9847052944842064,1.0530650008781517,1.0660858973341405,1.0026090271111925,0.9944709668261976,1.053065000878151,1.0347626693800644
343,17.175,1.0001833960848303,1.0247654847674958,1.026463138432021,0.9729984331582044,1.0474404393076482,1.051958809830151,1.0162226066067142,1.0429220687851446,1.0211517380858088,0.9158724601813044,0.9838347275445816,1.0744510840289505,1.0097251151115445,1.0097251151115452,1.0032525182198035,0.9482354446400072,1.0275247565638308,1.0461830078078809
344,17.225,0.9994172311273924,1.0211263940963629,1.0081609274846213,0.9582195448397808,1.0846565903497651,1.0658711222940092,1.0254415280000984,1.0944577041179868,1.0719968183991466,0.9684787417941366,1.0054804212978998,0.98134889118675,1.0119154959942058,1.048917175497969,0.9926102719052864,1.058569787542429,1.092353929698038,1.0661211507064634
345,17.275000000000002,1.000156821432301,1.0193428108673503,1.0268940633573134,0.9575840106276404,1.0422512104180977,1.071484590686934,1.0816350699469466,1.0686424564941304,1.043469267929299,0.9740769006244856,1.068445598714543,1.066846129255389,1.0412546179089337,1.0172625760216312,1.0828408238469245,1.049251965204701,1.042854087368087,1.0206410472261682
346,17.325,1.0003888870375908,1.028483111559784,0.9991347142604452,0.9342852861956584,1.0854928545784648,1.0398771265876252,1.081052385482011,1.0548132499120595,1.039069768570088,0.9541503843618808,0.9000818625813748,1.0591069266416882,1.0368434176732442,1.057516676001085,1.036843417673244,1.038433668313847,1.0050384048611816,1.0013710921593824
347,17.375,0.9994934701179184,1.018500715328469,1.019857912017536,0.9689749847822676,1.0680163545331702,1.0656082004079552,1.0407239411140587,1.0130301686740788,1.065206841387086,1.0245601187281417,1.0324656751998091,1.0040056719018058,1.0546012333204793,1.011911228373473,1.0530201220261457,1.054601233320479,1.0055867831961394,1.0493900195646653
348,17.425,0.9995916478658952,1.0242840486548774,1.0107898578653087,0.961862969930562,1.0491260465537255,1.069078995328045,1.0291730977794062,1.051520400406644,1.07187240815645,0.9841036189418968,0.9007849419388289,1.0548458918690298,1.0249769321886848,0.9951079725083396,1.0124005281127495,1.0218328311697011,1.0045402755652908,1.0502580709943905
349,17.475,0.9999020807337176,1.0070264937829554,1.023499688092803,0.961299255793669,1.0740797912201543,1.04828917931424,1.0625732105236694,1.0367825986177546,1.075270127154273,1.0144307349659625,1.0081784654130137,1.0066153980247767,1.026935274071861,1.06132275661308,0.9378404329423384,1.001926195860065,1.0331875436248097,1.0447829516987734
350,17.525000000000002,0.9992983546020696,1.024338112331951,1.0129985760330726,0.9397069154403624,1.0344256817272417,1.038765377569728,1.0170668983572957,1.0888691386602545,1.062830963605335,0.986892263904304,0.9729048144946366,1.0319629342243428,1.0708169603623074,1.1562958178658305,1.0816960876809372,1.087912731863012,1.0288546121333055,1.0262696299861678
351,17.575,0.9999477557626466,1.0258873762925007,1.011885609070636,0.963627634421038,1.0744445980208617,1.0340401461785291,1.034432422410008,1.0626763110764927,1.060714929919098,0.968922291753022,0.9751036141884476,0.9751036141884476,1.1157286995943887,1.0415528303692767,1.0709141119375505,0.947287663229031,0.9874662590592996,1.0958917005541693
352,17.625,1.000255180213311,1.0248379378974866,1.021540518534882,0.9524877120577426,1.0625063039084488,1.0383229739369653,1.065236679872971,1.067967055837494,1.0344224368447896,0.9880178652572792,1.0479442987643306,1.0141396439654806,0.9188719804414508,1.0571637500731073,1.0371882722374235,1.0371882722374235,1.1201633340164177,1.0508763351499446
353,17.675,0.999659787406101,1.0123446046499955,1.0215252164382416,0.9651531226127952,1.0208212574390942,1.071629610297955,1.0689146601451915,1.0510735591413167,1.0514614091631405,1.0282726790704888,1.0175774208929351,1.0022984806392878,0.9809079642841806,1.0573026655524196,1.0573026655524194,1.0374400432226771,1.0068821627153817,1.0531711153817904
354,17.725,1.0002681814537258,1.007220881966665,1.0240296321188924,0.9647840930247727,1.0613499618666962,1.0046572131768694,1.0378243994852037,1.062892621694991,1.050551343068634,0.9920938850297728,1.0635003361728037,1.0133638917532288,1.0179217503368267,1.0498267604220104,0.9936131712243051,1.0452689018384131,1.0391917570602822,1.003752081134757
355,17.775000000000002,1.000297326423993,1.0104238235767249,1.009127022947535,0.9830654246318976,1.0661252899185296,1.074178754338777,1.073028259421599,1.053853344135295,1.076863242478861,1.0122031039012855,0.9729235804663102,1.0273106129147382,1.0242891111120471,1.0801868944618198,1.0348643674214637,1.000117096690524,0.9895418403811078,1.040845707724749
356,17.825,1.0004788775789513,1.0129302599280727,1.0191630156119085,0.9744426706092556,1.0868471051864972,1.047949419316665,1.0540510171001682,1.0357462237496582,1.080745507402994,0.9870027778200816,0.9960165018184384,1.0591125698069368,1.0380805471441044,1.0636194318061158,1.0050302258167951,1.0666240064722343,1.0531034204746994,1.0132621472234586
357,17.875,0.9996892741546166,1.012472013332583,1.026078976078609,0.9657661808599138,1.0439910656604297,1.053471551182228,1.0618143784414105,1.0292015082464243,1.0458871627647892,1.015848388032691,1.0457262817983586,1.0860614383820102,0.9680437580076232,0.9889582836435914,1.0128605986561243,1.045726281798359,1.0741102808757426,1.0659548353835844
358,17.925,1.0002967719541187,1.0162537354160857,1.003289327358843,0.9571712010529126,1.0592929543965357,1.042323149146324,1.0498652848130852,1.027615984596141,1.0438315762796764,1.065155250755698,1.0309870906896157,1.0532706733414088,1.0280159463360434,1.0072179358610367,1.0057323636842506,0.9745353479717406,1.0502995289878363,1.0204971320535354
