,r ($\AA$),g_full(r),O (DOL),O (DOL),O (MtBE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
273,13.675,0.9988120903283376,0.9945948345602266,0.982712560540124,0.9781153019127624,1.0565374834433583,1.051374197024576,0.9829606519757086,1.001032154441447,1.035238926965881,1.1415948040315589,1.0526063449199676,1.0500638175167794,1.118712057402864,0.9992132694530128,1.0271810708880849,1.001755796856202,1.0348086530976497,1.0453679250680334
274,13.725,0.9991958587790968,0.9784543732343228,0.9786951050274668,0.9781822158622702,1.0770451532249898,1.0213027806309545,1.013614177514535,1.0078477251772209,0.998877688208066,1.1509605877305609,1.0096145506408425,1.0474750962898742,1.087859678315508,1.0903837146921098,1.0197106961472513,1.1055279329517231,1.0399029871600685,0.9867694458852708
275,13.775,0.998851061714194,1.0008790951802446,0.9908416257443392,0.970279293916106,1.0285317719668527,0.9903673277380266,1.0495222162927065,1.01008562392292,0.984642661103703,1.092505403479718,1.102528388832743,1.0724594327736685,1.017333013332031,1.089999657141462,1.0348732376998246,0.9822525645964436,1.069953686435412,1.004932125841682
276,13.825,0.9992671937907742,0.9673164991961976,0.9922289918171446,0.9735858217586536,1.0400500271031552,0.9806907662970248,1.0084759522062774,1.0122648411939026,0.9926889147578388,0.9950617543258456,1.0547654595853964,1.089592620986801,1.0274012613414352,1.0497901508137673,1.0174506437981776,1.0572531139712114,1.164222252561239,0.996838650315714
277,13.875,0.9998627720475048,0.9787307017464372,0.9862684592568792,0.9860537909780256,1.0300599312550422,1.0037285148748163,1.0695570558253809,0.9924436221404324,1.0306868697402856,1.015070402016948,1.1780744081802534,1.0644655553997673,1.079284101414613,1.0694050707380491,1.0298889480317932,1.089163132091177,1.0249494326935114,0.9655492405897852
278,13.925,1.000206157411091,0.9787307321161938,0.9899563175741576,0.9751985435884726,1.036992240231836,1.0276555754038177,0.9915538047354828,1.0226760208288757,0.9685233648263724,1.0323144768432528,1.0225062632865474,1.0053418895623134,1.0519309039566644,1.0347665302324298,0.97346519550302,1.1303966124103082,0.9048077006060816,1.0651419671146758
279,13.975,1.00010577675765,0.9607105230467092,0.9774286276169474,0.986240061563091,1.0475071353961485,0.9875612993292302,1.0376191624366562,1.0017752604584989,1.0079552435581822,1.015202678284172,1.0468516826431504,1.0906733809863518,0.9932918291125704,1.0468516826431506,0.9470355919725252,1.0346789886589278,1.0078990618936374,1.04277755649333
280,14.025,0.9997557810774896,0.9951399989499362,0.9825753910632756,0.9589838875038588,1.068890789095677,1.0474147973515031,1.0351428020691191,0.9872820204678202,1.0136668103249469,0.9934737999057504,1.140923682616823,1.1771818504965947,1.0079770670576598,1.0490696573214011,1.039400812553462,1.1602613721527015,1.0345663901694926,1.0255881771706912
281,14.075,1.000060977339241,0.9930038247125508,0.9688540083208552,0.975787220847848,1.068621011378607,1.0253644025941815,1.007086962262735,0.9930742580086258,1.022927410549988,1.0080285273707184,1.080030565040055,1.003228391526096,1.1352321272532142,1.0152287311376516,0.938426557623692,1.1112314480301018,1.041629478283076,0.9601251308805064
282,14.125,1.0004234394215354,0.9904183237654284,0.9747352797402268,0.9690849276538998,1.0217476956592495,1.0120686174292035,1.051389872738766,0.9896857490222216,1.0308218314999176,1.0032877869894457,1.0700147656965824,0.9770736167830706,0.943710127429502,0.9937553614598548,0.9508594465766956,0.9818398295478662,1.0890796167557637,1.019142739656011
283,14.175,1.000130504147303,0.9792683133085284,0.9963078979259048,0.9707232281704248,1.0397809736674952,0.963494327996916,1.0379789269193709,0.9989345807100196,0.9634943279969164,1.1121722859633412,1.008054029405071,1.0127866774304466,1.0695784537349575,1.060113157684206,1.0459152136080785,1.1216375820140931,1.124003906026781,0.9362674856324048
284,14.225,1.0007083069382143,1.004667558861812,0.9741891319144088,0.9606643851550416,1.0306948942719856,1.0479924359003925,0.981188137197579,0.9853634058665046,0.9728375998597272,0.982182248785418,1.1208156283986708,1.04562464284572,0.958685065800121,1.092619008816315,0.9680839389942404,1.0456246428457203,1.064422389233958,0.9906220532862609
285,14.275,1.000679426108498,0.9711598098576988,0.9959728984917816,0.9693082422638508,1.0228949712719269,0.9808419643464455,0.9926878817902426,1.0151951249334588,0.9915032900458636,1.0149797446162985,0.9706472960008736,1.1643100978472014,1.0313127520009275,1.0103131710778324,1.0336460387701611,1.0593121932317229,1.042979185847092,0.9829089560636796
286,14.325,1.0004483205504116,0.993783593653496,1.0035070711097451,0.9823281353829936,1.0269420117062231,1.0198839910072115,1.00341527604285,1.0457634002369216,1.0316473588388984,1.0843686346663657,1.0611983646948622,1.0774175536749142,1.0218089057433055,0.9916875547803514,0.9152256638743902,1.0611983646948624,1.128392147612222,1.0259937402177512
287,14.375,1.0014548799490468,0.9924784105351032,0.9943437652038808,0.9644721452631836,0.9561453530363622,0.98768588392455,1.046094274458231,1.0221468343394222,0.9894381356405604,1.0837411370840315,0.9917036732127764,1.086042073680813,0.9272774485028972,1.0469261515355293,1.0124121025838084,0.9963055464063392,1.0653336443097805,1.0064719295329343
288,14.425,1.0007535440713733,1.0004296408722426,0.9936736624674848,0.9594691733581936,1.0040523876049183,0.9808507148699696,1.0255139348847464,1.029574227613362,1.002312262149797,1.05567610944018,1.1105164268136956,1.0259709375295252,1.0488210697684903,1.149361651619936,0.9597055540365268,0.927715368901976,0.9848406994993882,0.9564179329694926
289,14.475,1.0011393528602923,0.9805442458668786,0.9700473038241586,0.9810725313559008,1.0121049961133248,0.9936716666451256,1.0357226994944555,0.974086254085164,1.0195935362097814,1.125550269043086,0.9984720128608022,1.098319214146882,1.07789592297473,0.9939335037114352,1.0529341226532094,1.046126358929159,1.0710881592506791,0.944473016246901
290,14.525,1.0011782326051646,1.0014254789176498,0.9710108609166088,0.9757952244890892,0.9748286023117924,1.0594968142496712,0.9742565197986988,0.9965677378093556,0.9885585826260432,1.0389365154457553,1.1448584595367544,1.068234074449648,0.993863347747458,0.9893560309776276,1.0096389564418615,0.982595055822883,1.1989462607747112,0.9842738013545046
291,14.575,1.0010378014663737,0.9916845541032486,1.0057737114750744,0.9980377145945076,0.9596292579429456,0.9880374656973252,1.018150165916967,1.0374677471899447,1.016445673451705,1.0542027641216185,1.076584988412948,1.0944907678460114,1.0228676501137572,1.0832996557003465,0.9601974220980348,0.9467680875232368,1.1213494369956067,1.0212460808028545
292,14.625,1.0012715158854173,1.0055868592588515,0.983113275644802,0.9946581679800428,0.9796003511814736,1.0202289371751756,1.000478930094904,0.9925789272627956,1.055778949919664,1.0536757024124148,0.97142675517769,1.002547978455694,1.0536757024124146,1.0403380352932703,1.0225544791344108,1.0203315346145536,1.0314462572138408,0.9850819857996712
293,14.675,1.0009645242075291,0.9895862477884556,0.986532944119356,0.9803547628205084,1.0003983443355318,0.9718155344973736,1.070454250801605,1.0603662002704908,1.03682741569789,0.9891044830506972,1.050923513241366,1.0023514180915545,1.0111827081187932,0.9979357730779356,1.0111827081187934,1.077417383323081,1.1061190759116055,1.0296788538135968
294,14.725,1.0011234295936935,0.9957396355193168,0.9899881463412494,0.9883237431585952,0.9847096467627208,1.0064189040966631,1.0336946376700802,1.0092021422164004,0.989719475378246,1.0109058213078754,1.0964271380779569,1.0525700525548385,1.059148615383306,1.032834364069434,1.05695576110715,0.9889772785463168,1.0394129268979029,0.9953768328624448
295,14.775,1.00151525022815,0.9895310205024288,0.9894271545403728,0.9665981323975612,0.9880081857049076,1.0311333331503376,1.0300275601389164,1.0057005538876478,1.0322391061617575,1.0933749503841257,1.0628824218873572,1.097731025883664,1.0018973648938203,1.1195114033813558,1.0868408371348182,1.0062534403933587,1.069416535136665,0.9475797703995772
296,14.825,1.00123792347479,0.999890014764818,0.9699717208851438,0.9743321584847296,1.0016740021558397,1.0104606162098382,0.9994773486423396,1.0099114528314626,0.971470016345219,1.0968290384451649,1.0946656675606583,1.012457573949383,1.0189476866029048,1.0167843157183984,0.9886604942198036,1.0232744283719195,1.0730319587155857,0.9776228876661958
297,14.875,1.0015809789939236,0.9923595756753402,0.98949029974402,0.9697143050421516,1.0042245046089229,1.0249526584248592,1.0156795369808873,0.9894966058449676,1.0184069256408792,1.0099602856090262,1.0207045439665683,1.0335976539956202,1.0314488023241115,0.9326016254347176,1.1174028691844542,1.0658304290682494,1.098063204140877,1.0079649233426256
298,14.925,1.0013089364457477,1.000990048396197,0.9891825595194474,0.9767603270821874,0.9682485394525516,1.00888571934004,0.9866707276682132,0.9774596335603822,1.0457300957713629,1.0437598082616677,1.0864493709717562,1.1227354992753311,1.03522189571965,1.0330874175841454,1.0885838491072606,1.1334078899528537,1.1227354992753316,0.9681600775643616
299,14.975,1.0013640371269004,0.9857224469895368,0.9952267971810456,0.9659402293731376,1.0059273577321728,0.9994687551143095,0.9817075979151862,0.9585642718678438,0.9843986823392954,1.0452824287344549,0.973193985373458,1.019839448724691,0.9986369653832216,1.0495229254027487,0.9668332403710168,1.091927892085688,0.9859154753783396,1.0073992161518897
300,15.025,1.001441224488489,0.9821859688443813,1.0102082497839031,0.981605603790758,0.9992434796958496,1.0013820425202389,0.9725114443909848,1.0270447964129086,1.0136787787604764,1.086778744394144,1.0572924993912018,1.1352204326132624,1.017275452601495,0.9477721608088466,1.0446555372470845,1.0404432165323776,1.0762479426073788,0.96808156425475
301,15.075,1.0013299924350008,1.0064115742610324,1.0011235983082385,0.9700032282572107,1.0202432001857435,1.0149321996642149,1.0335207014895662,1.017587699924979,0.9883771970565692,0.9812475812049406,1.0879504098647523,0.9394033346716804,0.983339793531603,1.016815190758211,0.9645098825916368,1.0084463414515594,1.071212711251449,0.9553297672807683
302,15.125,1.0016659172307936,0.9842076310568652,0.9963987225593824,0.9821833503339916,0.9649702563982344,1.0172021073459792,0.952307989501811,0.9871292234669748,0.9697186064843928,1.0308875877289811,0.9934763446259136,0.9830843326528398,1.0558284164643603,0.9477514919443866,1.0516716116751303,1.074534038015894,1.1140236835135773,1.0127121708699518
303,15.175,1.0016081179034084,1.0019543787710607,0.9848219041340552,1.0008950581038498,1.002648160679438,0.9785384819594936,0.9811590992116612,1.017847740742012,1.0015999137785707,1.0488822020192,1.0839825906694491,0.9972639834158928,1.1046298781107713,1.007587627136554,0.9848756109510992,1.1087593355990366,1.053011659507465,0.9851916408609158
304,15.225,1.0011612258144784,1.001155403569635,1.016121380779811,0.9923311677394424,1.0215870850761772,0.9939906959278404,0.9851390239368644,1.0517869071630368,0.9861803971122732,1.074823344073598,1.1527685484148134,0.9784174334410428,1.124051894183839,1.0091852772599434,1.0009805189082366,1.1302054629476197,1.0584138273701846,0.9711336173533032
305,15.275,1.0011035207021874,0.9894615189565904,1.00394096958756,0.9686195735877552,1.0262903043818157,0.9869767644962216,0.9683545613925192,0.9937014489503364,0.9740446790075392,1.0168538007888617,1.00462710178138,1.0677983799867004,1.022967150292602,0.9496069562477144,1.0963273443374897,1.0779872958262675,1.0290804997963428,1.0073302835347349
306,15.325,1.0011266680308488,0.9951801385112576,0.994407782951684,0.9606638348833932,1.032452235457321,0.9918530684084764,1.002645252054372,0.992366981915424,1.0154930897280567,1.0810871409784335,1.056793047922738,0.9798617532463708,0.9798617532463706,1.0324989548670434,0.9758127377370884,1.0365479703763265,1.0952586952609225,1.0096302805365551
307,15.375,1.0017527179578196,0.9761527554922976,0.9802772095048916,1.005596603790475,1.009920154837624,0.987454792444876,1.017068224689862,0.9935817094610802,0.990518250952978,1.0579762261818904,1.0559648645351565,1.009703546660283,1.0418853330080216,1.0559648645351567,1.0036694617200828,1.0459080563014889,1.0378626097145542,0.9807235196685696
308,15.425,1.001693654106682,1.0142429045451804,0.9970894964066732,0.9885301616888454,1.0043980211562848,0.9617871960163208,0.9912089562320106,0.973961717484882,0.9683817284784586,1.0491301644309214,1.0031682715129948,1.0471318212605762,1.0371401054088536,1.0631185666233338,1.093093714178502,0.9871815261502384,1.0391384485791986,0.9568801184856256
309,15.475,1.0012413179824309,1.0041015126375232,0.9945386410885944,0.9724698301726742,0.9984220554906426,0.9767500976985688,0.9817900878827728,1.0316859907063836,0.9797740918090908,1.0066234940631182,1.141634140209651,1.070157915779134,0.9311763682753498,1.0066234940631191,1.034419803563875,1.0364052542425006,0.99272533931274,0.968089543137142
310,15.525,1.0013823973156817,1.0143892866154316,0.9945398811182732,0.988022428712137,1.0070240934273125,1.03005895583291,0.9759771049675944,0.9734733155756812,0.9930028728326008,1.037631021933303,0.9745051802947748,1.0159315138700589,1.023822244074875,1.013958831318855,1.0711666253037708,1.043549069586915,1.0455217521381188,1.0083628542858465
311,15.575,1.0008983259769324,1.012466842633495,1.0106909129796875,0.9746791851720932,1.025446228103342,0.9881301353776012,0.9836522042505133,0.9936031623107108,1.017983009558194,1.0211793779048033,1.005499080355401,1.083900568102411,1.0466598614225808,1.0054990803554014,1.0094191547427511,0.9839386712249736,1.0682202705530088,1.017079300101706
312,15.625,1.0013162900548076,1.0053473189009086,1.007111900800134,1.0059672329463971,0.9546259481797666,0.9605583725081758,0.96352458467238,0.9521541047095968,1.0010966054189685,1.022444344479529,1.0983973529265805,1.0049167271455948,1.0828172486297492,1.018549318405322,0.9270162056614396,1.0808697355926455,0.9737565185519328,1.0066456417805754
313,15.675,1.0010224206321447,1.008264254447112,1.0186920286327716,1.002548275868686,0.9902992368098972,1.0065094921743445,1.0040533928767013,0.9888255772313106,1.0114216907696318,0.9888404626815988,1.0023862224443605,1.0507639358827947,0.9888404626815988,1.0043213309818977,1.041088393195108,1.0991416493212296,1.0565692614954076,1.0126146532856304
314,15.725,1.0012852420871987,1.0036965037582457,1.0085563534475548,0.9753965406822483,1.0103690985421152,1.007440492459384,0.990356956976788,0.9679043103425188,0.9937736640733076,0.9921762425736376,1.0498609078395464,0.9940990647491676,0.972948020818334,1.0210185752065917,0.9633339099406828,1.0671663074193192,1.0383239747863648,0.9822285809104344
315,15.775,1.00060338996263,0.9934260735560774,1.0183915641691532,1.0005936317093298,0.9942741432821256,0.9889390137328066,0.9671134837583212,1.0083394848212384,0.9918490843960712,1.0374842834336315,1.0298416736109155,1.010735149054128,0.982075362218944,1.05659080799042,1.0221990637882004,1.047037545712026,1.0871612472812822,0.961857539805282
316,15.825,1.0007828021888296,1.0121474823265528,1.0124191025472324,0.979929042455866,0.981253816303693,0.9571562274946628,0.9880011411702208,0.994748466036749,0.972578684332442,0.9663863342384854,0.9474003551768252,1.036634456766627,1.030938663048128,0.9929667049248092,1.0347358588604605,1.0233442714234653,1.1087811772009335,0.9794440382053816
317,15.875,1.0005260678257286,1.0018230877350436,1.0139691242724689,0.9926279109409556,0.9449104285544944,0.9789137942044536,0.981787318062197,1.0062122708530126,1.0387788745741005,1.0414347072304984,1.0508679926220796,1.0112481939774405,1.015021508134073,1.0055882227424924,1.0527546497003952,1.0452080213871306,0.9508751674713244,0.9618485810901022
318,15.925,1.0010106178494285,0.9915187905176784,1.0102047623137282,0.9990527248883204,1.0132294551351877,1.0022833407772214,0.9570711292986672,0.9780115219834712,0.9913372264192558,1.0611529571266514,1.0649026142189713,0.9730360154571231,1.0030332721956852,0.9899094723725648,0.9824101581879237,1.098649528049854,1.0199067291111277,0.946348405029638
319,15.975,1.0006463905899077,1.0122426939617335,1.0092218696314692,0.9714563134179804,0.9804119536093076,0.9775742923832312,1.0054779611063136,0.9827766712977036,1.0168286060106182,0.9650914493129672,0.9837225583730624,1.0768781036735426,0.979996336561044,0.9986274456211394,1.0116692219632062,1.1495394290079164,1.022847887399264,1.0376767293042393
320,16.025000000000002,1.0004468075305344,1.009644263081791,0.9920737157837344,0.9950504919232476,1.005323280402616,0.9536236259639592,0.96819352857849,0.994513352656352,0.9921633683636856,1.0201780295980762,1.0386930573584774,0.9849994768533148,0.994256990733516,1.040544560134517,0.9516724268845934,1.0775746156553183,0.9905539851814352,1.0019086093487837
321,16.075,1.0002538010335524,0.9964412828785236,1.0117967975407056,1.0204265751685877,0.9617128459379264,0.9593774577739196,0.9771264078203696,0.9556408367115088,0.9696531656955488,1.0874416523674446,1.013841540532085,1.0285615628991571,1.0285615628991578,0.9310414147173054,1.0230415545115057,1.085601649571562,1.0156815433279691,0.9913484451293406
322,16.125,1.0003927103879406,1.0043109872187292,0.9998636606277632,1.0001368664339894,0.974789593060598,0.9873226021142344,1.006818393975447,0.9780388917041332,1.0137811767830225,0.9965922462964404,1.0423074869522406,1.0697366313457204,0.9161334227422324,0.9728203211554242,0.9636772730242644,0.9874491981652804,0.9527056152668724,0.9889046221535058
323,16.175,0.9995584698149924,1.0133644550920633,0.9983715490174097,0.9896795142874923,0.9770761558805152,0.9913770816748004,1.0176723323288086,1.0010648055999614,1.0042940469083486,0.9668152765716146,1.0049790374889154,1.0449601203546586,0.9759018863138288,0.9868058180044862,0.9450074131903,1.1412781836221315,0.9395554473449717,0.9815763813773342
324,16.225,1.0004407646401527,1.005578030028999,1.029091760409976,1.0150053306900526,1.0017816458339293,1.0082003840681055,0.9857348002484894,0.9527241464727256,0.9935289823899888,1.0222743707157682,1.025886647644092,1.0042129860741464,0.9753147706475528,0.9301613090434996,0.885007847439446,0.9626718013984172,1.0421418938215512,1.0168928152919394
325,16.275000000000002,1.0004557780592058,1.0110507952439616,0.997611207160539,1.0089242274329515,0.9336648437133416,0.9869780631933128,0.9878894002784402,0.9737636754589608,1.0161408499173994,0.94779056853282,0.9621510316924082,1.1183210685529297,1.0339533474903493,1.023183000120658,0.969331263272202,0.9477905685328196,0.96035597379746,1.002191812900138
326,16.325,1.0000877455074613,1.0046117809342203,1.0070790693528426,1.0166745455451918,0.9777713478773128,0.969619479298438,0.984111690105327,0.9664493081844312,0.9899991507456262,0.9883797559774316,0.93485738652017,0.9758912031040712,1.0419021254346934,0.9634026502307104,0.9741071241221622,1.0615269942356895,1.10256081081959,0.9966629798220086
327,16.375,0.999577691180605,1.012269420997206,1.0071958126721008,0.9891445140868452,0.9731597063619162,1.0186218388052806,0.982162108825949,1.013220397326861,0.9790112679635372,0.95752826208346,0.9894458708195754,1.0479614868357865,1.021363479555691,0.9841262693635564,1.0071778756729732,1.0302294819823894,1.0124974771289916,0.9983480610112804
328,16.425,1.0002600323243576,1.026034751479241,1.0069562874731963,0.987572276572848,0.9578487995378836,0.9958764258623682,0.9654543248027808,0.9775336884587936,1.0030345672881535,1.0327788140460554,1.0222042869397818,1.0116297598335084,1.105038082605591,1.018679444571024,1.0081049174647505,0.9975303903584763,0.9904807056209608,0.9893117527945868
329,16.475,0.9996452233614512,1.0072858689044375,0.997261461517762,1.0005239205391725,0.9769453292140996,0.9627158114467572,0.978279346504788,0.9822813983768534,1.0018469853069492,1.0440369664902347,1.0527956658735418,0.9494430131505152,0.9949882499437136,1.0090021689570057,1.0212643480936356,1.007250429080344,1.0212643480936354,0.9314072423795816
330,16.525000000000002,0.9995965516907668,1.004022655216218,0.9969649372462066,1.0012715563424843,1.0006553892308874,0.9630866135751344,0.9564568296358832,1.0329203377352396,0.9688324263224846,0.9576354578917492,0.959376613269734,1.0429520714130138,0.9437062148678692,0.9994231869633892,0.9785293224275692,1.0551401590589091,1.049916692924954,0.966820940855202
331,16.575,0.9994588595081508,0.9879879983282128,1.009198667075214,1.00002259620021,0.991991424760975,1.0148362228511307,0.9985812703639044,0.9981419473237092,0.9766151183541388,0.9864799175294344,1.0228239144910445,1.0833972427603953,0.988210584051416,0.9224452562161198,1.0262852475350075,1.0487839123207665,1.034938580144915,0.9761488979849527
332,16.625,0.999382391806078,1.0065009121988544,1.0093721757025598,0.9949952481293266,0.9694395263587204,0.989090327568694,0.9908370654540248,0.9729330021293826,0.978609900256708,0.992597036202124,0.9392685992484568,1.0872120049908884,1.0184011185990594,0.9891564918825326,0.9908767640423284,1.0097997578000806,1.0304430237176294,0.9807131152614944
333,16.675,0.9999783352924418,1.0062636642802203,1.018821573866862,0.9965425520034408,1.010079964076681,0.9788269527257918,0.9940193887991408,1.0113821728829686,0.9579916118251978,0.972973589909652,0.9900733015073616,1.0670220036970524,0.9421941090337752,1.0482123209395724,1.019142811223467,1.0447923786200302,1.0413724363004884,0.9949938307630288
334,16.725,0.9993613373851452,1.0136307135009597,1.0118474367558965,0.978573313504015,0.9854960934692244,0.983770180871204,1.0152680857850636,0.9587444481999196,1.0023237412999162,0.9773633841058283,1.004559582620078,1.0249567315057648,0.9620655224415632,1.0521529300200136,0.9484674231844388,1.0810488909414036,1.036855068355749,0.9638693519348556
335,16.775000000000002,0.9989407510156004,1.0033267112257485,1.0253238355563483,1.0041983560592893,0.9933551773787304,0.959042390595354,0.9967864560570676,0.9946419068831068,0.9856348003524704,0.971545762142932,1.0323729750770976,1.1168552152634406,1.0289936854696446,0.9901318549839272,1.017166171843557,1.054338357525547,1.0577176471330012,1.0019421273365083
336,16.825,0.9995223718582432,1.0089062867161256,1.0155543672017908,0.995644847751012,0.9678471501484958,0.9797853528816054,1.0062199446477755,0.9674207857651702,0.9708317008317728,1.0296053850665283,0.9657799288960096,0.9993722742489144,0.9976926569812692,0.9506633734872032,0.9641003116283652,1.0077703605871404,1.0296053850665288,1.0061764380780482
337,16.875,0.9991763555372348,1.0028568210937108,1.015516942932051,0.992332018624826,1.0023852055245015,0.947285807334994,0.973563981856144,0.9837361784449764,0.9591533700219652,0.9700833438819366,1.006816276008275,0.9433684841536906,0.9867801312120904,1.028522099537475,0.9116445882263984,1.0435492081346134,1.046888565600644,0.9721108109148838
338,16.925,0.9991642191203812,0.991320369417085,1.0040641077974872,1.0210150773722264,0.9610788023899576,0.9695056222267824,0.9716123271859896,0.9644495303246874,0.9556013694960208,0.9892575772079484,0.9909174053576256,1.0556507031950586,1.087187438038936,1.0108353431537591,0.9162251386221264,0.9759789520105264,1.0622900157937696,0.9881736078040776
339,16.975,0.9991901113659606,1.012715153958647,1.0080725592357596,1.0056208257781112,0.9847457906007364,0.9725987774457288,0.962127214381068,0.9956362161879844,0.9612894893358952,0.8910348207748042,1.03129030182269,1.0279901728568572,0.963637658023121,0.9306363683647956,0.976838173886452,1.027990172856857,1.034590430788523,0.9362432201281748
340,17.025000000000002,0.9992588042909047,1.0041157905567826,1.0070883988491757,1.0141226212719574,1.014364669997276,0.9752225193487768,0.9631467494678568,0.973556895916926,1.002288900116356,1.0236013090284484,1.0531282698658089,0.962907000640544,0.9891531880515302,0.9350204265163716,1.028522469168009,1.0203205356020757,0.9940743481910896,0.9738373325151451
341,17.075,0.999491908669724,1.0245297309032366,0.9997213975072948,0.9902975484530342,0.9922878708427672,0.9885621341562486,0.9806966900402656,0.970347421466602,0.9786268363255328,0.9980458275401136,0.9882610645250148,0.9833686830174652,1.05023123028731,0.9377064556136694,0.918136929583471,0.9703223323306664,1.0094613843910638,1.009328258363647
342,17.125,0.9992090927076236,1.0217257534962572,0.9952838157213248,1.0036312352790295,1.0037873430786346,0.99720243225893,0.9972024322589306,0.9786823705785124,0.9963793184064672,0.9970901894608676,0.948451643633508,0.9824986257126594,0.9841199105735716,0.9873624802953954,1.0473500201491384,0.9208898009980044,1.0749118627846423,1.0258266364343782
343,17.175,0.999282601396289,1.001719008069194,1.0004122843784955,1.006705080963749,0.9869039543161934,0.97503819367143,0.97503819367143,0.995496401679643,0.9852672976755368,1.042872651861086,0.9961287462908052,1.0235303461078666,0.9783982993503546,0.9509966995332936,0.9735627229120491,0.9719508640992812,1.0219184872950984,0.990553030601741
344,17.225,0.9989747276835376,1.0163926517001136,0.999962244172631,1.0219702188424482,0.9510801651908656,0.9282998019527616,0.9824031646432596,1.0222688003099425,1.0015223980752403,0.9182409402632083,0.972726441081619,0.9647138674318524,0.9647138674318524,0.964713867431852,0.9935591325710116,1.0175968535203097,0.9246509991830216,0.9869691995488562
345,17.275000000000002,0.9995529427890116,1.007858309320154,0.9975251973663256,0.9910692480729464,0.9827911615995818,0.9532669826708692,1.006248728419654,0.9496270154056868,0.9888577737082208,0.9989687938892868,0.978256522245649,0.9878160322350202,1.0945638937829985,0.9798497739105444,0.957544250602012,1.0563258538255131,0.9097467006551556,0.970534128971922
346,17.325,0.9992540866993868,0.9923045744933998,1.0071105806292635,1.0095628672592858,1.000851149777791,0.9799414431532648,0.9405346883608892,0.994819503636101,0.9650633826704296,0.9266801799505822,0.997963270716012,1.0565738120120312,0.990042927297631,1.0185561636038027,0.9710341030935165,0.9583615536241064,1.012219888869098,0.9868101340656396
347,17.375,0.9991530873815168,1.0172452264415317,1.0060543272433782,0.9933916325940968,0.9911011598171208,0.9795069953819868,0.9519208800018408,1.019486872744517,1.0154888850082642,0.9764782167939164,1.037901846559986,0.9166295518936446,1.0316019870967994,0.9591536032701538,1.011127443841443,1.0111274438414433,0.9843530411229,0.9943974599098684
348,17.425,0.999105386558061,1.0053669769033673,1.0204515887532135,1.00437264178582,1.021594710519443,1.016029603146963,0.9659436367946482,1.00569440374093,0.9981417580211368,1.039783697819105,0.9489592181903286,1.0115967903481051,1.0006352152204945,0.9646186112297724,0.9755801863573836,0.9567889147100505,1.0053330331323276,0.9654974547166804
349,17.475,0.9992318636045638,1.0073439943057203,0.9985825443663026,1.0134401405084523,0.9952047598199066,0.94145263617594,0.936314565533502,0.99994759425908,0.9797905478925923,0.984018377582058,1.0338420929026682,0.951321564402907,0.987132359789596,1.0712098793931262,1.0556399683554354,0.9466505910916,0.9482075821953688,1.0207983204925215
350,17.525000000000002,0.9989497451879664,1.0081008902716169,1.0076579312572165,0.9967181528400066,0.9419830105145464,0.9863902196043018,0.9667410120424637,0.978923520730803,0.9812814256382236,0.9768633310894708,0.9768633310894704,0.92422727204503,1.007825718762671,0.9877001667750914,0.9366122271143104,0.9118423169757496,0.984603928007771,0.9956935178784778
351,17.575,0.9995297899817764,1.025569682744085,0.9972345673236273,1.0247115798204172,0.9506978952976878,0.9737522215708336,0.9557776621036352,0.9800042422550764,0.9768782319129544,1.0036387749932374,0.9389871974629984,1.015953361189473,0.9805489258752952,1.0051780982677667,0.9959421586205898,0.917436671619585,1.0174926844640024,1.0009213981922818
352,17.625,0.9997808191393854,0.9939932356309458,1.017350397872237,1.0262459673588369,0.9760059748241668,0.9748403625930868,0.9973755323939636,1.0168024029119604,0.9530822676129302,1.0224420822926392,0.9627486074282487,0.9581568016694496,0.9642792093478484,0.9459119863126514,0.967340413187048,1.033156295729838,0.9382589767146526,0.9730879795790132
353,17.675,0.9993209524221696,0.9970869200778728,1.0049980042450362,1.0106752359298723,0.980150388723246,0.9979221340449924,0.9697191469039608,0.976673308116818,0.961605958822294,1.010577770865023,0.97100695453597,0.9786167269069416,0.9664410911133872,1.0379729514005207,1.0531924961424637,0.9557874097940272,0.9907923627004964,0.9968025298587948
354,17.725,0.9993152590011528,1.0090789898465045,0.986273313920922,0.988744153973344,0.9542676462368492,0.9773175893826672,0.983464240888218,0.96425595493337,0.9438951718212314,1.0003442497576294,0.960996367013759,1.0472590330291671,0.9428358057473571,1.0169914309184978,0.9912639691244284,0.951916086380558,0.9776435481746272,0.9784465661898089
355,17.775000000000002,0.9991650191495842,1.0085770594412455,0.9919994800523936,1.005451242006741,0.9748831155325542,0.9672429657243048,0.9787031904366784,0.9653329282722426,1.010027804650499,0.984190207117148,0.9811804511320812,0.9601121592366068,1.023317034923029,0.9571024032515392,1.0142877669678254,1.0669584967065109,0.9947243530648856,0.929876396304982
356,17.825,0.998976888065305,0.9979314165386124,0.9959332701096162,0.9941017530626296,0.9352335339742668,0.9629638540311808,0.978158549952777,1.00930767659205,0.9944928480684928,0.9876552349037748,0.926300894553692,0.995137471531834,0.978676550950104,0.969697866996433,0.9951374715318344,1.0235699707184571,0.9682014196708216,1.0168817673652135
