,r ($\AA$),g_full(r),O (DOL),O (DOL),C (CYC),C (CYC),C (CYC),C (CYC),C (CYC),C (CYC),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
223,11.175,1.0073309541895292,1.2904322711401064,1.2524071110487325,0.636279672511995,0.6160803178290747,0.6362796725119951,0.6518620318388195,0.6077120137461506,0.6215629998144389,1.3702420924450107,1.4704553084746594,1.387109663459902,1.3900862936390002,1.4287824859672806,1.8722703156814504,1.731556889033158,1.4970345112860035,1.3094166090882804,1.672926294596369,1.809731014948876,1.5595738120185778,1.536121574243862,1.4767730541609094
224,11.225,1.0073578801675216,1.259009811565132,1.2560539558079724,0.6166100263710372,0.6403477964029465,0.6492137105112497,0.6271919238551412,0.6154660374538369,0.6357718407341445,1.429849747821961,1.408215157414752,1.3767466622769913,1.3895307384267064,1.4632850239058308,1.8207623607169725,1.5534589503138423,1.5418370629050098,1.510845363148126,1.5767027251315056,1.6309381997060537,1.4721057384520195,1.4372400762255242,1.4714732547835128
225,11.275,1.006769274996636,1.2658126045701523,1.2667281351679902,0.6193738588556086,0.6111533362437951,0.6366653029701133,0.6052005440076543,0.6213581229343225,0.6224919881221588,1.422069732974613,1.4318166125700524,1.3674872072401512,1.3869809664310315,1.3743100229569598,1.7700924065293475,1.7393749678043264,1.420681541032232,1.4245212208728597,1.4245212208728597,1.6894591298761683,1.516673537047923,1.7662527266887216,1.4455219187767006
226,11.325,1.005911830745147,1.234332942721342,1.2359663784638053,0.6397659866834082,0.6251556084192285,0.6184123569126839,0.6487569886921342,0.6251556084192287,0.6223459202915015,1.4047100633527276,1.4394896797768664,1.4095405656338575,1.3641338441912314,1.38925245605311,1.861060787948249,1.6289039207399807,1.3929412032496096,1.453834807763254,1.57181616650844,1.6593507229968023,1.5908454179189535,1.560398615662132,1.4584173621845615
227,11.375,1.0055357931587476,1.230881464444966,1.2101928692372528,0.6391671159065659,0.6322045111581283,0.6335970321078159,0.6486362583644409,0.623013872890191,0.6255204105996285,1.3895152467761058,1.45846431484494,1.4393117959369313,1.4239897808105233,1.393345750557707,1.7579690840109528,1.6070704501902702,1.535393599125445,1.4486268846785528,1.5089863382068265,1.6598849720275082,1.456171816369587,1.4788066114426897,1.5002480754830267
228,11.425,1.0050908949661757,1.2397477382992586,1.2647138895308314,0.6440756364604661,0.6380020556622966,0.6366216963899848,0.6556706543478814,0.6308241874462776,0.6507013609675607,1.381176869726467,1.396365068981191,1.443828191652204,1.4780016399753324,1.3583945708443812,1.7575738152720428,1.5444212461858595,1.6341696963274108,1.510765577382778,1.5332026899181657,1.5481607649417573,1.5444212461858595,1.3985800147058391,1.4090735622351442
229,11.475,1.0053011038277615,1.238336676758116,1.21729997946558,0.6338226030346753,0.6294438631173372,0.6373803292175123,0.6141182734066543,0.6559899738661988,0.6672104949043777,1.4058660260177052,1.4397423158012637,1.369166712085516,1.3644616718377989,1.3851638489277522,1.675564636095909,1.6681506332813256,1.4790935615094425,1.5087495727677769,1.5050425713604847,1.7534116656490382,1.467972557287566,1.5050425713604847,1.4430070376058035
230,11.525,1.0040715781750245,1.2542529748946942,1.23480039976359,0.6443418027685949,0.6313193158073767,0.641900086463366,0.6663172495156499,0.6560077806713523,0.6560077806713523,1.4039555714511107,1.4785844390365517,1.4086198756752004,1.4254113708819256,1.3489167816068484,1.760280145661144,1.5691850150256963,1.4589378242744768,1.4332134797658578,1.4221887606907366,1.5802097341008186,1.5802097341008183,1.525086138725208,1.5010492512178844
231,11.575,1.0037452038294885,1.2651577254657564,1.230410191121737,0.6404009447090909,0.6428216118667486,0.6476629461820623,0.6245321266755605,0.6538490955849644,0.6207666444303156,1.4057248663236026,1.4510409968827185,1.465838100738757,1.4158978752246287,1.3585590977824815,1.468220210261037,1.581160226434963,1.6175924897168732,1.530155057840286,1.5957331317477257,1.7305325058908003,1.4390743996355069,1.3917124573690225,1.48320204914125
232,11.625,1.0036321739442795,1.2181263316757105,1.2164038679714173,0.6282376163804944,0.6519698523133735,0.6813018293090675,0.6474367285958573,0.6503699262954268,0.6341040117796332,1.3973261555819878,1.3744041385940948,1.379905422671189,1.4211650532493976,1.4046612010181132,1.697618470254902,1.6217674322222362,1.4700653561569048,1.480901218732999,1.5675881193417605,1.5567522567656653,1.473677310348936,1.452005585196746,1.4765521310323884
233,11.675,1.0033274528119451,1.247334670828611,1.2423822193699543,0.6635818859500319,0.651420624295171,0.6638462612033984,0.6352937338398116,0.6622600096831991,0.6458687439744734,1.4017460645305615,1.3899284907050766,1.4335626094453284,1.368111431334952,1.4117455500752023,1.6472981696130091,1.4825683526517084,1.5076359334936456,1.4968926845613872,1.5004737675388071,1.6365549206807513,1.5147980994484858,1.486149435629128,1.4591086049833066
234,11.725,1.0018825896590449,1.2323167801651405,1.212844888200454,0.6723513043377093,0.6540025357982787,0.6537404105334295,0.6513812831497884,0.6613420432140511,0.6747104317213503,1.4673288402681666,1.367283692068065,1.3411457704662362,1.36548107678518,1.390717690745566,1.562266578500095,1.5125580964569112,1.484153249575091,1.4486471909728158,1.4664002202739537,1.551614760919414,1.4166917382307689,1.562266578500096,1.4012574719403923
235,11.775,1.0022222853007672,1.222545023934271,1.2168369038005489,0.6661336384188181,0.6648341190305644,0.6572969065786934,0.6339055575901277,0.6788689284237035,0.6575568104563442,1.46651162816543,1.4057421030494957,1.3959117386925055,1.4021674251014993,1.3708889930565324,1.728573435004518,1.527904013832914,1.4434116259711862,1.4187680128448488,1.5067809168674822,1.5912733047292102,1.4187680128448483,1.570150207763778,1.4000517993771762
236,11.825,1.0017578283241872,1.236532743657781,1.2158905707695793,0.6507192878609269,0.6563889212601114,0.6733978214576644,0.6679858986675341,0.6478844711613349,0.629071596700405,1.5152789095575236,1.3176723617029449,1.3850180910166128,1.3681816586881963,1.398310011275889,1.6860599456161065,1.4940655418710018,1.3299975968524569,1.5219920005975631,1.5743541107098642,1.6371886428446247,1.5359552299608428,1.501047156552642,1.4846261138575587
237,11.875,1.0014582200382829,1.2276274058017125,1.2287828975108173,0.6547062553654968,0.6564950702708671,0.6600727000816077,0.6506175355817937,0.651895260514201,0.6876715586216048,1.5078176382351978,1.4058905717810697,1.3874382580264435,1.393589029277986,1.417313432676791,1.5334325384256031,1.5680472684126372,1.5922775794035602,1.5992005254009665,1.5507399034191205,1.5161251734320855,1.5092022274346797,1.4399727674606118,1.4196984256110623
238,11.925,0.9997920429059272,1.226029945616422,1.2270120790842052,0.6733011960251135,0.6672194388912774,0.6449196627338778,0.6948407525407834,0.6659524061550612,0.6705137240054383,1.4193943973863952,1.4106811107234951,1.3967398520628556,1.3923832087314048,1.375827964071896,1.6407382825230312,1.4347878704908523,1.4416528842252576,1.4107603224204317,1.5137355284365213,1.6716308443278594,1.548060597108551,1.4897079803661002,1.432090900809478
239,11.975,1.000733152936773,1.1781537247441642,1.1929252856358314,0.6604028350203845,0.6840245498194394,0.6835219601428636,0.6872913827171809,0.6739727562879269,0.6759831149942293,1.4585461700179745,1.3367126333043875,1.401517706024381,1.4023817736606463,1.3894207591166488,1.6645084738626068,1.5896226120528374,1.521544555862138,1.4738899165286463,1.463678208100042,1.5691991951956272,1.5011211390049275,1.4364469856237625,1.438496274049911
240,12.025,1.0002199559499032,1.2248797650168946,1.2232699874311188,0.6708717477737953,0.6609033711352544,0.6571652298958021,0.6761051455090296,0.667881234782233,0.6653891406225981,1.47814731087747,1.3993127876306712,1.4070248605569886,1.4095955515324277,1.3538972470645807,1.4920394287750438,1.4819124643263446,1.5764307991808717,1.4211506776341476,1.5224203221211423,1.5325472865698415,1.5291716317536082,1.421150677634148,1.4606596171669997
241,12.075,0.9994600484519904,1.202304354633145,1.2137989653798702,0.6692817823848802,0.6781791768331276,0.6697760820764491,0.6591486387077087,0.6715061309969418,0.6774377272957739,1.4625320262626889,1.3868984699946003,1.4803781462810022,1.4200412643143243,1.4098434814467176,1.4930996228885711,1.5064906508965406,1.4596220528686483,1.3893191558268096,1.38931915582681,1.4395355108566943,1.4964473798905635,1.5098384078985327,1.396732046331222
242,12.125,0.9991867411572096,1.1932005686764355,1.1951005695819714,0.6627928587638843,0.6554393876977167,0.6610770488484449,0.6779900323006299,0.6654891314881455,0.658625891826389,1.4336383755761917,1.4344811964906985,1.382226299791272,1.373798090646203,1.361998597843107,1.5106926391842894,1.4907714175686722,1.3944855130931892,1.543894675210317,1.4608895851452464,1.4210471419140125,1.4608895851452464,1.5306138607999058,1.4098329848480793
243,12.175,0.9989417464717786,1.1931564984083884,1.2091741297373773,0.6707310222174476,0.6848312031846868,0.6772948995642657,0.6845880966162858,0.6806983915218753,0.6877484820054947,1.4561597234063308,1.4101845312207122,1.4076767934651335,1.381763503324148,1.348326999916425,1.5114819381354725,1.5147749271074444,1.4192782469202354,1.406106291032345,1.4357431917800985,1.4061062910323447,1.5608767727150623,1.4950169932756083,1.4570468143130662
244,12.225,0.998646744863439,1.205066261904432,1.2036644787381996,0.6900912671776994,0.6835809722043248,0.6720071144738812,0.6852688264566812,0.675623945014645,0.6843043383124772,1.484069036195486,1.4459309492318029,1.4053055957270104,1.440956416149583,1.372142041845547,1.476280625814235,1.4207567969672388,1.5383366698196987,1.4893450561311743,1.4207567969672392,1.3423702150655972,1.5024094864481143,1.4860789485519392,1.4088588336428811
245,12.275,0.998856513781417,1.186926709698586,1.2048472483325878,0.6904598427285995,0.647889059214332,0.6813716979334192,0.6906990044337364,0.6880682256772365,0.6703702594971479,1.4670694110581572,1.3741440503801468,1.4169061632585231,1.3823675336259886,1.3404277690721955,1.5420277068263126,1.5161112747788106,1.5873814629094392,1.6100583409510028,1.4675179646897472,1.512871720772874,1.6554120970341288,1.3768104525234937,1.4192221646624528
246,12.325,0.9982687028961948,1.1770095468355872,1.1969302916720184,0.6725333958872315,0.6877158076462381,0.6537926063722084,0.6848691054414243,0.6862924565438316,0.6789384758480623,1.4788453721187549,1.4038019224580136,1.356491921584937,1.3483350248826822,1.3499664042231332,1.445995324490586,1.445995324490584,1.4074354491708363,1.5713149192797686,1.372088896794399,1.526328398073395,1.471701908037084,1.3688755738510872,1.441273707104493
247,12.375,0.99806951199919,1.2061257707346666,1.1836296631015562,0.6828756788664684,0.6838169272177662,0.6856994239203612,0.6915822261159721,0.6899350415012008,0.7035831425950169,1.5348846359962145,1.3301794104258176,1.4175634592859083,1.3916718892532889,1.4329365789927753,1.3833355882958152,1.466208227225979,1.6415157326551724,1.5650179121042525,1.3897104066750587,1.46620822722598,1.5012697283118173,1.5267690018287912,1.4049644363682483
248,12.425,0.9976051438198484,1.17638434651971,1.177590585275434,0.6869610669468666,0.6892952873578313,0.6948974163441461,0.7009663894126537,0.6932634620564705,0.6806586718372618,1.4784126128134798,1.3788886367065996,1.445505491681366,1.3933356654963085,1.4286506247600397,1.4164898261155028,1.457593325534033,1.4955350173049842,1.4765641714195084,1.3848717496397105,1.3785481343445525,1.4575933255340328,1.4955350173049835,1.3947443327025617
249,12.475,0.9973745326041328,1.186717038947544,1.1964393237385182,0.6965164616990379,0.674518767596176,0.6803076344653501,0.6798445251158165,0.6828547358877866,0.6939693602766009,1.49206351422649,1.4578272649672912,1.3790042724868097,1.3320289537358148,1.4108519462162972,1.395748428220343,1.4051579681858737,1.6184408740712286,1.5588471209562031,1.3832023749329694,1.3612467816800646,1.4898438278756467,1.41143099482956,1.3878111292017998
250,12.525,0.9974896370392214,1.2050085725351878,1.196550810112517,0.6723600793955792,0.6675361772202092,0.6861426570394926,0.6617934365352452,0.6941824939984418,0.6721303697681801,1.465957366137849,1.3940812237248412,1.4327837619472297,1.3451106651577358,1.3932913760060162,1.3877385071948884,1.521533923807848,1.4841956680088833,1.5059763172249456,1.3441772087627617,1.3535117727125037,1.5464260943404926,1.4312998056270148,1.4249497621237883
251,12.575,0.9970758658565732,1.1713035789897297,1.1945618378159666,0.6923193228749359,0.6959655075905378,0.6845711803542817,0.6861663861673578,0.6626940720606698,0.7073598348267944,1.5123076999985714,1.3869350409313324,1.3986887277188864,1.3775320915012894,1.350890401449501,1.620584087374824,1.4724163993862696,1.4878505335517436,1.555760723879832,1.3211618845646174,1.531066109215072,1.5187188018826916,1.5063714945503124,1.4011673963611602
252,12.625,0.996855171825172,1.161898270063146,1.177962725782974,0.675994387650606,0.6857160460683238,0.6895594924195142,0.6888812371810691,0.6972463851218957,0.6843595355914325,1.4638156729609022,1.4420488971547911,1.3992927303927898,1.365087796983189,1.3285507090229318,1.40259072672705,1.4209652777322082,1.5832738116111025,1.540399859265734,1.359716774381682,1.2984682710311553,1.6383974646265758,1.439339828737365,1.3890598073644076
253,12.675,0.9972188948739472,1.160863385129142,1.186219237899686,0.6904104552354435,0.6868215769756103,0.6780736862172662,0.7166541275104749,0.7038687487098189,0.7031958340360999,1.436093086516801,1.4360930865168011,1.4260666578783916,1.3412276463226191,1.3713069322378484,1.525232477721682,1.4948493606355922,1.3885084508342806,1.421929879628978,1.373316892291235,1.3945850742514982,1.467504555258112,1.3490103986223645,1.4221158987131783
254,12.725,0.9963811183150584,1.182522019140276,1.181084477176819,0.6869984099566264,0.7007962400237826,0.6941198706364491,0.6694173039033146,0.700573694377538,0.7123686136284947,1.4607947576173503,1.422534025359169,1.4041688738752425,1.364377712326734,1.4232992400043325,1.380632726455815,1.305270678068489,1.4348934012946906,1.4710671845206065,1.3143141238749678,1.3655603167783494,1.3896761722622943,1.419820991617224,1.4525804126508992
255,12.775,0.9965355395077304,1.186690938546595,1.1722851951820266,0.6924508061304064,0.6774359289566605,0.6955421043720603,0.6948796833202774,0.697970981561931,0.6637458938864804,1.477474104989717,1.3651071124211265,1.3931988605632748,1.3969950427446456,1.427364500195616,1.4326561480848004,1.5433206104629584,1.4894838449816916,1.4206924224222977,1.3040460972128876,1.4117196281754192,1.3668556569410313,1.420692422422297,1.3828174643938087
256,12.825,0.9963113005133424,1.1934479272758118,1.1681156399542925,0.6756694996675388,0.7144481966328942,0.7076564474468713,0.681365805436461,0.6662486862804757,0.6936347717079863,1.4478964380110035,1.3913968371520935,1.4177633175529187,1.357497076636748,1.3002441477663855,1.4007335388697892,1.371056980842887,1.4304100968966913,1.4660219665289742,1.3206068321971531,1.4422807201074528,1.4482160317128328,1.575825231228512,1.376053544184148
257,12.875,0.9969314136105664,1.17998371645008,1.1677668197071125,0.7043446694302469,0.6956490562274041,0.6884751753350588,0.7006490338190385,0.7043446694302469,0.6978229595281145,1.4194802603985597,1.3708935216276772,1.3873382639808982,1.4082679360668169,1.4262076549976048,1.4428789089534884,1.3162589230657338,1.3574840347501194,1.4222663531112951,1.4870486714724729,1.351594733080921,1.4252110039458938,1.3221482247349312,1.3564624211952565
258,12.925,0.9960810447934104,1.1687818222841728,1.1765848482793937,0.6995528765312862,0.6924343921262501,0.6954543552071746,0.7030042629094859,0.6941600853153497,0.6885515824507757,1.4033270640943714,1.309870821982378,1.3907178885713245,1.3387977540646618,1.35437379441666,1.4054398314725642,1.3528454095047766,1.4025179191410209,1.5982860453544545,1.405439831472564,1.3236262861893378,1.367454971162495,1.493097201418878,1.37156950077222
259,12.975,0.9963974323051872,1.148315000773244,1.170714402353649,0.7025197683172845,0.7050883963550081,0.7012354542984234,0.7074429720562545,0.6954560412135465,0.7012354542984234,1.4617173022207928,1.39842037976813,1.317459199886818,1.3586758005536677,1.3895882510538051,1.3279417768962438,1.4004276817486585,1.5135056933184268,1.4990085123479435,1.3395395216726302,1.385930500778176,1.3366400854785343,1.3685338836135963,1.3766404705236204
260,13.025,0.9965471316050496,1.1603713709109649,1.1690154996052284,0.703508864418823,0.7001102708709064,0.7179528869974704,0.7015971555481197,0.6945875563555413,0.7160411781267675,1.3657934426770957,1.3526467678277967,1.3599504760774077,1.3504556553529146,1.4256838503238984,1.277484970204537,1.4012053614630842,1.487521913503932,1.4616269478916768,1.3925737062589998,1.3091343726195144,1.4127142350685302,1.499030787109378,1.2818007978065782
261,13.075,0.9966729840053956,1.150696651335619,1.164040429803361,0.7128939385999641,0.695819896900793,0.7082565445582137,0.7050946849842931,0.6964522688155769,0.7074133820051682,1.4459670271473348,1.3669643173934198,1.436544685617052,1.3481196343328523,1.3626155443794434,1.3733776594140317,1.3790881694323862,1.3019962841846129,1.39336444447827,1.4076407195241538,1.3048515391937894,1.4390485246250986,1.456180054680159,1.3287424484542487
262,13.125,0.9962416203560368,1.1673497549863487,1.1569450864906965,0.7087278441960887,0.7041257153376728,0.7060084044161156,0.6882274520085985,0.723998544499015,0.7338303652419952,1.3925333905742932,1.3083771887678923,1.3946912419026627,1.3731127286189695,1.3939719581265393,1.3771014841047442,1.3856021105498353,1.447940037813836,1.603784855973838,1.3657673155112895,1.3034293882472887,1.4791090014458366,1.3572666890661986,1.352987462148262
263,13.175,0.996925907526469,1.171380020254985,1.1473757817174186,0.6929785732439784,0.6977534405850847,0.6921481615324823,0.6989990581523293,0.6996218669359517,0.6927709703161046,1.4241001921208372,1.3427230382853617,1.3605689053545444,1.393405300761843,1.40197131695505,1.4454070758337434,1.4172863156035151,1.397601783442355,1.4116621635574695,1.3413602629818984,1.3357361109358523,1.4650916079949037,1.5044606723172231,1.302019893312873
264,13.225,0.9968315370090468,1.162406368644168,1.1333927908602852,0.69866848559695,0.7093823638780002,0.7137091224145784,0.7118547973274734,0.6957839799058984,0.6846580293832689,1.4069762918603723,1.3609272188639352,1.3304639859585996,1.366594797078881,1.3920988990461385,1.431707542252864,1.4735703358859884,1.3200734258978657,1.5628776289699884,1.236347838631616,1.2698380735381158,1.4903154533392386,1.5182239824279893,1.314748022898276
265,13.275,0.9965297470054486,1.150364284068515,1.1474583230799398,0.6895301112270373,0.6991409994914708,0.701390356319317,0.6776698661347573,0.700981382350618,0.7005724083819186,1.4020225378197384,1.3837414014188794,1.3464760079863582,1.3633509031256124,1.3963975727733202,1.3046083704249485,1.2852192863634315,1.540047248314802,1.3710852300644376,1.4431018280072156,1.2935288938183678,1.415403136490763,1.3655454917611458,1.3188534117762691
266,13.325,0.996929271230468,1.147909049893328,1.157741528050248,0.6880183104774839,0.7239413904050694,0.7072990595911601,0.6888301314927966,0.7125758961906924,0.6930921918231885,1.4159454298288867,1.408269037651401,1.38663556878758,1.414549722160254,1.3426707772256177,1.3333237652629495,1.24535188796725,1.4707798235374805,1.363564098083346,1.319578159435497,1.3553167345868746,1.4295430060551213,1.3250764017664782,1.3700722216587926
267,13.375,0.9970000181833002,1.156258380798439,1.1412944247111312,0.7042365803523148,0.7074596310633096,0.6989991229469487,0.7124956477992388,0.6957760722359543,0.7056466650383753,1.3811361123183958,1.3395773526698989,1.353430272552731,1.3520449805644477,1.3333435387226242,1.3888601646167034,1.3506596885761657,1.3315594505558963,1.3861315591852363,1.4516180895404447,1.3315594505558963,1.5580337013676566,1.3970459809111044,1.3598478497229407
268,13.425,0.9971486246232116,1.130871694787803,1.1379751602073245,0.698600758904166,0.720194600335663,0.7107972804534373,0.7105973374772195,0.7285922053368008,0.7065984779528685,1.3880548956578247,1.382554925788949,1.357117565145393,1.3626175350142689,1.377054955920071,1.3243677445625337,1.481450217332732,1.5437415427416037,1.4029089809476327,1.3731174774912158,1.392075706963481,1.505825083797073,1.4110339364357465,1.339705670739076
269,13.475,0.997864966337259,1.1364684034358978,1.1333916700255806,0.7067229111208475,0.7100967638276865,0.7015629010986227,0.7110890734473452,0.698585972239647,0.7333168089276976,1.3743610362686185,1.3702666141148876,1.3852794953452312,1.357300943961411,1.3525241181153924,1.3683227975368537,1.5296182157140872,1.4274644508685053,1.389828853293818,1.4516587635950908,1.3118694011748224,1.4301527078381266,1.3871405963241978,1.3768538987363657
270,13.525,0.9978495166999688,1.1293537322025435,1.1114113236120589,0.7060382047805477,0.7225859752050919,0.6981583141021939,0.7263289232773102,0.7127361118571495,0.7017042649074531,1.339832965676507,1.3228987775360048,1.377765547111231,1.3818297522649516,1.3635408290732094,1.2568246543550643,1.3715666079373732,1.360892937836694,1.3475508502108442,1.3422140151605044,1.3288719275346543,1.3528876852611842,1.3635613553618644,1.3487216864718874
271,13.575,0.9975991867276444,1.1336812440890802,1.1461864745252714,0.7116019528992892,0.7176639645892804,0.718055062117667,0.6957625029996348,0.7237259762792719,0.713361891777029,1.3239298151027108,1.3595663210450386,1.3192231067707054,1.3750312198502,1.2835866008283774,1.4144575428910258,1.30585687012224,1.485975059104617,1.4409455118590222,1.3694279956454316,1.4250527304782246,1.3455888235742337,1.385320777026229,1.3156141729767767
272,13.625,0.9977762799835624,1.1414258538882562,1.1356579104323783,0.7011476383494573,0.7149298870545544,0.6986241280231713,0.7112416796545991,0.7143475385177195,0.7221121856755208,1.3923236779066472,1.3189029662241294,1.3289148814535643,1.4170197354725844,1.3903212948607606,1.338360466124564,1.354136817395188,1.3646543849089363,1.4593124925326777,1.4566831006542411,1.2884020204342563,1.3278428986108155,1.433018573748306,1.4139957284236933
273,13.675,0.9979946554005048,1.139318056598681,1.145417322934673,0.7160705201819925,0.7172267158550529,0.7108676396532214,0.7189610093646436,0.691790411047727,0.7179975129704264,1.358307570524073,1.3755348860526708,1.3278284738196309,1.3417428440542674,1.3735471188762942,1.3573036477077198,1.3651342456752649,1.4016770361904722,1.4173382321255616,1.4199484314480766,1.3312016544825718,1.4068974348355026,1.464321819930829,1.4142219737507231
274,13.725,0.9979194846467552,1.129920017749645,1.109036762828418,0.7079932900826332,0.7204276494058892,0.69498503725215,0.7143061186621329,0.7252100952994495,0.716027799183814,1.352375635215478,1.3628999592249362,1.320144892936509,1.3681621212296655,1.3681621212296662,1.3733445535070503,1.34224995984274,1.445898605390442,1.3759357696457433,1.3863006342005142,1.3318850952879695,1.3474323921201254,1.3681621212296655,1.3690346736028982
275,13.775,0.998452940054288,1.12332699115825,1.1446722894504349,0.7015335450744509,0.6975454009362364,0.71691638675042,0.7157769169966445,0.7045721310845187,0.6935572567980226,1.3269037631196188,1.3425758548100075,1.3784910649338165,1.385021103138146,1.2968655873797064,1.4045518537674573,1.1524528030912466,1.5306013791055617,1.257922814088437,1.3325235535742546,1.3428133107447122,1.317088917818567,1.4945872290089606,1.330528600653451
276,13.825,0.9984603526463092,1.1445673662911755,1.1305617004980826,0.7147567645745971,0.7262577307152065,0.7013703941486419,0.71569946671727,0.726634811572276,0.725126488143999,1.3400133877238292,1.332233919580294,1.3497377229032468,1.3341787866161778,1.3432548327836349,1.2769329023478455,1.3765336687309777,1.3586566080981075,1.3280102184417593,1.491457629942284,1.3790875345356723,1.5272117512080234,1.3229024868323676,1.2856629538230813
277,13.875,0.9991309602995566,1.118559007044711,1.1352448942971347,0.7395640963874004,0.7066197073810265,0.7257124782824472,0.6996938983285502,0.7288946067660177,0.7075556275232532,1.3200750440505409,1.3175005437208476,1.3303730453693172,1.3747831760565357,1.3612670493256434,1.3362046786918809,1.343811156938704,1.3691660844281135,1.389450026419641,1.293101301959885,1.328598200445058,1.3717015771770542,1.4883342436283382,1.340447748190109
278,13.925,0.998825255189554,1.1225452449559978,1.1199042444866334,0.7056428835944439,0.7121473610571264,0.7058287258076632,0.7227403672106376,0.7045278303151267,0.7162358897479552,1.368762209693293,1.3144462489911786,1.32850449764349,1.3636501192742707,1.3598160514600042,1.3442474124566166,1.3090049709315363,1.3820071712334874,1.3895591229888615,1.3064876536797445,1.4273188817657338,1.4600440060390214,1.3945937574924443,1.324905168674994
279,13.975,0.9992721267216608,1.1201289354049735,1.1265650880450957,0.7153637807499235,0.7172089284949581,0.7111199409363432,0.7118580000343573,0.7293869036121862,0.7201611648870132,1.3450275454650844,1.3221874550703945,1.327263030713659,1.3374141820001884,1.3278974776690666,1.3546403781227832,1.3771344065417956,1.3871317525058016,1.3421436956677757,1.3471423686497783,1.2996549753207511,1.442117155307833,1.2821596198837406,1.3390067733372326
280,14.025,0.9989913399309456,1.1264756252076045,1.115470032903339,0.713203469284621,0.7333556351262108,0.7276763883890355,0.7524085919218958,0.7263939778354797,0.7304244110037978,1.310887114056471,1.3033279380023255,1.3102571827186251,1.348682994327201,1.3058476633537075,1.3177018258022537,1.2953678965513675,1.3325911119695104,1.307775635024082,1.3226649211913395,1.3127387304131677,1.3971113520276248,1.374777422776739,1.2943803418566022
281,14.075,0.9997327546116856,1.1225989845799726,1.1057964249405614,0.7228793890717976,0.7072357988704446,0.706144385600583,0.7103281364683866,0.7077815055053759,0.7137842784896155,1.2653131834408928,1.299713690158267,1.3247322404981765,1.2940845163317878,1.3178521391547016,1.37981095814043,1.286180928838044,1.4611212467451349,1.4537294023265248,1.330531995349701,1.276325136279898,1.3600993730241384,1.3945946469776496,1.3067724954327422
282,14.125,1.0001242576892149,1.1519998652321195,1.1215489876925624,0.7006121366911879,0.714339005056367,0.7139777716783363,0.7264403232204074,0.7307751237567797,0.7190350389707704,1.2880442986086684,1.321580649681411,1.344559260601623,1.340211955832935,1.2836969938399798,1.36272007922407,1.277091348931713,1.3504874034680183,1.399418106492222,1.3676131495264894,1.416543852550692,1.499726047691839,1.404311176794642,1.3436720555467894
283,14.175,0.9998451199455276,1.111681365131373,1.135893683317331,0.7164822593773426,0.7191724305639907,0.732085252259903,0.6872490658157641,0.7302918048021372,0.7315472180225728,1.2900736619196649,1.2876069818777536,1.3455739628626715,1.3517406629674509,1.2919236719510987,1.316683907220285,1.243804724163812,1.3264011316278146,1.3336890499334622,1.2802443156920482,1.3531234987485217,1.3919923963786405,1.31182529501652,1.317030950949125
284,14.225,0.9998800322716488,1.1180294841832326,1.119985086738137,0.7349617116607883,0.6959608357572958,0.711988592977909,0.715194144422032,0.7328246773647068,0.7032623696022421,1.335519034929607,1.2693860428285544,1.3238845270599784,1.3220474995016156,1.3061265939958056,1.4111711698330858,1.46424085485245,1.3581014848137214,1.3195053502541834,1.3581014848137214,1.4425305291627089,1.4232324618829406,1.3605137432236922,1.3646490433550726
285,14.275,1.0006955061659089,1.126089237714934,1.131572325908312,0.7280537319051991,0.7075401946448148,0.734596842927908,0.7466220199426162,0.7310600261588759,0.7307063444819734,1.32861202085751,1.268414039134448,1.379689096258898,1.3584069815083206,1.3334765042290715,1.2959057406131165,1.3533950895497426,1.3893259326351342,1.4851415141961772,1.2432071707545422,1.3917213221741598,1.3989074907912384,1.4180706071034468,1.2712185627109085
286,14.325,1.0007026176058198,1.1253883610820743,1.1435379566644883,0.7166583012263434,0.7294777219539896,0.7173607352388174,0.7319362409976473,0.7073510505610664,0.7242094668604365,1.347129299956798,1.2909737531634398,1.3398834229512036,1.359205761632789,1.3604134078003882,1.4700347440138173,1.3273129242066513,1.3629933791584432,1.33444901519701,1.30352595423879,1.3487211971777262,1.324934227209865,1.4200821070813094,1.318429219096202
287,14.375,1.00119125069719,1.1390888170932276,1.1021405247666276,0.7197034217470097,0.712727861565309,0.7385374342376024,0.7160412526516164,0.7296435950059339,0.7197034217470096,1.3155879673610635,1.3689550271127202,1.3215842662095645,1.3173868570156138,1.3155879673610635,1.2944737271733124,1.4173070005547224,1.3865986822093692,1.4551018539028464,1.320457688850149,1.3393551155242127,1.365339077201048,1.3299064021871805,1.341886020882343
288,14.425,1.0007960191517555,1.1523488707389813,1.108720479360649,0.7303091900313211,0.7136837021861691,0.7424319415850776,0.7152423416716515,0.7342923798275552,0.7107396053802572,1.3011242669007153,1.2975513856186078,1.277900538567018,1.3559084465596931,1.3398304807902108,1.2503280001879284,1.3394695836910082,1.313665441098011,1.2761321427809251,1.4426861540629945,1.3582362328495512,1.4004611934562727,1.3863862065873658,1.3239104995672164
