,r ($\AA$),g_full(r),O (DOL),O (DOL),O (TEGDME),O (TEGDME),O (TEGDME),O (TEGDME),O (TEGDME),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
227,11.375,0.9929874015981284,1.0613299503131437,1.063111303032703,1.1263127214389683,1.0942288508132698,1.121246847129647,1.082408477424855,1.0987318501993326,0.8666801683756288,0.8382333357155973,0.8420262467369346,0.7965113144808844,0.8268546026515846,1.0907492603785856,1.116897359086291,0.7844429612311744,0.9824214228752328,1.0197758496005274,1.1206328017588207,0.8180619452839389,0.8105910599388806,1.118231445755051
228,11.425,0.9934107699110168,1.0771350434574125,1.0894956095298742,1.1415841476520654,1.0757449837112332,1.095273549286904,1.1053168115829628,1.0874621230566357,0.851591386842007,0.8365522453525238,0.8750900454193253,0.8412519770679875,0.8741500990762328,0.9886526535984376,0.9553272832524226,0.9220019129064078,0.9331103696884132,1.118251316055162,1.1478738674738418,0.907190637197068,0.7775919747403439,1.0486156499013009
229,11.475,0.9940623918537872,1.1043529177093625,1.0621673014202584,1.1537816809851822,1.0995771724825223,1.0968116363344271,1.1266794267338525,1.0625189880980512,0.8227555134002196,0.8712077067148417,0.8376638805739497,0.8749347985082742,0.8227555134002197,1.159916142986411,1.031444418288549,0.8001953138323974,0.8258896587719698,1.0828331081676938,1.1672573843977174,0.9617026248811382,0.756147865364559,1.013540778520159
230,11.525,0.9937580413815382,1.0654651594110796,1.0434270364069749,1.1459855656843057,1.0982818603184998,1.0681243454320704,1.1015717710333828,1.115279732345396,0.8470381275576703,0.8701307700755998,0.7999291368210931,0.8645885358712966,0.8821389441849233,0.942459725549942,1.0516249447256107,0.8514887095702173,0.8369333470134617,1.0880133511175003,1.0443472634472326,0.8805994346837293,0.7568788529513046,1.0255960948473288
231,11.575,0.993516163539042,1.0698707475662286,1.06333350871633,1.1024037621022214,1.1361064412197448,1.0790293233594228,1.1094704528849275,1.0975114377141937,0.9770975356611752,0.857135232782437,0.8296629496804353,0.897427914665372,0.8727028598735704,1.0966713416071583,0.9162977656849282,0.8441483353160356,0.9126902941664836,1.0209144397198218,1.125531113754715,0.8116810916500348,0.800858677094701,1.0519828678990797
232,11.625,0.994483813463763,1.0620518117876163,1.0492601166079043,1.1506061669656749,1.151684018175947,1.0988693088726047,1.0961746808469237,1.0832404663236563,0.8170941290179589,0.8779222475115178,0.897895659554179,0.8361596586950442,0.8343438939638932,1.0514928488574542,0.8440554841168679,0.9012795847349604,0.869091028137283,0.9763862167962072,1.1337524934959624,0.9048560910235912,0.7832548772101442,1.099556713981196
233,11.675,0.994629821344816,1.052974501371218,1.063965884475302,1.1364974308936513,1.1167276119265317,1.116727611926531,1.1033696261379358,1.1242080839681443,0.9325271531260172,0.8344137750461567,0.8677183162292285,0.8479156160663209,0.9361276440647276,0.9432195201561278,0.953857334293227,0.8900304494706323,0.925489829927629,0.9644951484303264,1.17725143117231,0.7446469895969428,0.8191116885566375,1.1462787478343608
234,11.725,0.9947284528432532,1.081736362830937,1.07268277268945,1.1305335753811103,1.0664311561584696,1.1051045165159306,1.123116766545433,1.1104022371128426,0.8942470864194377,0.8433767431800088,0.8969244729057236,0.8969244729057231,0.8317747350727699,1.103948650203877,0.9527709688065308,0.8402666477666453,1.026601929488956,0.9457394487415386,1.156685050691323,0.8578454479291273,0.7242465666942639,1.1542814188323716
235,11.775,0.995255704216205,1.0752289725464066,1.0625948658807405,1.0610706357566924,1.0925875853336235,1.0967898452772142,1.0647476132073344,1.1178011449951688,0.9149855338330536,0.8318050307573215,0.8831291709529866,0.8698556864196251,0.834459727663994,0.9760703778067864,1.0353317936021984,0.927266858916447,0.8575475462159623,0.8749773743910835,0.972584412171762,0.7913141991505018,0.7982861304205503,1.1503686595579985
236,11.825,0.9957966064020825,1.093353205334786,1.0420893960691266,1.116701876248028,1.0854508909052665,1.13441076794226,1.070346247989597,1.075554745546725,0.9265676761933987,0.8230307578308791,0.8862058266622468,0.8879606896853401,0.8862058266622471,0.9920293847215248,0.8399412560534165,0.9505508041756772,0.929811513902754,0.9470942557968568,1.0196817717520903,0.8606805463263404,0.8503109011898788,1.1569561216538238
237,11.875,0.9962054016998504,1.0583402802287742,1.0799157114241709,1.0866589666078728,1.0773624545361329,1.091307222643743,1.0639341593213965,1.0851095479292494,0.8909395774188903,0.8543971338138189,0.850916901089526,0.8744084719785009,0.8717982974352813,1.0248230757064485,0.9151430140923804,0.8363104698072684,0.9014330063906212,1.0351055814827672,1.0488155891845252,0.7917529447765539,0.8500204775090267,1.1622379233090208
238,11.925,0.9963396023898978,1.0426764647916322,1.0451077016907266,1.0755170355446049,1.0657861671277726,1.0908815646238137,1.0519580909564852,1.1446574164010437,0.8929746112150836,0.8826212823894013,0.8394824122823925,0.8826212823894013,0.887797946802242,1.0536342214014902,0.8633002975354143,0.8565026573973401,0.9482707992613412,1.0468365812634164,1.07742596188475,0.8361097369831182,0.8089191764308215,1.125044124688707
239,11.975,0.9965402206617184,1.0621156063541477,1.0352733989901732,1.075188457844786,1.0919485991338171,1.064015030318766,1.072141159428599,1.1244531155731492,0.8880999622622455,0.8692770343530267,0.8170861887865554,0.8649990961918402,0.8975114262168548,0.9774440525861692,0.9942965362514488,0.8325126930647718,0.9167751113911656,1.011149019916727,1.152709882705069,0.8898111375267194,0.9673325623870022,1.1724169707463026
240,12.025,0.9972369046951156,1.0631840904593095,1.0403901886698523,1.0566960858435674,1.141816027934874,1.089938193405853,1.0743244762175066,1.0924565348878437,0.9146693750022764,0.8306691262775775,0.8671540827943662,0.9019420645894431,0.8433964366904112,0.9860451602669746,0.8924544331907868,0.9091670630258204,0.8957969591577938,0.9359072707618736,0.9994152641350008,0.9760175823659544,0.922537166893847,1.1311721805691517
241,12.075,0.997897037009313,1.0528166894624509,1.0564525428945286,1.0579532256988344,1.0984131932538894,1.072438893095088,1.0379729948074496,1.063447789193965,0.9323544204339131,0.843999534020952,0.8625119864122391,0.8995368911948133,0.840633633586172,1.0209897985497725,0.9546917596829044,0.9082831324760964,1.0110450927197423,0.977896073286308,1.0077301907763991,0.9580066616262476,0.8419850936092282,1.178752070628892
242,12.125,0.9982094577203736,1.0454058167743114,1.0682956261997836,1.0834280710498392,1.0581629445644518,1.1176103010006573,1.0576675499274837,1.0873912281455858,0.9021479304712036,0.8570822614189875,0.910493424740132,0.867931403968595,0.8428949211618086,0.999436162145654,0.9928609242368018,0.9073828314217126,0.9928609242368012,0.8843694987407269,1.0257371137810662,0.9501218778292568,0.8383428333787564,1.1701575178505152
243,12.175,0.9991056880835734,1.0402578426183051,1.0396358648349753,1.1281029742496649,1.0927269227923582,1.0843742439760498,1.0681602203914504,1.0942009249364126,0.8699220499868355,0.8914424812900305,0.8790268478458795,0.8790268478458795,0.8864762279123699,0.9977654513299404,0.9195093375001416,0.9782014228724912,0.9553767230054664,0.9716800800533408,1.111888950665065,0.8608172521277926,0.8510352378990672,1.2297389316111318
244,12.225,0.9997072177207178,1.011254049516958,1.0419448465055006,1.0584659473832052,1.1145081131056132,1.07600958187022,1.0594405937435951,1.0750349355098296,0.926033998845332,0.921108286085516,0.860357828714457,0.8907330573999871,0.8751349669939037,1.0737058722911177,0.9540458804996372,0.88289669619119,0.9378756113386264,0.9411096651708286,1.0381312801368932,0.8149815657149443,0.8828966961911895,1.1739615410893836
245,12.275,0.9995487368470188,1.0374510496663223,1.0424991010728382,1.06436141752123,1.100130148173624,1.1262316543253703,1.0638780562961978,1.0880461175478149,0.8908198650815392,0.9014054759097476,0.8891913095695074,0.9437479192225812,0.8875627540574751,1.071392126248974,0.8757187139699697,0.9013808008262328,0.8757187139699697,0.9527049745387584,1.048937800249744,0.8725109531129369,0.894965279112167,1.2303072176866725
246,12.325,0.9999794741570392,1.0534796354834388,1.034816522252204,1.0701265754398883,1.1012906558178424,1.0523870219939766,1.0825922075910703,1.1147151827498836,0.9538753354879967,0.8965297395357121,0.9005681617858731,0.8803760505350694,0.8682607837845863,1.053171572269226,0.9704451043568396,0.9004457853540508,0.8781732747622544,0.9799904660390376,0.9736268915842384,0.8940822108992512,0.9290818704006458,1.2653448327901984
247,12.375,1.000367397917298,1.0358028301582374,1.0130759735244257,1.1138104684018335,1.0572163412712536,1.105725593097465,1.040095428862002,1.0515093704681702,0.925352390888464,0.909328972864421,0.8844926749271556,0.9205453654812512,0.8692704278043147,1.028897660392316,0.8837157819320507,0.8048125871166891,0.8584667595911347,1.0036486380514005,0.9941802546735568,0.934213826613882,0.9626189767474126,1.1446116109929658
248,12.425,1.0009504440224009,1.02658737312005,1.0085220630346046,1.0723127392867378,1.0539140605220292,1.0902396570574795,1.055801104497896,1.0506117335642604,0.9195093533408624,0.8583146945619111,0.8718252036429781,0.8916935993504299,0.9171251458559678,0.9799333591954036,1.0362873542929023,0.8202637064191554,0.9047946990654044,0.9361024741195706,1.0175026892604029,0.8578330364841547,0.8359175939462385,1.246113340574294
249,12.475,1.0008352983979072,1.0177822953555056,1.0251875798094894,1.0698181133488682,1.101641224332124,1.0693501264226433,1.038462989291837,1.0609263617506055,0.8924438685109732,0.9468419488354056,0.8411993000894067,0.9176719637338984,0.9499954607382712,0.99693978565593,1.0093627113338852,0.9099793059102416,0.953459545783086,0.9814111285584856,1.0373142941092857,0.8851334545543305,0.9441423515246192,1.228823834598788
250,12.525,1.0016995914309956,0.9747042336088644,1.0439061772371097,1.052008552182076,1.059436679646733,1.12721834276173,1.0399378450520076,1.0236888162230702,0.9111419714881316,0.922873413181112,0.9322585665354964,0.9017568181337474,0.8845507036507099,0.8996475286172317,0.8565137429985977,0.8133799573799632,0.918133436739504,0.9458622989229116,1.0352108548472256,0.8688376817467786,0.8626757123726885,1.2065827684093076
251,12.575,1.0020919729738542,1.012299731153275,0.9962661860954124,1.0464227623517652,1.0478044825485324,1.080505193872025,1.0602399643194382,1.0459621889528428,0.8930482776382966,0.8713233846983556,0.8829617202018956,0.9132213925110994,0.8627886053290929,1.014768808753095,0.9200162995020528,0.9658642878493316,0.9047336367196268,0.9566946901798756,0.9597512227363612,0.8405464530334371,0.8344333879204666,1.1774511946166366
252,12.625,1.0025797464462587,1.017312056753425,0.9934518592602746,1.0555141247198354,1.0495740019400277,1.0637389101072627,1.0614542474996445,1.088870198791068,0.9852871110271874,0.9113905777001484,0.9106208221446584,0.8644354888152581,0.9506481110301372,0.9612614073255308,0.9673261480657552,0.921840592514074,0.9855203702864276,0.9794556295462034,0.9915851110266516,0.8460313332612721,0.8520960740014958,1.2191985441138382
253,12.675,1.0023260301736194,1.0276657509710694,0.9986850890003652,1.0626164109647187,1.0394963440026024,1.0626164109647185,1.0544563873310302,1.0948031708531554,0.9194882015539944,0.8645021961454497,0.8706117523019543,0.9255977577104996,0.9332347029061304,0.9296245106318316,0.8694546393935256,0.8213187424028806,0.8965310814507634,0.9567009526890696,0.9928028754320536,0.8574206651458647,0.9085650556984244,1.235938273497046
254,12.725,1.0032603124179265,0.9976847875781438,0.9988235346605558,1.0263959033723111,1.0281950197673544,1.043487509125224,1.0174003213970937,1.0610288939768977,0.91758050002517,0.9190959096040724,0.9403116437087008,0.9403116437087004,0.934250005393092,1.080532951259528,0.9163635802118096,0.9760615333200708,0.9491974544213534,0.9999407145633756,1.0387443840837454,0.9133786825563966,0.8626354224143746,1.2222242154736265
255,12.775,1.0031530169686278,1.0003415336377677,1.0010476903041785,1.0804080915539809,1.060772421984226,1.053632178504316,1.0397979567619888,1.0393516915444942,0.9667958327986343,0.8765816026774547,0.9239440734910732,0.9269512144951132,0.8863548109405829,1.0898608002518166,0.8943966349892635,0.9447434654356788,1.0187829219745246,0.9388203089125708,1.051360282851617,0.9950902958820944,0.8558961175890628,1.1837549192176111
256,12.825,1.0031457956315717,1.0067101725572236,0.9806455717644004,1.0494178790264197,1.076428212621614,1.0578309337527918,1.029935015449558,1.0507462560884784,0.9406237976438064,0.8921380348786623,0.9734449293617512,0.9271969710319204,0.948829080573293,1.0813794362165592,0.8668666676192528,0.9873464417629456,0.8668666676192532,1.022608814683051,1.0843179672932357,0.9197602269994104,0.9080061026927092,1.154752758100487
257,12.875,1.0038565556124923,0.9865311655279284,0.9954301076835008,1.0382073784976915,1.0505094549250868,1.0904912033141223,1.0439190568389825,1.0245872224530752,0.9481352249629345,0.9399935485581004,0.924450348148872,0.930371567352388,0.9466549201620555,0.9767768799738802,1.014681654420628,0.9038830829609036,0.9592823686907656,0.9563666168102466,1.0963227070751609,0.9067988348414232,0.8426522934700039,1.1624924232208165
258,12.925,1.00404964244682,0.9911927336111545,1.00554184890842,1.0550405005889438,1.0341140774367663,1.053732599141933,1.0371658474797918,1.0092639499435565,0.9253905776621524,0.9217183928301595,0.9922243416044192,0.9342038212589342,0.9694567956460646,1.0184192600726336,0.9055830352350408,0.9113695083036356,1.0357786792784176,1.0213124966069314,1.0531380984842011,0.876650669892069,0.9345154005780134,1.1544899456499398
259,12.975,1.0038819834443646,0.9608409953864624,0.9887708276832472,1.0542792753296557,1.065094614633407,1.0560097296182556,0.9863589445020988,1.014046213119701,0.9284752485484232,0.9343055483823224,0.9357631233407973,0.9437797856124076,0.9109843490467252,0.9388107800721526,0.8440684077712926,0.9732625518179192,0.9359397990933384,0.9359397990933386,1.0479080572670818,0.8813911604958734,0.8900041034323156,1.181379377057655
260,13.025,1.0037902878040714,0.9822809715235103,0.9791561496223988,1.0672361751729245,1.046200546619637,1.0616552941281745,1.02859930640158,1.02645281369206,0.9220837335622863,0.9524582565502204,0.8974948340006257,0.9495654448370844,0.92786935698856,1.0142373188178884,0.9971434314220816,0.9772005627936404,0.9999924126547164,0.8831841821167007,1.0655189810053105,1.019935281283157,0.886033163349335,1.1963104765728867
261,13.075,1.004237403686627,0.9714120622051252,1.0080843843313978,1.0318239997878718,1.0509949659276137,1.0450306653508046,1.0501429229880694,1.057811309443966,0.9817894167072604,0.8884907148271844,0.9760479581300254,0.9825070990294152,0.9667180879420176,1.1026210222190778,0.9075419182880102,0.9612593527038116,0.8990602181170946,0.9018874515073996,1.0602125213644982,0.8990602181170941,0.998013386777781,1.171945938922178
262,13.125,1.0041513062340082,0.9696445102672244,0.992256614894678,1.086549170615485,1.0248230309618425,1.0087573233807576,1.060336700351609,1.0671012088068033,0.9087987022851648,0.9750355982981112,0.9301654429345017,0.9850067439344692,0.9372876898176143,0.9567551646314562,0.9679780991139358,0.982006767217037,1.0184813042850978,0.9511436973902152,1.0016469025613772,0.900640492219054,0.9343092956664948,1.1668129970242085
263,13.175,1.004743917600298,0.98168548182145,0.9846067696072032,1.0510451484207954,1.0506255695192297,1.0409752547832305,1.017059257394015,1.086289776152271,0.9457372991879568,0.9308938886625852,0.9563397352775076,0.9570465643501443,0.9266529142267644,1.046963790014661,1.0135500520354697,0.9996276612108068,0.9355846634173568,0.9801363140562788,0.9745673577264136,0.8798951001187051,1.016334530200403,1.1476596126322234
264,13.225,1.004997997975155,0.9665013343753128,0.9799432673049936,1.0060520767755372,1.0626841473225042,1.0893345334622535,1.005635664492103,1.0501917788194968,0.9147488788756076,0.954734067599464,0.9827938491600656,0.9421071658971936,0.9610475184506,1.039062214153181,0.8815448040288961,0.9451044607457127,0.931287144068144,0.9727390941008504,1.1689449909223286,0.9837929474429052,0.9644487040943094,1.1715674612305207
265,13.275,1.0043864295551088,0.9668204241783568,0.9876164803802452,1.0249378194604617,1.0336167284155706,1.105527688329329,1.0092331270655028,1.027830789112164,0.9127446414623862,0.9378085675437328,0.9747082364968273,0.9774931171725326,0.9308463658544702,1.0093082691343778,0.9489691878274314,1.006565583620426,0.9846240995088088,0.9928521560506652,1.055933922871564,0.8145775976437777,0.874916678950724,1.1267399876705315
266,13.325,1.0044759324492227,0.9571119089119212,0.9838534053497155,1.039820629540877,1.0024937351471022,1.025053946044439,1.0119280051587156,1.000032621231029,0.9155817058929568,0.9694801006549574,0.9895192474254448,0.9459859285792134,0.982609196814932,1.039857919145666,0.9010287205162708,1.0071922253505134,0.9881372373033426,0.9826929550041498,1.0344136368464734,0.8819737324690989,0.925527990862634,1.1549656020428674
267,13.375,1.0044504891868042,0.9633691273189576,0.9732901414694932,1.0288038136047193,1.0353178068843696,1.071144769922444,1.0129259549855727,1.0259539415448724,0.948528241615648,0.9450989999612172,0.8970896167991812,0.9588159665789416,0.951957483270079,1.0320978215699963,0.9213229244904944,0.8997083104262008,0.9834649399253366,0.9240247512485308,1.0591160891503626,0.9348320582806776,0.9888685934414102,1.0835703782766744
268,13.425,1.0041664013225646,0.9890733678410182,0.9629845435535128,1.0134768947228987,1.0195383594042555,1.0308530934761229,1.0175178711771369,1.009840015914085,0.9809594680399888,0.989128457364402,0.966663736722265,1.0265696584346309,0.9836824644814598,0.9922434002633576,0.9707894889063122,0.949335577549266,1.0163790505400334,1.0378329618970794,1.0807407846111703,1.0539233954148644,0.9037460159155448,1.075514130186175
269,13.475,1.0040694401436292,0.978065698426524,0.9905057293734154,0.99313435393516,1.027629327456333,1.0488878576496137,1.0689430748130866,1.0099807363524769,0.950719112343428,0.9493676992484126,0.9628818301985682,0.9689631891261375,0.995991451026448,1.003526602828959,0.9316559973213144,0.97690786004835,0.9635984886580448,0.9369797458774364,1.0807209568927254,0.939641620155497,0.8864041345942792,1.132084265666328
270,13.525,1.004549394235813,0.9636654045583072,0.9857158028059152,1.0618505203247983,1.0284064094484264,1.0232305351461304,0.9989437403430518,1.0375637255217185,0.9779094772021248,0.9530928443787516,0.947056366124417,0.9269347719433032,0.9497392453485654,0.9115691909322712,0.9881938475613607,0.9564870930941516,0.9142114204712058,0.9564870930941513,1.1705076857478156,0.969698240788822,1.0040472247949654,1.1059348311993735
271,13.575,1.0043648426537537,0.984221411724994,0.9574551921152408,1.028353748342252,1.0568093478351976,1.0319106982788715,1.022030281788265,1.0101737819995389,0.9753795153118509,0.9374295956034716,0.9906926408082146,0.9507453569046576,0.9487479927094796,1.0622345947082223,0.941585727161116,1.001910160934669,0.965190940376854,1.0071557638715,0.9992873594662536,0.9625681389084388,1.0097785653399147,1.0448116992394616
272,13.625,1.0041668061568791,0.9801150180822416,0.9668299525977212,1.0451439764403434,1.0392591567531788,1.000419346817896,0.9980654189430308,0.9843341730063142,0.9688948204321954,0.9464238627959785,0.942458399683705,1.0019403463678092,0.9437802207211288,1.0023809533802832,0.8722016087854413,0.924273346623378,0.9945701927045928,1.0778849732452915,1.0310204091911486,0.9945701927045928,1.0101917140559735,1.082746773257712
273,13.675,1.0039306603469575,0.9708656209875828,0.9719748999756348,1.0137583046590346,1.0437465449428407,1.000127286348215,1.040630883614653,1.0231052886435974,0.9677274043632628,0.9493569858397564,0.9782247863766952,0.9539495904706335,0.9900343411418058,0.9950643366899096,1.0028180847680126,1.0054026674607135,0.9666339270701976,0.9614647616847956,1.0932784790125492,1.0260793290023216,0.8761735328256609,1.061788767430049
274,13.725,1.0038374958050995,0.9700450100710356,0.9684543711796472,1.0129581790101727,1.0477544523349498,1.0377021955966803,1.0280365641175764,1.0025192970127388,0.943755231660238,1.003676198749777,0.9600381031519608,1.044057720049249,1.0101893473464656,1.0750642547322748,0.9236828918940782,1.0083538236510352,0.8928934621642761,0.9339460351373452,1.0263143243267543,0.9159855344616276,1.0314458959483876,1.0635705815593293
275,13.775,1.003987232195119,0.9842730139142922,0.978442444413134,1.0589694204297502,1.0060017582263052,1.0512929476466424,1.006385581865461,1.0367076493587373,0.936269860460365,0.9304505035928624,0.9989895955878888,0.9744189777028792,0.944675598157868,1.013782910183728,0.9679334318337104,0.9195367602420248,0.9271783399670278,1.0163301034253955,1.0800099344670873,1.0112357169420605,1.0723683547420844,1.0309894604488703
276,13.825,1.0038615950262997,0.9858490881040176,0.9625746081035188,1.0288413758471489,1.0257929569557498,1.0642792454596617,1.0048350770773822,1.0124561243058796,0.9712350523157408,1.0257988192997711,0.9949863391205546,0.994986339120554,1.00589909251736,1.0696832607671418,1.021636022103842,0.9457719610565278,1.0469240424529476,1.0595680526275,1.1329033116399052,1.0823272709416945,1.0722120628020528,1.0490915870542985
277,13.875,1.0030488300136664,0.9936026521948266,0.9678616508426292,1.0240878482955504,1.0543527274472475,1.0407335318289843,1.028249269178909,1.00214581091057,0.9126257904812908,1.034351716446323,0.9483150672040228,0.9419419820749628,0.9871908864912836,0.9916906708399836,0.9314360478016048,0.9741164057871232,1.0318604195322365,0.9414784849746682,1.1096893076234755,1.1071786983302097,0.9916906708399836,1.056761564767485
278,13.925,1.003367166669667,0.974236746774168,0.9692443183499956,1.0039763791091587,1.003225180920525,1.0174979465045682,0.9788112397899236,1.0257611265795403,0.94404809899899,1.0104858003360506,0.988339899890364,0.9712559195465484,0.9984637400941064,1.0269562146069129,0.9845818076935212,0.8798920964957293,0.9721187468366412,0.8699216478102252,1.029448826778289,1.1067198040909456,1.007015317235905,1.0021827018016036
279,13.975,1.0032162601830112,0.9723527292293408,0.9904095283035104,1.0426738492337448,1.0583363319475554,1.0202988739282997,1.0009072286635807,1.0161967951223012,0.9259969587755804,0.98504968206249,0.9800239183784984,1.0158324846269426,0.9907036662069816,0.9998223813760436,0.9528010317568728,0.9725994947544184,1.009721612874816,1.1136635436119298,1.1656345089804865,0.9330025687593276,1.0394193073711342,1.0191915409667538
280,14.025,1.002913696850566,0.9750407199990918,0.965197741933964,1.0145180392327915,1.023774590685646,1.0245151148018738,1.0037804395474812,1.04821188652118,0.9618212038541138,0.9680586954484984,0.9680586954484984,0.97554368536176,0.976167434521198,0.9828774633575827,0.9681343014072192,1.0344785301838555,0.9804202696991892,1.0123637872583109,0.9902490443327648,1.0197353682334926,0.9705914950656132,1.057445768868434
281,14.075,1.0020142554117737,0.9822035853723188,0.9571889240533128,1.0253370748592057,1.0496010572689254,1.0389396104525328,1.0018083646437197,0.998499639769668,0.9872047276782429,0.972960242899949,0.989062703953672,0.953141829295367,1.0008298870313923,1.0320213675340588,0.9441897617864792,1.110093905976352,0.9417499949601582,1.0076236992708427,0.9319909276548716,0.9002739589126898,1.0808167040604926,1.0031175993161063
282,14.125,1.0025162941955488,0.9892407740835292,0.9909736494322678,1.0235664763111707,1.0410882990154986,1.04327852685354,1.0020292359037677,1.0115202232019456,0.9316471067236411,0.9863775308149968,1.0060558855444737,0.9857625822297011,1.0048259883738813,0.9835450403615108,1.029573010230646,1.0344180596905546,0.9641648425218752,1.0295730102306455,1.1022487521292796,1.0053477629311007,0.947207169412194,0.9903182217493438
283,14.175,1.0016942483821814,0.9756210533844896,0.9670176931253672,1.0373813946199768,1.0192580299340932,1.021795300990117,1.021795300990117,1.0236076374587055,0.9598914636430422,1.0038559581610436,0.9977497783668772,1.0038559581610436,0.991032980593293,0.9886460194010284,1.043971709051208,1.0127006670750196,1.0584044976556024,0.950158583122643,1.043971709051208,0.9934569489358264,1.0078897375402216,1.0335643920983788
284,14.225,1.0017192006026787,0.9791401077879088,0.9827851151691576,1.0355004102753664,1.0074263636985576,1.052056899282202,1.0211034633129,1.0045469743060649,0.9507300791029082,0.9962050509987744,0.9865037236609896,1.0434990217704752,0.9907480543712708,0.93393649352197,1.0079826093766526,1.062920050172063,0.9602109217284704,0.986485349934971,1.1321889972619277,1.0247027000535167,1.0939716471433814,1.0086163154372922
285,14.275,1.0016942882785735,0.9847350950297216,0.964375306710706,1.0275443648067362,1.0125332819121686,1.001811079844621,1.018966603152698,1.0114610617054145,0.982615588861128,0.9741862884664858,0.9916469821411016,0.9808093102051332,1.0060972113890592,1.0483714300349136,0.9819587602589464,1.036512024717776,1.0033056898297927,1.0175369762103574,1.0507433110983408,1.0199088572737849,0.9867025223858008,1.064659960194983
286,14.325,1.0007415887491713,0.9650681818296376,0.9766373185531536,0.9856020275477162,1.000153587911222,1.0331607858089304,1.0218034704032677,0.9717602993970638,0.9434816760865208,0.9829428868734088,0.9931071381366984,1.0325683489235875,0.9931071381366988,1.0175122120255595,1.0434210877947294,0.9609837558019174,1.0269336213961666,1.010446154997605,1.0198675643682116,1.099949544018372,1.074040668249202,0.980307258694693
287,14.375,1.0007463457800805,0.9803400627604348,0.9759899361877123,1.039026789647443,1.0140027387434514,1.0242238299577575,1.0062488074774252,1.01858460721883,0.9957105099840527,0.9838356082549646,0.9749294319581484,1.0271789995661378,1.0212415487015938,1.005768191903084,1.0081071876982075,0.9777002423616026,0.9660052633859848,1.094650032117775,1.1110230026836383,1.0174631708787012,1.0455311204201825,0.9916148806121848
288,14.425,1.001068430872727,0.9941589115340888,0.9673526211060948,1.034636420196324,1.031486309309393,0.9737342763823316,1.006635434534718,1.0269361491393825,0.9581587281080628,1.0530901467083085,0.9829234460037798,0.9628758172310564,1.0118156168821146,1.0475868760648148,1.0801062025945434,1.0545553031783277,1.0731377754810305,1.0313272127999509,1.0708149664431927,1.019713167610762,1.0801062025945434,0.939386638741048
289,14.475,1.000506710616739,1.0061136739737448,0.9935730049563593,0.9989979518997136,1.005254724041048,1.0122066930869749,0.9750136586912648,1.0202014574897909,0.9503796237604472,1.0077654544003267,1.0393862182223008,0.9913695027889322,0.9767302602787592,1.0980319109448735,0.9803856347722084,0.9250226812791896,1.008067111518718,1.026521429349724,1.0772708033849918,1.1095658595892524,1.081884382842743,0.9290242552986684
290,14.525,1.000401779823321,1.0127458080428493,0.9811726107910276,1.0425325961787015,1.016987095477634,1.0276885890145675,1.0145706291951009,1.0017978788445672,0.9769959062304328,0.9921160809697128,1.008399346073554,0.9897899002405932,0.9735066351367522,1.0904853296814427,1.014884455985041,1.0675759740158666,1.0171753915515984,0.9438654534217537,1.1248493631798078,1.0469575539168476,0.9942660358860216,0.9951543578404008
291,14.575,1.0004884157196865,0.9883404731573976,1.0025541741106978,1.0278493993144946,1.0247637940463723,0.9921935162161932,1.0045359372886822,0.9801939401734954,1.0153540166133288,1.0228623227657605,1.0361462490354456,0.993984222179488,1.0448096792113268,1.048887617051693,0.9965569984135392,1.037511395608616,1.1012182356898468,0.9738045555273852,1.014758952722462,1.0625390827833854,1.048887617051693,0.9561598039013868
292,14.625,0.9994464065541276,0.9896762164946395,0.982671757209781,1.0092562266009382,1.0279839905898216,1.0310485337880029,1.013342284198513,0.990868967411852,0.9567975332905369,1.0589018264114691,0.9665490669032102,0.9877729930013814,0.9946564284926802,1.0756237075797266,1.080143134922498,0.9784560197101292,1.0620654255514106,1.028169720480621,1.109519412650516,1.132116549364376,0.9897545880670594,0.895607537860233
293,14.675,0.9995834686633278,0.998355761315237,1.006917989113824,1.0010378107535156,1.0101688988921458,1.0061106374971989,0.99359766486278,1.002052376102252,0.9656711032763998,0.9970055638546902,0.9770654525775964,0.9964358463896305,0.9998541511799898,1.012198029589619,0.9807772481832884,1.0144423711186423,1.0413744694669247,1.0166867126476653,0.9987319804154772,1.088505641576419,1.0503518355830186,0.9514863010851152
294,14.725,0.9986625828034918,0.9906305535531236,1.019438459982236,0.9925716615382624,0.9724179222176887,0.9966024094023777,1.014404879135551,1.0224663748637808,0.9738364354083292,1.0140121396000734,1.031553644247172,0.9596900606929264,1.0304219342699406,0.989731816452183,0.9830444393139924,1.036543456419516,0.9808153136012624,1.0187104507176747,1.052147336408627,1.020939576430405,1.0120230735794842,0.9067537491048387
295,14.775,0.9987233945970418,1.0051595098253006,0.9934396878094804,1.0002110441060046,1.0028800528961472,1.009886200970272,1.012555209760415,1.006883566081361,0.9886136876419128,1.052685296732975,0.994234004228848,1.0212115238461372,1.0015404157918637,1.0671789010223138,1.0383960675922517,1.0981757985623817,0.923264733872002,1.0871054780123577,1.0228976188222176,1.0428241958122608,1.0738210933523284,0.902863714572672
