,r ($\AA$),g_full(r),O (DOL),O (DOL),O (DFEP),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
274,13.725,1.0035680763060184,1.0652938977010806,1.0569906530354252,0.8172446978131486,1.2771477057995764,1.221734272283479,1.2197552210864753,1.2764880220672412,1.301556003895952,1.218815671528302,1.260395737081506,1.2863832780522588,1.3669446550615918,1.2785870157610335,1.2577969829844309,1.3409571140908398,1.3279633436054632,1.268006374080084
275,13.775,1.0035224389422213,1.0579435035824314,1.0431797844953403,0.8272996109521852,1.2449714326483925,1.232528267356273,1.2613440185590763,1.229253750174136,1.2469361429576746,1.2796416236616857,1.3183404630869382,1.2486825521214842,1.305440849945187,1.1687049506426284,1.2383628616080826,1.3363999214853897,1.2977010820601371,1.2596867119036277
276,13.825,1.0035526123198717,1.0490835287749476,1.040411398079521,0.7985117336449561,1.2600389801857184,1.21842778579362,1.224929534917386,1.2047741126337137,1.2190779607059972,1.329312161758928,1.2242990622750822,1.301137915555945,1.2652797840248755,1.272963669352962,1.078305241041443,1.3856606541648946,1.3139443911027555,1.197117971318586
277,13.875,1.004156709873038,1.060089584618772,1.076338955968453,0.8078673949191096,1.2709844106639374,1.2361275502394309,1.254846975282221,1.2535559804516838,1.1444669172712856,1.3324631493363408,1.2714343028018515,1.2968629888578893,1.2205769306897776,1.2154911934785704,1.2892343830410784,1.380777652842811,1.3884062586596226,1.2775579455663668
278,13.925,1.0038164292396945,1.0593529063031994,1.0609180373160352,0.8157832998419574,1.2381612525589656,1.2285481993558682,1.2016316503871955,1.2612325802464006,1.2362386419183469,1.1891055507589177,1.3734042879253738,1.2698940382839394,1.2597954773433118,1.1941548312292314,1.1916301909940743,1.2648447578136257,1.2623201175784688,1.2658494615806777
279,13.975,1.0036280487284217,1.0520252015863132,1.063022397194306,0.8190999401345342,1.232498744292258,1.255405277485093,1.2000478222690745,1.1924123112047968,1.2045018703899038,1.1730921544209405,1.3234885844749067,1.3886603708316263,1.2207176906046966,1.2758630482911515,1.1781053687560723,1.3034357271343786,1.2608234052857548,1.256807718292818
280,14.025,1.0036777754488162,1.064713782219009,1.052133282730076,0.8392389761897239,1.1687630947555587,1.2129865632057693,1.2654229615110186,1.2016148141757146,1.2471018102959317,1.2269619450103808,1.34144520965638,1.2817148107106409,1.3489115095245965,1.244383311369555,1.264293444351468,1.3215350766744671,1.3165575434289882,1.2394819648574251
281,14.075,1.003762461336602,1.0552771767143705,1.0407825823273382,0.8383181182516667,1.2451572696631816,1.2683667502563996,1.221947789069964,1.2633484841821905,1.2570756515894288,1.205904544499386,1.1984911968897587,1.282509136465536,1.1886067334102557,1.302278063424542,1.156482227101871,1.2775669047257838,1.2355579349378958,1.1965748213172018
282,14.125,1.002620030211159,1.0441921263927083,1.0742635491272368,0.8169905003275978,1.1827924928711429,1.1803010921489288,1.2618944658014408,1.195249496482213,1.3067396788012942,1.312703941136292,1.2734455055135248,1.3764988990232896,1.2022895909472582,1.1434019375131073,1.2071968954001042,1.3225185500419845,1.388767160155404,1.1782037395001252
283,14.175,1.003033810463975,1.0778521445952531,1.054615060525074,0.8143373390187866,1.221466261488986,1.1738445388891627,1.2301247565071358,1.2276509007876646,1.2239401172084574,1.254732124383393,1.1865136787858497,1.3229505699809372,1.2303683938128414,1.2206229015846213,1.1913864248999595,1.2498593782692824,1.279095854953944,1.2150291879332178
284,14.225,1.0038988366593395,1.04236873988937,1.0440992912007525,0.8244257473065572,1.1956991359267004,1.2202640899262218,1.2534267778255754,1.262638635575396,1.1895578974268206,1.284635435293149,1.2991510899292298,1.2604426775663482,1.2362499198395462,1.2701197806570688,1.2120571621127454,1.219314989430785,1.424953430108597,1.1511062245336918
285,14.275,1.002613444549778,1.0394328834733806,1.0498581444009765,0.8209023447927499,1.2257568832976913,1.1830688326355825,1.2672252753694542,1.2050226872618095,1.236733810610805,1.3381133110144112,1.2924685122544932,1.3188944483786562,1.2636402183008617,1.2276048508588215,1.1771553364399665,1.2804567231071464,1.455828844658407,1.2207164574906495
286,14.325,1.0029548385896143,1.050619401610684,1.0602894231739657,0.8350149162954761,1.1990476692440089,1.2468884600875825,1.205709045184254,1.1917807136728324,1.2414382434092015,1.2715337159766973,1.207122064323093,1.316860433807011,1.307317966895365,1.2405206985138502,1.135553562485755,1.31686043380701,1.35264468472568,1.2041765579549568
287,14.375,1.0031341010061747,1.0436623877517854,1.0512317079487286,0.8245938369143484,1.2352226761986271,1.1510302834684385,1.2713051302258505,1.1817003693915784,1.215377326483654,1.2958703565029717,1.3148227565980797,1.29823940651486,1.2555965063008676,1.205846456051211,1.2342750561938716,1.163203555837219,1.4072157070617273,1.1830503931817125
288,14.425,1.0025740720392038,1.0715562792826114,1.0554004731663202,0.8448330634972153,1.1783002448434854,1.2374242814575285,1.233841006511222,1.209355294378134,1.2135357818154906,1.3857139527202955,1.3010183630803454,1.1763276338881965,1.3504241237036498,1.2821971209381335,1.3151342946870033,1.3904192632558487,1.3668927105780848,1.2422019813859355
289,14.475,1.0022707480899211,1.0641662653691473,1.0534700072312102,0.8205734793866082,1.2063527904146203,1.1879668825961087,1.2057596966140236,1.275744765084488,1.1980494772062609,1.2593358366013014,1.2453172558599142,1.3317651704318023,1.2523265462306077,1.128495749681686,1.0677485664690074,1.2079343738828807,1.380830203026658,1.180135623637204
290,14.525,1.0016838329077964,1.070130867547546,1.0436846595707214,0.8352087449677773,1.1745010358675387,1.2010068265465956,1.20454093197047,1.1279686477865272,1.209842090106282,1.2947677143830183,1.271563991903036,1.276204736399032,1.1880305909750994,1.190350963223097,1.2785251086470304,1.2947677143830183,1.334214042598988,1.2423462433925256
291,14.575,1.002157701797883,1.0614824845259232,1.0688454958586937,0.8132620183353821,1.2348995764693615,1.2068203819309764,1.2325596435911632,1.1793261706121427,1.2009705497354806,1.2858994771555552,1.2905084358550374,1.2812905184560728,1.3066397913032255,1.1407172781218633,1.0923232117772992,1.2858994771555552,1.3734696924457186,1.190381159618326
292,14.625,1.0015116533427342,1.0698447126365689,1.0464875642480542,0.8385824007385093,1.1736001546873494,1.201487683115564,1.2282132311926026,1.2572627399719922,1.221822339261136,1.16955082922113,1.1809945751039208,1.3000095322849363,1.3389182682864222,1.0780008621588115,1.1603958325148993,1.3366295191098638,1.345784515816096,1.2046060589559628
293,14.675,1.000925094151306,1.065602171552045,1.0802365859121197,0.8396271953849958,1.1667705868125358,1.1950454427738684,1.1783113443477735,1.210625465446439,1.2446707001753907,1.2934391437599029,1.2275169378389232,1.188872886092143,1.175233809005043,1.1297702187147134,1.1456824753163293,1.3252636569631335,1.427556735116378,1.2806119164994163
294,14.725,1.0010886846475142,1.0582701096797422,1.079696068762687,0.8220597813970709,1.188662848222484,1.1995522378638663,1.161725937004327,1.188662848222484,1.239097916035202,1.3230521577041707,1.282412330334418,1.210163748343747,1.198874907407704,1.165008384599577,1.2237103574669974,1.295958939457669,1.309505548580919,1.2149096692270611
295,14.775,1.001309917555667,1.067160760981572,1.062990075574389,0.8265880061429091,1.168677053557283,1.185754652976045,1.2039707590227249,1.1794928665224993,1.2079555322204358,1.2984150588386063,1.253564797738827,1.2401097194088933,1.2445947455188708,1.1638642755392683,1.2176845888590035,1.3298102416084512,1.2221696149689811,1.1915982125050502
296,14.825,1.000957686902522,1.063798459023378,1.055300817813006,0.8712845612386821,1.1834240031623824,1.2116950018045796,1.2179146215058632,1.2235688212343026,1.1704193437869717,1.18052836754388,1.2183943717858527,1.191665427615048,1.2540329640135928,1.2250766078285538,1.1849831915723472,1.2317588438712554,1.2918989682555664,1.1903244346677029
297,14.875,1.0005441057358404,1.0531771472003513,1.0830358060520544,0.8434773453055378,1.1872757197676036,1.1844675936565163,1.1709885883232989,1.1721118387677336,1.2159186061006917,1.221279574130948,1.1615430732223693,1.2080047961512632,1.36508966891086,1.203579870158035,1.2234920371275615,1.334115186958263,1.2323418891140172,1.1167745617704743
298,14.925,1.0003668659682523,1.0651016532573525,1.0416260289013892,0.8568516677570984,1.1737554204087235,1.2418153829989635,1.1960701622415892,1.162598049492291,1.208343270249666,1.188936206898051,1.2746451016651934,1.2394824781709808,1.2504707980129228,1.1449829275302856,1.1317969437199564,1.3471680126220058,1.3185983810329585,1.1796073476036688
299,14.975,1.000021865739226,1.055710731165216,1.091418134852196,0.8461391786707568,1.172026057147138,1.191975436843259,1.188650540227239,1.2008418278193136,1.1675928616591105,1.3119907707558698,1.211572175989197,1.209389163059488,1.2268532664971696,1.1810099949732542,1.1941080725515156,1.342552951771814,1.272696538021085,1.1879154440366222
300,15.025,0.9999121135097816,1.0554178156123797,1.0862344439733915,0.8596489380536778,1.1537796568642091,1.1840553635090234,1.2082759288248752,1.2225880810569694,1.1614862003737976,1.181836813104748,1.1146130677721842,1.2555660821791723,1.3379693829094113,1.1905108447605626,1.1991848764163768,1.2121959239000994,1.3119472879419674,1.169069169570553
301,15.075,1.0000304583511546,1.0800681313894516,1.0720554517006202,0.8464634752000121,1.2002741308238782,1.2112105693735264,1.2166787886483506,1.1734798563772408,1.1784012537245827,1.3011047801793458,1.2558676934512558,1.2494052524901,1.2946423392181905,1.2450969585159963,1.085690081474156,1.3097213681275537,1.273100869347671,1.179461418686028
302,15.125,0.999869117048875,1.0620197944293737,1.072632848971572,0.8510423123424573,1.1483513412076185,1.1456352784327657,1.131511752003533,1.153240254202352,1.185289794945611,1.2839569481120694,1.2668375221372423,1.3331752977896996,1.2582778091498283,1.181240392263105,1.1427216838197416,1.328895441295992,1.215479244212759,1.1651909304117027
303,15.175,0.9990172352980402,1.0776399699883756,1.059392068332882,0.844902343975244,1.1380982315074866,1.2519620185383449,1.19098283401471,1.1375585927063927,1.1575252283468749,1.1883500507730071,1.1607140030806116,1.311649340477541,1.2670064942052095,1.205356849352943,1.130952105565724,1.2797615931401616,1.2967683917200974,1.1704104813525915
304,15.225,0.9997125992455004,1.0721849032274755,1.0654371680672046,0.8664150975201439,1.1617291306401871,1.1563681286529224,1.1804926375956122,1.1767399362045274,1.1767399362045274,1.286153113126422,1.127759872593612,1.2164600872919855,1.2481387353985478,1.1805576194378822,1.1868933490591946,1.3030483921165883,1.3326151303493805,1.1648691460898697
305,15.275,0.9991235954054198,1.0671782681108777,1.0491685092265766,0.8664479052292913,1.1562665420585545,1.1855593379190896,1.2500034888122655,1.2111239597610104,1.1701140455562615,1.2231961422974735,1.2315885686597206,1.246275314793652,1.2357847818408445,1.160252944580622,1.1749396907145544,1.2735507004709543,1.2378828884314053,1.17633129202462
306,15.325,0.9989746412897322,1.0621146369461016,1.064699099328937,0.8708825634706433,1.2095834488036297,1.2074669423315323,1.1683115725977316,1.1836562445204368,1.1841853711384616,1.3590537013255328,1.2986049937512387,1.3402937575955791,1.2527473535224625,1.1735387022182138,1.1818764549870815,1.3361248812111466,1.1422721293349578,1.2072725692881772
307,15.375,0.998775245725168,1.0776356364154158,1.0674636724719782,0.8699708810229821,1.1333892419222678,1.1849069347369157,1.1586223975865853,1.202780419999141,1.1880610791949553,1.2818889118103791,1.2073364064385312,1.13485480399368,1.2694634942484042,1.1203584835047091,1.128642095212692,1.304668844007333,1.2901725235183614,1.1506190242338727
308,15.425,0.9986377955036344,1.0633018431351493,1.0675209055375492,0.8725435715383741,1.1375437558855075,1.2117086839551774,1.180371390404613,1.196562325405738,1.154256979112475,1.2406719401155488,1.2365569419725453,1.1480844818979703,1.2427294391870507,1.2098094540430229,1.152199480040974,1.224211947543535,1.2200969494005314,1.1854343885122722
309,15.475,0.9991072922072316,1.0601462742808805,1.080813033834677,0.863445926981413,1.185210164878239,1.189880432603241,1.1592642330726737,1.2012966425976896,1.1525182908032263,1.2142696085004745,1.261286781893591,1.163163985247088,1.1570313104566812,1.1836062345484422,1.1202352617142424,1.2101811586402031,1.208136933710068,1.1736562825925774
310,15.525,0.9985249700376796,1.0446114344122293,1.074443638566052,0.8780526104110579,1.190477799667648,1.1677922114539734,1.1909933812179585,1.1817129133123647,1.1435598785893653,1.2694242715985715,1.243020246749321,1.1780257240434744,1.301921532951495,1.1211555166758582,1.1556838568633396,1.2430202467493217,1.2775485869368024,1.155165724507584
311,15.575,0.9988494697673606,1.0733304184722705,1.0565851936167,0.8544483163412311,1.174650133108984,1.1536467944881958,1.1495485820743832,1.1802851751779766,1.2002639606953116,1.27541337848041,1.1886368353243062,1.1624020664631578,1.2794494967667398,1.222943840758114,1.162402066463158,1.3258648570595395,1.283485615053071,1.1735837615115126
312,15.625,0.9977912882015486,1.0699144923387025,1.0592048289959606,0.8775660577524962,1.1686714167702374,1.1742704523035448,1.12998717126739,1.1467842778673107,1.1875045362913617,1.1670055880165262,1.2051037085875125,1.2812999497294857,1.2051037085875134,1.1770314092194178,1.1890623946628869,1.2893206066917982,1.2632534715642811,1.1262475556978335
313,15.675,0.9984500041690438,1.053788505448928,1.072506054414165,0.8614972162966482,1.1399857053654476,1.1339165711753918,1.1526297349280634,1.189044540068397,1.1334108099928872,1.189458344672265,1.2372757655636122,1.20738987750652,1.2273138028779147,1.2771236163064017,1.1695344193008708,1.2312985879521938,1.1555876715408937,1.1767720901500702
314,15.725,0.9984524273630556,1.064846827954829,1.0688120346907193,0.868791406278189,1.1513420756943835,1.1372706753803532,1.097066674483125,1.1568701258177527,1.1679262260644907,1.197744193396602,1.2353593002966603,1.237339042765084,1.160129086496543,1.1878454810544807,1.1799265111807835,1.2492174975756294,1.1601290864965432,1.126635076163408
315,15.775,0.997720977340298,1.05473007600239,1.0630793579346332,0.8679655067179399,1.1165898120262252,1.2084737679353597,1.1650286366087572,1.1455532329106255,1.1540425114457096,1.205901259288365,1.231475021720255,1.2236061717412117,1.2354094467097765,1.103606209560804,1.1881963468355177,1.1409832469612575,1.1665570093931483,1.1850849393182934
316,15.825,0.9979317100479992,1.0566519158177214,1.0727790248990157,0.8686251657359096,1.1388220105098277,1.1338598231001988,1.1785195097868593,1.14428041666042,1.1040866986424258,1.1670162571554468,1.1259654340394265,1.1924286714653642,1.2139314835737562,1.2471631022867251,1.1513778483493438,1.3018975331080866,1.258891908891303,1.1427208720459645
317,15.875,0.9977773428664466,1.0738132648592589,1.05667597586694,0.8559114387002698,1.1153874016146794,1.1444801764578567,1.1538490361531166,1.142507784943065,1.1321527294904086,1.1460790089736343,1.186871651665917,1.1693890905120816,1.2257217875633282,1.223779280768457,1.1693890905120816,1.1635615701274695,1.1732741041018229,1.1316093155016396
318,15.925,0.9980512029101034,1.064411372061988,1.088897528333586,0.8864076600646259,1.158865055840716,1.181405348681592,1.154454998545762,1.1319147057048853,1.1608250813051395,1.1022173501833092,1.1562665372325782,1.0809837409853815,1.1485452247969683,1.2489222864598966,1.1253812874901383,1.1504755529058706,1.2701558956578234,1.1615650909192603
319,15.975,0.9981083283956164,1.0809942063446447,1.0736759752785894,0.8891669558190105,1.1647696564733083,1.180351859235493,1.1623349372917176,1.163795768800672,1.1560046674195794,1.1413668405823765,1.1586312129609335,1.1778138489371073,1.1701407945466382,1.179732112534725,1.1490398949728458,1.2104243300966044,1.294827928391772,1.1510756032805214
320,16.025000000000002,0.997817293577405,1.0472594052640112,1.066895519112711,0.879745761462854,1.1115411050299608,1.133800961726251,1.187514963754255,1.1439630702180354,1.1212193035935656,1.2734163079748535,1.1647565331925678,1.1971638344434246,1.2391026948857105,1.1990701462817106,1.1304429201034245,1.2810415553279964,1.214320640987996,1.1856287026056331
321,16.075,0.997367063003645,1.0521379640726778,1.066050830848154,0.8741208061819334,1.12339241243547,1.132048689586086,1.1306059767276502,1.1690783196192756,1.1474376267427366,1.161310986755172,1.2238285439540633,1.1499441581735552,1.191622529639483,1.1044768438470889,1.2427732582567577,1.1821501724881354,1.1821501724881356,1.12085048978013
322,16.125,0.997821233872457,1.0703137689213158,1.0654654387877904,0.8727012704898414,1.1637511740159876,1.1455899647294947,1.1250391226421497,1.1345976538455669,1.1537147162523995,1.1465892657189432,1.2181334235142138,1.1635339346704552,1.188009567600416,1.1560029706920056,1.0995207408536338,1.201188754562703,1.1597684526812302,1.1608250930353488
323,16.175,0.997864050439914,1.0854789547127608,1.067811479740864,0.8825525603577288,1.165592099381364,1.1817412971723045,1.1427932319118022,1.1313937981770212,1.150867830807272,1.1413826959193674,1.242423131295836,1.1338982192248137,1.2779743955949632,1.1544805301348355,1.1900317944339631,1.255520965511304,1.2068718669967078,1.116485355078302
324,16.225,0.9980677551460326,1.0743650769855644,1.0631026448950014,0.8887954039142401,1.124431396843515,1.1282078247086482,1.1447296966186076,1.120182915495239,1.0640085510013777,1.1752701265127752,1.1696913126211006,1.1827085450350074,1.1492356616849602,1.1827085450350074,1.1008859412904473,1.1789893357738916,1.1529548709460768,1.1628411363799611
325,16.275000000000002,0.9978200803075522,1.0504110071230348,1.0604585700372842,0.8767575992650177,1.1180022238773548,1.133015262553006,1.1461516713941993,1.1231629559221108,1.140052624432218,1.0885874729115197,1.1625153148749512,1.0941320610587772,1.192086451660323,1.1773008832676364,1.147729746482265,1.1237031978441494,1.1273995899423213,1.1631753848924815
326,16.325,0.9976904356097672,1.069039367820921,1.0613307915862238,0.8936787163047099,1.118624919215928,1.1731806155678508,1.1130294631798328,1.0957768070685412,1.1055688551317062,1.1976536707560228,1.267455571812355,1.140710014631119,1.1664265044939788,1.0911139270384622,1.199490562889084,1.2399021898164344,1.170100288760101,1.1554426392901636
327,16.375,0.9986060690340752,1.0613890320842645,1.0621726020365858,0.8797111430445711,1.1433183026375693,1.1493430849376467,1.1085599432140518,1.1308052932451036,1.1359031859605524,1.2104335348335256,1.1757453943179343,1.175745394317934,1.234167525712614,1.2049564600152751,1.1301031041658405,1.166616936287516,1.184873852348353,1.139790447381796
328,16.425,0.998263472318864,1.0641094504013713,1.0547637709150453,0.8942212719736737,1.17137575143438,1.1045847628547565,1.1156398230334523,1.0972147227356248,1.13406492333128,1.2883611799162689,1.1831147736695884,1.1976315193587852,1.2067044854145337,1.1468229094465947,1.0615370285225596,1.1813001804584382,1.119604011279349,1.1463044542434084
329,16.475,0.9985571833244034,1.082001045049857,1.0446728690918567,0.9134354521503044,1.1198664503392626,1.1249026445149506,1.119866450339262,1.152372794564155,1.1120832411586543,1.183158785957683,1.1615156374340667,1.1019969789941226,1.1975875516400936,1.1561048503031623,1.136265297489848,1.17955159453708,1.2282486787152165,1.1982685010409224
330,16.525000000000002,0.9988396291101116,1.0524665037018754,1.0530649331979287,0.8843438573370798,1.1777197700703397,1.0935319194277529,1.1217462261295932,1.1194708788149286,1.1058187949269414,1.1043018967171656,1.184973301509816,1.1778025099726908,1.1993148845840644,1.242339633806811,1.052313658073013,1.1849733015098156,1.224412654964,1.1469607892288345
331,16.575,0.9989339517179768,1.0617617503930832,1.0475709370825077,0.8911095911574958,1.152531970622766,1.1511749863559422,1.1516273144448836,1.0715652427022504,1.1787669997813697,1.1617978429901732,1.1047770899599805,1.1421969591360446,1.154670248861399,1.186744422440882,1.1920901180374628,1.1065589884921745,1.0958675972990133,1.1640524901125402
332,16.625,0.9988232076175594,1.05437124731089,1.064591460474762,0.9069436573272448,1.1815787905087218,1.133020758022062,1.1258269754314465,1.1132378558978675,1.1474083232032948,1.2557782980626926,1.2469223157068203,1.2008712074562846,1.2132695827545048,1.144192920378702,1.199100010985109,1.1565912956769226,1.1707608674463186,1.1194865369491556
333,16.675,0.9987403841918864,1.0514999766362998,1.0575450100375945,0.9127145739715592,1.136068443911847,1.1105940531553655,1.1293646568706672,1.1405376352726324,1.1315992525510608,1.1074114471863217,1.2553010522159729,1.0369878257436302,1.25706164275204,1.1954409739896852,1.153186801124071,1.1320597146912632,1.1972015645257528,1.1394613810265657
334,16.725,0.9984846222669236,1.0576575588124004,1.065419111165399,0.8864805411457793,1.16304903967116,1.120400946543417,1.1466117537781757,1.132395722735595,1.1115159271418034,1.0885494982036945,1.1358016468395464,1.148052203893286,1.0955498165201163,1.1550525222097077,1.127051248944018,1.1813037158962916,1.0552979862006877,1.1214617090638137
335,16.775000000000002,0.9992243088444448,1.0505323889236589,1.060321761259834,0.9207554932625276,1.1216808323239338,1.1274217184736233,1.1287465383543205,1.1353706377578083,1.0664800039615354,1.1412185800594732,1.1707928420427216,1.0646734313969477,1.2212430536612044,1.1012063432586072,1.142958242529076,1.1255616178330476,1.177751491921133,1.1470056205195809
336,16.825,0.9985936381138112,1.048916026058693,1.054853753386016,0.9061953890676412,1.146191985869208,1.1431190851028028,1.1365342977462194,1.1290715387420922,1.1439970567503468,1.1551978465568968,1.2606874702694275,1.269334160737668,1.110235056122047,1.120611084683936,1.0912123370919191,1.1638445370251371,1.198431298898098,1.1093350944610687
337,16.875,0.9993674496648756,1.0512354081099655,1.058777610211355,0.9231463171130624,1.1263181561530786,1.1088626248682576,1.111917342843101,1.119772331921271,1.1629747718512031,1.065845319361043,1.213688379788543,1.2102501690809264,1.2240030119113907,1.1810253780661883,1.1414859549286007,1.2360367493880484,1.1552387977590666,1.1265051797025596
338,16.925,0.9992002584501944,1.04470746014928,1.032645933969227,0.9055220319645104,1.1413639169836278,1.1135998384253032,1.105357377603301,1.1031883089659311,1.1027544952384576,1.0749378331980153,1.114243986081249,1.1740576969905188,1.0578482015096524,1.1774756233281911,1.2526700027569877,1.110826059743577,1.0971543543928868,1.1607173212337862
339,16.975,0.9995236381479776,1.0511198380007587,1.0507957683728868,0.9020690528187773,1.1747573867202654,1.1044616987483846,1.11653703165153,1.0475351293478432,1.0755671521587151,1.1416678381155432,1.1535602114292465,1.1688504056897226,1.2147209884711505,1.1705493161631089,1.1076896286478182,1.172248226636495,1.1433667485889287,1.1298621439076233
340,17.025000000000002,0.9998475485804976,1.0460825212500755,1.0576806027914991,0.9308785553421124,1.1125608411963772,1.1408571862903891,1.0911242161251562,1.1095597136864064,1.1181343637148953,1.1501723742758845,1.1957739221546633,1.2312417927270471,1.172128675106407,1.1180823961389652,1.0285682465991388,1.207596545678791,1.1349718583162909,1.1056048751018377
341,17.075,0.9994919834925876,1.039965097090388,1.058861906677186,0.9187401410582748,1.124382343985048,1.0962514741203726,1.0958252488193925,1.1005137271301724,1.100939952431152,1.104827643812817,1.148483447367731,1.1753485572476774,1.1468043780002344,1.1686322797776916,1.1719904185126848,1.1400881005302477,1.180385765350168,1.1573756616711062
342,17.125,1.0000100200137376,1.0443293465358747,1.058737732214889,0.900354971294085,1.1377419787217515,1.1106226168453304,1.1072326966107773,1.120368637519669,1.120792377548988,1.1451253277174631,1.2202428783694834,1.1184168652634117,1.1467946066208412,1.2002115315289446,1.0883698450026038,1.105062634036386,1.135109654297194,1.145006093510079
343,17.175,0.9997738940398888,1.0493374951010457,1.0464092586338365,0.9015965416884126,1.1416591292491576,1.133233600620012,1.1184889255190078,1.1500846578783022,1.1231229662650386,1.2098293154304218,1.2214463321766664,1.2031910201468523,1.2496590871318345,1.1716591175499007,1.1733186913707927,1.1666803960872238,1.1202123291022414,1.144496297052848
344,17.225,0.9996728601214792,1.0570238750682197,1.0600925017711855,0.935141687545068,1.1727359170945024,1.129177154459564,1.127082983179038,1.1463493589598763,1.1589143866430305,1.1780665348994777,1.1698167692489203,1.1747666286392549,1.1731166755091431,1.2391148007135968,1.085669159613244,1.1269179878660274,1.0345206125797934,1.1695305528896165
345,17.275000000000002,1.000136366850347,1.0422306279988691,1.0444210098636122,0.9202732948869384,1.1001638213082776,1.093084795962994,1.131811228734254,1.125148616644574,1.1443036264024022,1.172897336620609,1.1089211182594847,1.1499315146448204,1.207346069584291,1.1450102670785802,1.1860206634639163,1.167976089054368,1.125325276813619,1.09372216319096
346,17.325,1.0003137663072763,1.056756691226979,1.0463345673862188,0.9062525135370414,1.121561720514208,1.1116254040533953,1.1488865907814414,1.096306916176309,1.110797377681661,1.1628752181221058,1.1987563608972611,1.166137140192575,1.1775538674392154,1.1514584908754653,1.0650175560080437,1.1628752181221058,1.1563513739811686,1.1802333034256725
347,17.375,1.0003081153083384,1.0605816401149744,1.0407078171831807,0.8977426442078981,1.1229370236123757,1.1015320656842806,1.14516524915309,1.0809503753688046,1.101120431877971,1.1318682298341234,1.1740295106015837,1.2064612650380917,1.15781363338333,1.237271431752774,1.1578136333833295,1.169164747436107,1.0929501245103137,1.1226682015347855
348,17.425,1.0005563570582716,1.0471995696059926,1.0377424809817974,0.8993000090125858,1.071890910186536,1.1279615687186315,1.089899004897574,1.103814350810649,1.0944010285753325,1.1382802565971306,1.1479540264832246,1.1511786164452569,1.1737507461794772,1.123769601767989,1.1495663214642404,1.1302187816920517,1.1447294365211933,1.1287216506382522
349,17.475,1.0006875694580837,1.050924426847714,1.0394572948169316,0.9160562149214648,1.0820432828889903,1.0779739211631956,1.1349449853243307,1.0885542616502633,1.0905889425131614,1.2231514835807384,1.168646699253418,1.1814713543892583,1.1045234235742187,1.1317758157378786,1.1638374535774787,1.0933018503303586,1.1782651906052983,1.12928940300746
350,17.525000000000002,1.0009072185914525,1.0540577036627794,1.046760556511151,0.9167861803803192,1.1070333548031472,1.0750685759181149,1.1211949657015794,1.0839701599114155,1.1082472071658709,1.1364846010178955,1.1524240764879925,1.208212240633331,1.2002425028982826,1.112575387812751,1.1348906534708862,1.1540180240350022,1.112575387812751,1.1046056500777033
351,17.575,1.000758425582172,1.040964229524166,1.038923567780381,0.9180308258119444,1.1051689130037003,1.1091920979800522,1.1023526835202546,1.0951109505628225,1.0967202245533627,1.1506309032364703,1.1458762300826022,1.1395366658774415,1.1617251405955007,1.1981776347751685,1.1569704674416308,1.1125935180055138,1.2029323079290382,1.1244802008901869
352,17.625,1.0008896557259508,1.0440846530226182,1.0557331897834696,0.9209845702610292,1.075705082985151,1.094506919690358,1.1173091471839074,1.1029077403458765,1.0685043795661355,1.1204730926255968,1.139384030897758,1.15041541155652,1.1803577304874422,1.1110176234895155,1.1346562963297182,1.129928561761678,1.194540934191564,1.1403971168766245
353,17.675,1.0008725215973946,1.0272009775286224,1.028396613760287,0.9157812814838432,1.1173611465978952,1.1098033460335095,1.0612743108306102,1.1432167801076367,1.0899143971798626,1.1627200038926078,1.178390084807602,1.112575744964624,1.1595859877096086,1.1799570928991017,1.148616931069112,1.0530294374876448,1.1799570928991012,1.1534778541284567
354,17.725,1.0006357324069628,1.043334293859869,1.0549260714997908,0.917892135005572,1.1059241772487596,1.149828892439966,1.111857246869193,1.0901026582609368,1.070721297500855,1.1250058880280114,1.1764258247384327,1.139029507130854,1.109424089024854,1.131238607629275,1.146820406632433,1.131238607629275,1.0580041523144317,1.164294281228831
355,17.775000000000002,1.0007538280146226,1.03156177533557,1.0297145549084237,0.9080035277966836,1.0698191313205592,1.1056108743169455,1.124490035457897,1.0875183448902015,1.0729656581773843,1.1233339252112604,1.1264327774187397,1.0954442553439467,1.1465753167673551,1.2008052303982444,1.1310810557299595,1.0629063071654132,1.135729334041178,1.1196658960677133
356,17.825,1.0006482645777228,1.0322485219470174,1.0419472054758814,0.9280122285972812,1.0806435962968126,1.1158437134400312,1.0986347672811247,1.0790791466460026,1.0407501302011652,1.2356781863137976,1.181752080926038,1.158640892902713,1.1185815003289483,1.1524779094298256,1.1339889590111658,1.0738998701505202,1.0661961408094112,1.1159873873875543
357,17.875,1.0015028744120948,1.052784970233457,1.0494970721377874,0.9146393440883084,1.1298341924446325,1.0936639411890894,1.0695504403520606,1.127889555280355,1.0765511341434555,1.2042607602773936,1.1031396277350174,1.1966000684181226,1.081689690529058,1.161360885865476,1.1828108230714351,1.147571640518788,1.142975225403226,1.1324534996454931
