,r ($\AA$),g_full(r),O (DOL),O (DOL),O (ETFE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
275,13.775,1.0024474876625968,1.0674409339838022,1.0699613139718456,0.8113915962280075,1.2298161839094832,1.303924587719094,1.2502598815121344,1.2132056796073294,1.210650217406998,1.265921767270227,1.2785054826506468,1.3464575457049135,1.3112231426397385,1.2508213088137232,1.2105534195963792,1.2885724549549824,1.2231371349767997,1.2661272156846008
276,13.825,1.0027390863818766,1.078321453350959,1.0720064216352023,0.8078293544812934,1.1974693289564091,1.2367930039539183,1.23933001524408,1.2342559926637569,1.189224042263383,1.3217444426093388,1.2317958605036,1.294260153632585,1.2967587253577448,1.2942601536325853,1.204311571526846,1.301755868808064,1.3367358729602956,1.2611923217189958
277,13.875,1.003159695951232,1.053056216287142,1.0483244426799203,0.8185968340493177,1.2108936245206443,1.2814188902233548,1.2127826941376811,1.218449902988792,1.2480453269890366,1.349444477947966,1.1658803394035733,1.2576624086757695,1.160919146469941,1.2229340581403436,1.1683609358703897,1.3469638814811502,1.240298233408057,1.243766006019831
278,13.925,1.0030329012877472,1.065355892765275,1.0721677813972217,0.8164323557992954,1.2165924684635632,1.2222190523362109,1.233472220081506,1.2240945802937595,1.232221868109806,1.2929776070982946,1.221555986896674,1.2658866477114727,1.256035389752629,1.2634238332217624,1.1698368826127423,1.302828865057139,1.3348454534233816,1.2307035835727431
279,13.975,1.00314617594986,1.0655589398899254,1.0669582293710678,0.8009993515711026,1.19983332333165,1.2476280289170285,1.237696661522664,1.2054197174909798,1.2259031627418564,1.1859331708611272,1.1419191562724669,1.2275019624170846,1.3766605674119896,1.2323924084824915,1.2519541927441178,1.269070753973042,1.379105790444693,1.1980345297474666
280,14.025,1.0033579387841876,1.067237123743232,1.0761519923186529,0.829373833391017,1.253539174448039,1.2843538050883547,1.2442947852559447,1.1789677682984758,1.2116312767772102,1.2600382601830868,1.2260487888101326,1.303739009091171,1.3085946478587358,1.2017705949723083,1.0706683482480563,1.3183059253938656,1.2527548020317394,1.1952303468364056
281,14.075,1.0030104275054683,1.0428844635234864,1.0565642751592108,0.8480615948142013,1.1779493910762069,1.231186584335236,1.2574992200839508,1.2574992200839512,1.2538276895143623,1.2245852465434517,1.3234198825833752,1.2294064483014964,1.2486912553336764,1.1498566192937525,1.272797264123902,1.3836849045589388,1.229406448301496,1.253315673346497
282,14.125,1.002438986893937,1.0605118201069694,1.0899609697773596,0.8282704104685715,1.190283001472037,1.226131238882374,1.2170172802187285,1.216409682974486,1.2552959066060376,1.275770092533257,1.1967824507816671,1.2685893978285667,1.1872081911754135,1.2087502752894836,1.21353740509261,1.232685924305117,1.2733765276316933,1.237204388660108
283,14.175,1.0028660553203397,1.0470364293225267,1.0513433555310407,0.8031771770353756,1.231372871046942,1.241025965577443,1.1897439008841604,1.263952065087381,1.211463363577786,1.2953063399355031,1.1788476047853391,1.276292668890579,1.185977731427186,1.22162836463642,1.143196971576105,1.3238268465028906,1.197861275830264,1.2645061330132392
284,14.225,1.0022492640451046,1.059609264601444,1.0459913441535649,0.8245527601760617,1.247294162603818,1.2347133857475838,1.2155426781571317,1.173007670690814,1.23351521652318,1.2578961448318715,1.25553611454138,1.2862165083177666,1.2319358116364671,1.20125541786008,1.1139342971119013,1.3098168112226805,1.2649762357033458,1.198413748734794
285,14.275,1.0025539578673164,1.055999204214226,1.0532052598703427,0.8604895889444851,1.1981189860733468,1.2058526240172165,1.2159658428668918,1.230243328301728,1.1796772340533497,1.2467561776177771,1.16004569158045,1.3522148768523623,1.2865961306619529,1.174106851478395,1.2655043908150356,1.3428407702537328,1.2467561776177771,1.18529838690737
286,14.325,1.002480056014646,1.0594053154052756,1.0477525228096805,0.8138585689010837,1.216944241822213,1.171456520161868,1.1590507778908647,1.2582967160588905,1.2104459958707354,1.1915241061442556,1.2147960613423856,1.2101416703027597,1.1752337375055644,1.2054872792631337,1.2147960613423856,1.333483032852848,1.307883882134905,1.2068171052744534
287,14.375,1.002925682813571,1.0638406510541198,1.0732083559478944,0.8053106895444954,1.1715344993324626,1.2472119907765715,1.1903072103883654,1.1862006798448863,1.2436921074535907,1.2548917362085332,1.1901827700688663,1.3057344953182703,1.287246219278366,1.1901827700688663,1.183249666553902,1.208671046108771,1.3034234608132833,1.1906544097637617
288,14.425,1.0025631914843216,1.0707063906409804,1.0735519764691177,0.798203726519388,1.173913599715338,1.2001300324633235,1.2315897517609058,1.2176076542953136,1.212946955140116,1.1796512028420003,1.264567729116619,1.2163718628526463,1.2989933478766005,1.207191697849985,1.1819462440926658,1.3425991316392425,1.3127635953805918,1.2017351201825872
289,14.475,1.0021685498240858,1.0738652470092205,1.0562573350643316,0.8161199770633962,1.2335103153095377,1.2722744762503162,1.2068961152606454,1.228303189213015,1.2508674022979456,1.180632563433741,1.3037100893515436,1.1601196424474396,1.2216584054063415,1.2330544726209531,1.1373275080182168,1.2923140221369325,1.267242674264787,1.1965172856941075
290,14.525,1.0018402016294006,1.050401132573731,1.0502931887722131,0.8212900039381535,1.1968775498862074,1.1957283635685052,1.2187120899225374,1.2083694130632237,1.195153770409655,1.2064715144476248,1.210998612062813,1.2132621608704075,1.2924863691361983,1.1928902216020607,1.0910305252603287,1.2291070025235655,1.1068753669134868,1.261466511497436
291,14.575,1.0016289574824937,1.058322461818481,1.0612169823279125,0.8192331679135809,1.181261241746093,1.2280551653321696,1.2023755731202974,1.2012342579108808,1.1709894048613438,1.139758870494583,1.1037901487432749,1.245416990639051,1.3488270656740629,1.2521611259674217,1.1757275922458907,1.2791376672809034,1.2004560884499154,1.1317071987249985
292,14.625,1.0012468080503496,1.0505660823804628,1.0911321792069506,0.8045012148174255,1.1953017879928851,1.2457436367986543,1.2004026491080748,1.2140049454152488,1.1868003528009017,1.2056580817722098,1.1610040787436096,1.1944945810150596,1.138677077229309,1.2592428854065305,1.1163500757150089,1.2547774851036706,1.2838025870722602,1.193902231995293
293,14.675,1.0018616872211794,1.062348364488567,1.0641460871837998,0.8399710040993923,1.1685945892259908,1.2012431856494534,1.215315856521635,1.1933624899610311,1.249653173449759,1.1597586576965486,1.215196452041508,1.3504646702432084,1.1331485164109687,1.3504646702432082,1.0910157927087996,1.3083319465410388,1.2551116639698785,1.17980677434538
294,14.725,1.001729236942232,1.0519950866266012,1.0561963449597744,0.8366683655398647,1.1539628581098966,1.1768855699231262,1.208194639716806,1.1981310101402658,1.1696173930067362,1.21356529725176,1.2245776865190174,1.3258916677777857,1.2157677751052116,1.2047553858379545,1.1673132623292797,1.3258916677777846,1.3104743228036244,1.166616560151147
295,14.775,1.000975507613039,1.054588965230166,1.0534414255509166,0.8403360442049472,1.145055215720023,1.2311287164167266,1.232239342232168,1.2166905808159891,1.1833718063527492,1.1594260406652797,1.268805855822382,1.2075531593344049,1.1944275815155525,1.1791144073935584,1.1922399852124104,1.205365563031263,1.2097407556375477,1.1727301977741853
296,14.825,1.0004051074620994,1.0700763877598818,1.065931616237621,0.8421199875636616,1.186434471675803,1.243798109543903,1.2024301014659455,1.2272509063127206,1.1847797513526848,1.1646556779280943,1.2711260663954016,1.184211463564947,1.2341873601924584,1.1450998922912423,1.18855719370647,1.238533090333981,1.245051685546265,1.201417007390568
297,14.875,1.0009030109893862,1.0769952627965946,1.0649531712687654,0.8627937749383878,1.211344151392278,1.2118920230120844,1.2124398946318908,1.200934590615953,1.2124398946318906,1.1546809441680437,1.215112844049735,1.1503643798907797,1.2841778724859545,1.223745972604263,1.2000048690793124,1.331660079535855,1.2561202046837396,1.1337588213955916
298,14.925,1.000234708324787,1.0705069559110238,1.08073049669902,0.8340970222579606,1.1831058884451506,1.1999763035977715,1.1792964398623005,1.1602491969480502,1.2467781004727876,1.2112727203910725,1.121231208432797,1.168395809934751,1.209128874868256,1.3034580778721625,1.2284234845736006,1.2305673300964164,1.2970265413037143,1.2286859962702736
299,14.975,0.99982088858764,1.0622531771408965,1.065807561576836,0.8331621092908891,1.1827866498722766,1.180083755334177,1.1973822803780132,1.1644069670132011,1.2357633828190238,1.1244041278493304,1.2670841971029387,1.1882907260225877,1.2521773241958465,1.2564364307407296,1.137181447483982,1.2628250905580554,1.2713433036478228,1.2032845194714137
300,15.025,1.0003811401590497,1.0434930707586492,1.056607349490148,0.8299236576981139,1.1502262277909143,1.2028509571669694,1.2275523607516483,1.1840564109612353,1.219497555234905,1.1359716628764356,1.2798190987714035,1.1867413461334833,1.2078953808239192,1.252318853673836,1.146548680221655,1.44058976241872,1.1359716628764365,1.140439913061048
301,15.075,1.0005536679394569,1.071756605671001,1.0465034345976874,0.8223207804774197,1.1959519476827805,1.174081283162266,1.214622027151513,1.199685963576527,1.1426088634864031,1.1851863434176937,1.3007630258431775,1.2398225932915587,1.3028644200690958,1.1851863434176937,1.210403074128708,1.2356198048397231,1.2734449009062452,1.2100171037606826
302,15.125,0.9999353795818992,1.0834971934752762,1.0511435929718338,0.8229969652721681,1.1440753858687978,1.1880579041768613,1.2156132168517937,1.2092542985421937,1.2050150196691272,1.152313075497143,1.2107637387469978,1.2942646862467906,1.2441641177469152,1.1794508834345756,1.200326120309524,1.2525142124968942,1.279652020434327,1.1211919315437768
303,15.175,0.999426080039594,1.0612380727481,1.051941979295642,0.8342148521874313,1.2086686376640705,1.196034470719847,1.1902438108704114,1.1633962061139351,1.1644490533592882,1.150953465941594,1.2919711878947988,1.1945030565447898,1.215240956832026,1.2774546576937331,1.1696175762001064,1.2276836970043672,1.2753808676650098,1.2045969120927609
304,15.225,0.9998057666485828,1.056735312690657,1.0510370374827678,0.8506035026430986,1.178255188065694,1.2174780638335263,1.2185240071873351,1.1599511793740385,1.2085875453261512,1.1784295119579955,1.2464158299555717,1.1413460657774992,1.250536212864516,1.1557674059588032,1.1248645341417227,1.2979206163173729,1.2546565957734597,1.1620110474075604
305,15.275,0.9993437701824758,1.0659332297898274,1.0835995528913709,0.8537646305648969,1.2001687549630102,1.141459201148803,1.231861522951211,1.2027665228308957,1.1606826833711534,1.1707273857936438,1.1932413739819834,1.2362226241597225,1.1932413739819825,1.1543535762021242,1.1584470286000037,1.3180916721173197,1.2403160765576016,1.1854303984880692
306,15.325,0.999364645725204,1.0681040692284818,1.0423105438163367,0.8641712318448093,1.2155776929773294,1.1242158026771227,1.159831454828051,1.1815105474416598,1.177381196467639,1.1102323186969176,1.120399281322347,1.2342692627271583,1.2363026552522445,1.1773342720247524,1.2505364029278456,1.1325996364728623,1.2159687300013855,1.2174211532335892
307,15.375,0.9991910608546956,1.0682974004609025,1.067912046542439,0.8318932589635013,1.157941096808741,1.1702487081122876,1.178966599452301,1.170248708112288,1.1907613936182009,1.1515075727182496,1.161608516338585,1.12322493058131,1.226254555508732,1.1595883276145182,1.2040324795439938,1.1939315359236584,1.1575681388904506,1.1598563118330172
308,15.425,0.9991860702480349,1.0704757969153835,1.0746872539132626,0.8489783597203848,1.1789782435698248,1.1652217990683622,1.1652217990683618,1.1647123011238634,1.1779592476808285,1.144054475374192,1.156097154062342,1.2323674524206207,1.2122963212737052,1.1621184934064164,1.2223318868471635,1.1902180770120987,1.1741611720945662,1.1591078237343788
309,15.475,0.999466322003968,1.072128293124792,1.0627136487200244,0.8661588413806183,1.153654578254752,1.1739030131517196,1.1379620412096016,1.131381299868087,1.1901017610692948,1.1007785516715332,1.1346793404005475,1.2144459021158769,1.234387542544709,1.196498425729928,1.2363817065875915,1.224416722330293,1.26629416723084,1.1502867263280114
310,15.525,0.9983806765807628,1.0829024573304178,1.0857370331719596,0.8609197666402509,1.184963177540932,1.1688686012755196,1.1407030928110498,1.151265158485226,1.1457326478939909,1.1828599090517011,1.1075689935676736,1.2304120661995082,1.246262785248778,1.176915889408226,1.2442814453676188,1.1927666084574946,1.2898522626342683,1.1635721718412386
311,15.575,0.9996639730305424,1.0578419230789722,1.0729566328425253,0.8657625894988149,1.174368897156702,1.1613758795711386,1.1788664801670898,1.172369971374308,1.2233425788253651,1.1536224704757914,1.1674029436726006,1.2284307535441874,1.2225248364598402,1.2796153682751956,1.110312411857246,1.2048070852067991,1.1654343046444853,1.1408664930997363
312,15.625,0.9986713686462414,1.0596643616851718,1.0515489744081816,0.8719966508055885,1.1733199658519404,1.1564376641850054,1.1663684298714387,1.1698441978616894,1.185236884675659,1.060184470099998,1.1834162442998128,1.220581382550551,1.2147132028267502,1.1638556452204774,1.1129980876142047,1.1951526037474145,1.1873283641156809,1.1592648923753266
313,15.675,0.9987419880050948,1.0571784940208135,1.065056818761456,0.871313854544611,1.1767008794978562,1.2028497879311413,1.234425828303411,1.1757141282362231,1.1850882652217398,1.1000781489543514,1.1389501683520316,1.1447809712616837,1.1681041829002918,1.1681041829002918,1.2361302168462325,1.2477918226655362,1.208919803267856,1.1387915070483678
314,15.725,0.9988026181254072,1.070359373655516,1.0687937128955654,0.861264038501536,1.114812804137583,1.1574639536362503,1.1569737105385651,1.132951798751959,1.1863882963997143,1.0911622886371033,1.18386280165406,1.2533881864167784,1.118199938267049,1.2070379299082996,1.1780690195905008,1.268838271919605,1.2321443188503929,1.1549727183031122
315,15.775,0.9984677596192684,1.0771291598713817,1.0548910642172822,0.8720058088842015,1.1681624481779802,1.12285839993755,1.1593939227120904,1.1477025554242375,1.1501382569425405,1.193641362242165,1.2339411509995375,1.1437463856854186,1.1706129115236663,1.2070746251612892,1.1571796486045427,1.301107465595157,1.3298930289932809,1.1418469301414615
316,15.825,0.9977712787267596,1.0776993458075894,1.059511862121696,0.8811610228928927,1.16176049636658,1.1941929768901471,1.169505566342357,1.1394934201862206,1.1612764294930935,1.174668946326207,1.1575065753571554,1.197552107618276,1.2604808011714654,1.2318768495563794,1.086950161373276,1.2013659678336206,1.220435268910345,1.164822960260063
317,15.875,0.9983302311131802,1.0795061061659663,1.075891486691109,0.8715030572587205,1.1549348731766684,1.171289636062136,1.1583020302413232,1.1818721296939083,1.1881254213854104,1.1255925044703887,1.1767558001281335,1.2715026439387724,1.1824406107567722,1.2051798532713254,1.1407519994800914,1.178650737004346,1.1919152951378351,1.1447352341382533
318,15.925,0.9986834776200164,1.0643867641859168,1.0563048601298362,0.8671403366730634,1.1892805030546216,1.1601220984379292,1.1347877468857204,1.1711162509983215,1.182110403558713,1.0488624333307175,1.2804783746227786,1.1919747222591457,1.2522325281237467,1.1674949886266508,1.182559440092801,1.1919747222591446,1.1298338599612756,1.1787741123646998
319,15.975,0.9979543527526136,1.0588944586344478,1.0684428917268027,0.8975215339685754,1.1713971039523678,1.184697638790431,1.1628467601278971,1.1699720466482886,1.1894478298040263,1.0872179613841866,1.2107229277376392,1.130257570870996,1.2275645140585645,1.2256932266895733,1.2444061003794904,1.1732971803578054,1.163940743512847,1.182118963668765
320,16.025000000000002,0.998647131652631,1.0711862080658148,1.072782478596917,0.8889776519613795,1.1886457968129858,1.1560736919757748,1.157489870446958,1.150408978091043,1.188173737322591,1.1604080563875785,1.1622676846830715,1.2385124447982805,1.139952145137156,1.1418117734326492,1.121355862182227,1.1920217374109576,1.1529695432056069,1.154715316707497
321,16.075,0.998284117329948,1.0684106577555106,1.063739721117628,0.8724939266751373,1.1967441334339302,1.1728186333143182,1.1751642705809473,1.1990897707005586,1.122621995808465,1.0922140072428983,1.1495044204823737,1.17168135463959,1.1217832527858531,1.1180870970929837,1.188314055257502,1.1642890432538509,1.1735294324860244,1.15501093814726
322,16.125,0.9989346344984298,1.0579413851841375,1.0521607633261902,0.8801339358732272,1.1455090478140824,1.1525023875443274,1.146907715760131,1.152036164895644,1.152968610193011,1.113000614037733,1.1736095583665207,1.2599313881681269,1.1736095583665207,1.16626301966,1.17544619304315,1.1368768648339225,1.1699362890132603,1.1410561457817632
323,16.175,0.9988221239845284,1.0614210248021183,1.0547185958280516,0.8943726511775628,1.20006287728665,1.2019162562477106,1.143534818974306,1.1880159140397568,1.1486316111172223,1.1043049642985237,1.1590638881480368,1.1791421602261916,1.1937445399193956,1.1298591287616293,1.193744539919395,1.146286805916484,1.208346919612599,1.1186465872114926
324,16.225,0.9983398027324388,1.0551487504133297,1.0494391646522998,0.9026603226905904,1.1991248059010768,1.1673507615050809,1.1203804350066515,1.1411026378736058,1.1719556954755148,1.1229061715177078,1.1483030800819205,1.18639844292824,1.1501171449793652,1.1736999886461337,1.2226797408771166,1.1156499119279328,1.1210921066202637,1.1844548019666938
325,16.275000000000002,0.9984078350147544,1.0595087121521296,1.0705139150374223,0.8951644216204778,1.1656811424398534,1.1935989083168972,1.1135069570302962,1.1711731619566486,1.1958872497822286,1.144864169473413,1.1268348124738323,1.1989522404721575,1.141258298073497,1.1358494909736232,1.2025581118720734,1.193543433372283,1.164696462172953,1.1529037909109812
326,16.325,0.9986664974135486,1.0587538601654607,1.0674699936389782,0.8979231336141897,1.1649197839644565,1.118978004120486,1.135353291985663,1.1530931871729393,1.1703782132528493,1.1396538726371253,1.1199428779845966,1.1629486844992043,1.1109833349607194,1.1002318833320677,1.1468215070562269,1.23820884589977,1.1557810500801031,1.1325776621264307
327,16.375,0.9988310937954664,1.062999400252606,1.0556103823697378,0.8894721909331996,1.183586081485873,1.1311430007172096,1.1528435858628632,1.1365681470036233,1.1483226306241856,1.0525605787503725,1.129142820520704,1.143390679454719,1.104209067386177,1.1896962209902682,1.118456926320192,1.1576385383887344,1.2003821151907796,1.1430635602444987
328,16.425,0.9984905647820324,1.0489400729734497,1.047082944242932,0.903142431396196,1.1552717316726706,1.1062928834609551,1.170549537536876,1.138645884114566,1.139544578577166,1.083335324916347,1.1665326456207084,1.1576818668223716,1.1913148262560491,1.1665326456207077,1.1541415553030367,1.2143268511317231,1.1576818668223714,1.14028737706156
329,16.475,0.9989313115479104,1.046778046835735,1.0504697937146044,0.8954640054293049,1.1848932680054016,1.1272787819244752,1.149163354156765,1.142463995310146,1.1737276699277026,1.1489062070495222,1.187613613718878,1.1489062070495215,1.2157644549329547,1.0943639521972477,1.1295525037148435,1.2491935788746713,1.2368775858435126,1.1718864855916256
330,16.525000000000002,0.998853135849527,1.0481255893782175,1.0444561490589432,0.8977967691175838,1.1595328767220063,1.174626336832476,1.11913567466163,1.1120328699037625,1.171962785048276,1.0790075182360244,1.2206600449412397,1.1419641967716754,1.2066696719333172,1.1367178068937045,1.1192298406338017,1.1262250271377623,1.1909305022994046,1.1312394337898353
331,16.575,0.9991024767238712,1.056732516190962,1.0422260688789589,0.8942762555188856,1.1423989857941712,1.1503415048147567,1.1326914625467894,1.1543127643250486,1.1503415048147565,1.115964036124648,1.1542057943719095,1.1715884117570283,1.1298701300327434,1.1576823178489335,1.1524675326333975,1.110749250909112,1.0777222778773854,1.1776900652064983
332,16.625,0.9995358010187336,1.0595317632929824,1.0475843252591168,0.905649804405704,1.1320289440457494,1.1118533022688777,1.15527479217997,1.1412395631177985,1.1381693567604487,1.0487878080453903,1.072977312679057,1.1749187964923653,1.1645518659350795,1.2077474099237688,1.1420901830609602,1.2198421622406028,1.149001470099151,1.1322169158635462
333,16.675,0.9992914387593094,1.0479455056342803,1.047044575539558,0.9128534742778172,1.178439244654935,1.1727715753317698,1.1330978900696174,1.137457635702821,1.1832349648514588,1.128381437975516,1.1112066824507745,1.2073853133893266,1.1129241580032485,1.1438387179477831,1.1026193046884036,1.119794060213145,1.1816231801022146,1.1346905318417468
334,16.725,0.9989680381811914,1.0514587850882964,1.0646478151451533,0.8855814320226905,1.1553690531364336,1.1250330314861905,1.1627363726800648,1.1302334923405175,1.1436680162141972,1.125059296439998,1.1899337323500434,1.1813976223618794,1.2172492843121678,1.237735948283761,1.140424294418693,1.2035915083311055,1.2035915083311055,1.1261916375608785
335,16.775000000000002,0.9989877742990608,1.0539404698167314,1.052807461556159,0.9073900514327304,1.1764933666259636,1.1527997982757512,1.1579693040976151,1.1368604886583362,1.1411684101765571,1.0589654350243345,1.1217566547293027,1.196427294378455,0.9944771553273396,1.165880214521983,1.150606674593747,1.1658802145219829,1.225277314242899,1.1583473461900315
336,16.825,0.9992885189852108,1.0484901373574842,1.0393189660493622,0.885233308339534,1.1588053424673652,1.1048476657671114,1.1686547596428083,1.1806453544650874,1.1789324123476188,1.1589610644780448,1.1505261222329348,1.128595272395651,1.1420911799878255,1.2500584407252275,1.1066644225583664,1.116786353252498,1.138717203089782,1.1156846465102783
337,16.875,0.999099325378111,1.0364480542703545,1.0309299280554889,0.917823424136459,1.155779840575769,1.1702536949328868,1.1749364125190132,1.16557097734676,1.1242779222690995,1.105147150422748,1.172227402345222,1.1152091882111193,1.1135321819130573,1.1017931378266248,1.2141525597967675,1.1873204590277784,1.148749314172356,1.1841889064507851
338,16.925,0.9996974895151912,1.0395554536255287,1.0449615235893202,0.8906812231408969,1.129494356050286,1.1447291993690605,1.1523466210284483,1.15192343093626,1.1117203721783817,1.0902915647830356,1.0936257897517905,1.1303022644081009,1.176981413970677,1.166978739064411,1.1536418391893888,1.1536418391893897,1.1786485264550548,1.1558703262858532
339,16.975,0.9991729763118516,1.0536729837729697,1.048693881014367,0.893472528433841,1.1602926572031025,1.135892013940673,1.1051808594896844,1.1325264079734416,1.16323756242443,1.057361208038602,1.0838781035380023,1.2247491108785689,1.1684007079423426,1.1899456855356052,1.136911894536804,1.1153669169435405,1.1584568721300663,1.134561225866896
340,17.025000000000002,0.999881681153207,1.0381432904317898,1.0357076254046658,0.9055756821319078,1.1618521072411778,1.17398087293952,1.133412242845066,1.138012809144437,1.122956410346495,1.2241561951962974,1.1104727800300196,1.0907017513054496,1.1220058801193524,1.14342449457097,1.100587265667735,1.1302438087545903,1.13683415166278,1.1706264711665113
341,17.075,0.999877915292104,1.0376181305285768,1.0520685486366597,0.907943054530532,1.1592155448754202,1.1209630950445242,1.11597364506658,1.1201315200481992,1.1321893574948951,1.1629450327377209,1.0941511012236589,1.2399287180034573,1.159669131237051,1.2120835552477651,1.1613070819873863,1.07777159372031,1.215359456748435,1.1819820317645713
342,17.125,0.9997579949469432,1.0408088311638963,1.036382500985851,0.8920375442323293,1.1582433730023112,1.1173204272752488,1.1272411413908998,1.1561765575615497,1.1524562897681805,1.1415084310092434,1.1073120300802928,1.1838468321593718,1.1349948308322997,1.2001308326017286,1.1398800309650077,1.1610492315400711,1.144765231097714,1.1569948477564629
343,17.175,0.9996365205678044,1.0364561096856546,1.0433272153662525,0.913090298370148,1.1100024769887291,1.1626053340988949,1.1128791957369415,1.1169887939486736,1.1239751109086171,1.120301379173886,1.0393547477306864,1.0976363223697905,1.2077237411325428,1.0895416592254703,1.1721072232975345,1.1364907054625266,1.1996290779882222,1.1393651368647957
344,17.225,0.9998428223340452,1.0365113998442828,1.032903873497076,0.8986531762047552,1.1321681197401368,1.1309423873838682,1.1023419657375997,1.130125232479689,1.1685315129761071,1.1492169425136924,1.1685315129761078,1.189455630977057,1.1781887982073154,1.1427787523595545,1.1846269883614535,1.0880541360493778,1.0832254934337748,1.1902111328829
345,17.275000000000002,1.0000982858169585,1.0311305188429052,1.039372237021934,0.9101700706768832,1.174775918079444,1.102469516482576,1.160152151464347,1.1560899940712646,1.118718146054906,1.1409738447418545,1.168177989707649,1.0193553143065377,1.1441743323848894,1.123371162705164,1.092966530096335,1.097767261560887,1.0865655548102655,1.1364507065932798
346,17.325,1.0005813140119264,1.0119856281405113,1.0226077594900145,0.9180832978637276,1.1316561940980665,1.1603312796729996,1.1756785085722596,1.1607351541177175,1.1332716918769363,1.1709911172896308,1.094622131379438,1.1121233573171896,1.1884923432273835,1.1041682546182114,1.0914400902998465,1.2075845897049322,1.213948671864114,1.1513306491907271
347,17.375,1.0001492099657658,1.0355897995991157,1.0413229599115816,0.9173003026098524,1.14041146749829,1.096240600799413,1.1151136074798422,1.1628984541813552,1.1496471941716917,1.0772580795734488,1.1215506291006974,1.1848256998539108,1.131041889713679,1.082003709879939,1.1816619463162497,1.1326237664825094,1.1879894533915716,1.1393870967492443
348,17.425,0.9997139019999048,1.0388806984698915,1.026580038983279,0.9091527938809012,1.122297863099035,1.1127158109060864,1.124693376147272,1.1211001065749162,1.1294844022437456,1.1229874804917102,1.201628060358076,1.0679390745852544,1.138715596464983,1.1528709008409286,1.1560165240355835,1.1402884080623104,1.1292787268810194,1.1513943838311924
349,17.475,0.9998563266456236,1.03883571234941,1.024517230169145,0.9291728286405752,1.081348295579179,1.1142968669936697,1.106754422934931,1.1504212043276296,1.1107241303342676,1.064964230494646,1.1103151301779717,1.08216629589177,1.1415916127181969,1.1228257231940617,1.130644843829118,1.1400277885911856,1.2213466431957694,1.1232246579203402
350,17.525000000000002,1.0007354969385704,1.025278935312112,1.0341028445695175,0.9053021155511292,1.12728834574604,1.132024851400435,1.1091317407375252,1.1679433526129308,1.1470237859726855,1.1521908830502086,1.0962139980437209,1.150635969577806,1.1117631327677455,1.2314914701427326,1.158410536939819,1.1195377001297573,1.1242024405469648,1.1649951195015222
351,17.575,1.0004893426531765,1.0361900285378416,1.032282381496964,0.9017083602924136,1.1306949692803154,1.149140878185618,1.0918408207351058,1.0938031514697115,1.1130339926688568,1.111630628870775,1.1502825978857532,1.205941433267321,1.167289464252343,1.187388488140131,1.0868933687011886,1.156466912928149,1.1317296527585634,1.1313036922837032
352,17.625,1.000407149159665,1.0353044586314684,1.028926361485105,0.9247266469384202,1.14380091010654,1.145752122849813,1.150044790885013,1.124288782673812,1.1348253314874848,1.0868846256618612,1.1991089222294933,1.0853473065307977,1.1114817317588763,1.1268549230695108,1.0807353491376075,1.1483773909043993,1.1944969648363029,1.1481891477454922
353,17.675,1.000440349786228,1.0315693174333715,1.0252272546380423,0.9161817918706406,1.1113402430865942,1.0806852573310628,1.1253096036840513,1.145099531197115,1.1171608100022008,1.096030388290391,1.0715722485237995,1.094501754554979,1.1388321328819266,1.1846911449442863,1.1174312605861585,1.268766000391945,1.108259458173687,1.0727265229770695
354,17.725,1.0003921517518044,1.038515313811263,1.0191613954202805,0.9159727951555195,1.0962045994513616,1.149452130153329,1.101606522855909,1.1143396280237703,1.1116386663214972,1.1141759333751486,1.126336107272831,1.1035357812146764,1.1491364333309857,1.1415363246449337,1.168896715914719,1.1111358899007286,1.1476164115937757,1.1153081944651109
355,17.775000000000002,1.0011571055433364,1.026914624800179,1.0373661318259408,0.9051444859637936,1.1111487813183616,1.0927319506887754,1.1360882394625929,1.1215082485475034,1.1740729526361138,1.1154739460874303,1.026296489692907,1.1139624637756589,1.2137202963525833,1.18197916780538,1.142680627699319,1.1184969107109737,1.1472150746346337,1.1182038682219575
356,17.825,1.000338601245331,1.0337765142718236,1.03162624765405,0.9303356250457986,1.118659116034075,1.1148437711635637,1.130868219619713,1.1190406505211263,1.1312497541067648,1.20692076070525,1.0716494425689205,1.1332730430532478,1.091188632966391,1.1783634824320246,1.143794145574963,1.130267013761329,1.1197459112396149,1.1230740150985254
357,17.875,1.0007533601600538,1.0467466014929463,1.019875876396744,0.9198938266416462,1.149970538552984,1.1355532239818804,1.1704583013645515,1.1530057626732162,1.1586968078986526,1.0835980050450256,1.144877340502744,1.1613181378206694,1.192705114518525,1.1149849817428816,1.1254473073088334,1.188221260704545,1.085092622983019,1.165618977193262
358,17.925,1.0010396658212206,1.0297873041273755,1.031842767808269,0.9129065155383816,1.082443158603047,1.1337545108407656,1.145073191481439,1.1288497492298075,1.1405457192251691,1.126608879123169,1.092424176986187,1.0879653027944067,1.148903250082071,1.194978283397135,1.1251225877259092,1.1355266275067302,1.111745965150568,1.1896549335967428
