,r ($\AA$),g_full(r),O (DOL),O (DOL),O (BTFE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
274,13.725,1.0034902867989564,1.0018228242325438,0.9960285231953157,0.9294323381194948,1.1065896085753624,1.0083939436505862,1.0889647456401463,1.0795228547819948,1.090853123811777,1.0935426321168258,1.086103566592222,1.1282582712316465,1.0985020091332292,1.0935426321168258,1.11833951719884,1.011712911346179,1.0637863700184091,1.087166290238594
275,13.775,1.0043141618260365,0.998319883351275,0.9932719347407268,0.9197880455015268,1.1004455728439688,1.0948214898481736,1.1054447577291202,1.09107210118431,1.1304406821548778,1.0905418846055803,1.1250059622229127,1.0856184449459618,1.139776281201769,1.0856184449459616,1.1028504837546278,1.1151590829036753,1.019152009541107,1.1182487924859883
276,13.825,1.0044453310115378,1.0101089160106602,1.016985162237109,0.9251445574336542,1.0230168942594746,1.0887778347030794,1.1086301940822805,1.0856759035500791,1.0887778347030794,1.2121970954269974,1.0533406212278944,1.046008783957167,1.0973316448522614,1.0044617060897092,1.0337890551726203,1.1266589939351728,1.03378905517262,1.0723186081769545
277,13.875,1.0048251048232664,1.0022634364206429,0.986642844880953,0.9405467199073988,1.0723220119916963,1.0341347835347836,1.0667787046350474,1.0618513203180262,1.1111251634882369,1.111274478164511,1.0773053893123206,1.1355381130589322,1.1379644765483743,1.0724526623334365,1.084584479780647,1.0481890274390149,1.184065382847776,1.08257901608019
278,13.925,1.003977984671308,0.9910580307515436,1.003350045274601,0.9357754541711192,1.1013256192645648,1.0652466567234165,1.1049946663026482,1.0371172960981134,1.0719732429599014,1.0503110410027363,1.067173832945441,1.0358572193375613,1.0527200112802657,1.0141764868397982,1.0744007437780283,1.0888545654432038,1.1563057332140216,1.104021245659891
279,13.975,1.004445480953719,1.005421994474147,0.9984644514607692,0.9186545864703018,1.0764591227996347,1.0558163646636012,1.0843519420869412,1.0673520236219731,1.0503521051570046,1.0954276465413917,1.0475923781334704,1.1265205710065398,1.0978194099617873,1.1480464417901048,1.1719640759940644,1.059551195235451,1.0643347220762425,1.1049947002229756
280,14.025,1.0040635912348308,0.9888665547613016,0.9944156226934252,0.9296028711351738,1.0290114914306865,1.1194342938411157,1.060960881615705,1.0537270574228703,1.0832651728769438,1.1731216910702589,1.00688987249755,0.9878919503749544,1.0425109764774168,1.082881560987931,1.0876310415185797,1.0163888335588471,1.00688987249755,1.0587464456383062
281,14.075,1.0042415132427993,0.9983824853033588,1.015586283056643,0.9326559179132242,1.0618159754808527,1.0701955829536445,1.110896533535774,1.0719912131263851,1.108502359972119,1.0068225342308472,0.9856014503711804,1.0940647678761437,1.0492647019501802,1.0846331750496243,0.9926751449910696,1.0398331091236614,1.1105700553225502,1.0694993181927868
282,14.125,1.0045945707287356,1.0123167214347342,0.9900986749402476,0.9530953561748126,1.0448029922774271,1.0531233801567694,1.1113660953121671,1.0566892606764875,1.0566892606764875,1.0231195571979284,1.1074040058458132,1.081650424314515,1.0910153630531694,1.0629205468372078,1.1237926486384573,1.0769679549451885,1.0629205468372085,1.074555049810994
283,14.175,1.0034157044331569,0.995099297872174,0.9988686133944168,0.9453267416178396,1.1076705028943876,1.1064902466313136,1.04275640842535,1.1059001184997774,1.09645806839519,1.09728067124521,1.0879816825058437,0.9577958401547172,1.015914519775756,1.162373592420773,0.9438473570456678,1.1228528902784671,1.0275382556999637,1.0482000393529942
284,14.225,1.0032402754359606,1.0127750443070886,1.0001153562532494,0.9527533540539866,1.057706351874759,1.0893496443962194,1.1139610941351332,1.046572600802393,1.0864197099034916,1.0526455559327743,1.091888920956584,1.0110937576722698,1.1426744521638663,1.1149732533235304,1.0503371226960798,1.0157106241456595,0.967233526175071,1.0618321779971718
285,14.275,1.0037194634570137,1.014765827761039,1.025150698345688,0.921917526078289,1.0881326260210096,1.1038436318512603,1.1236278614152784,1.101516075431964,1.0602019489894543,1.1553143681234253,1.098007107799842,1.0521612995409764,1.086545655735126,1.1278068831681058,1.1232223023422188,1.0636227516056929,1.1048839790386722,1.0930014940409667
286,14.325,1.0035647596885533,0.999987078941402,0.9962962885935934,0.9376353895329288,1.026811275577824,1.047035470651107,1.0932622022471818,1.0429906316364506,1.0597478218400274,1.0584870927964978,1.2087239704837422,1.0858028887396336,1.0516581438107138,1.0880792050682273,1.0448291948249302,1.0698686744394708,1.0858028887396336,1.0792526723655134
287,14.375,1.0024832600384164,1.0064098062128664,0.9953065275025056,0.955989653960604,1.0856701342375934,1.093129812749796,1.030009456108076,1.0208283133238254,1.0833748485415309,1.0511365176286518,1.012707870747604,0.956195154746064,1.103128216350069,0.9855817670668646,1.0149683793876656,1.0172288880277278,0.9991448189072348,1.0519669085576533
288,14.425,1.0034870541275112,0.9996591659859618,1.0007296941140256,0.9314149147455412,1.0929729854934054,1.042826154042196,1.0576422633345983,1.0775870258436024,1.053653310832798,1.0146790000251618,1.0910044115314792,0.9787611593163064,1.108963331885907,1.0550865708226238,1.0887595464871755,1.1403914425061552,1.010189269936555,1.0378835744116848
289,14.475,1.0024641011716675,1.0110510897839915,0.9953165407526534,0.9373543327898036,1.0633643762931748,1.040727561470542,1.0537437299935553,1.0384638799882784,1.0758146244456226,1.12137978882724,1.112462255715294,0.9764698757581136,1.0143693914838854,1.0723333567115358,1.0344338409857643,1.0812508898234825,1.0589570570436169,1.0697627412991642
290,14.525,1.0015527066884726,1.0030464740965033,1.0041023124902884,0.9584871852330298,1.044815440954669,1.0796613566831186,1.0363849774719789,1.0684207387061997,1.064486522414278,0.9055509967163798,1.091532130516321,0.9786150135663568,1.049464969299668,1.0029696858496828,1.0538930915329998,1.0804618249329918,0.9343337912330374,1.0452627716700766
291,14.575,1.0019595368286702,1.0093887635371492,1.008340156884814,0.9627168124652288,1.068917356569674,1.0979427887062918,1.0544046405013652,1.0694755379569174,1.056079184663094,1.0510724667654023,1.0444757776434437,1.125834943480933,1.0290835030255403,1.1038459797410711,1.0884537051231675,1.1082437724890437,1.059868052261347,1.0107070119000834
292,14.625,1.0026432568081498,1.017079050070337,1.0083308788430267,0.9404611135972292,1.0488704811128795,1.0388917978887606,1.1020901249748438,1.0871221001386666,1.052196708854252,1.0591851469371352,1.1072306587569642,1.0351623910272214,1.0155074089191094,1.0941273373515568,1.0832079028470505,1.006771861315504,1.041714051729925,1.0854363588683784
293,14.675,1.001858103007487,0.9868869750748092,1.0048849138299731,0.9468804426140536,1.0835809408201678,1.0747713396752885,1.1072567438970315,1.0681641388166294,1.0769737399615087,0.9912469773054674,1.1517552405890663,0.9652186102865056,1.0584869254377858,1.0845152924567478,1.0237824360791696,1.0281204972489966,1.121388812400277,1.0700182002820688
294,14.725,1.001161473650542,1.014304317542997,0.9956065168954912,0.9674879296080576,1.048344430184191,1.0669379151222516,1.0751409231831608,1.098109345753706,1.1024842833861914,1.049156445123555,0.9996069620889724,0.9866810099929944,0.9996069620889718,1.1288664830487538,1.1525640618913802,1.0470021197742254,1.0599280718702035,1.0787234613975183
295,14.775,1.0015905497697115,1.0096958384729595,1.0141856431109393,0.947917734573373,1.013016096098598,1.1064417092508556,1.060272074844216,1.0635311078611551,1.083628478132281,1.1854321105048518,1.1618946498269571,1.072024345420452,1.1276583433863845,1.080583422030596,1.0955618060983463,1.140496958301599,1.039927808132415,1.0771990932689317
296,14.825,1.001380580961735,1.0263093101622314,1.0214443242953757,0.9359312525840224,1.0579878527491078,1.0202218406672932,1.0552902804575492,1.0736337720401448,1.0693176563736515,1.039301033783951,0.9670387942161504,1.0222981538856453,1.0775575135551387,1.1009364734153095,1.1306915132373452,1.1136886333390392,1.0222981538856444,0.9983770103552472
297,14.875,1.000660728940896,1.0075418637564066,1.0241530155869236,0.952679995311538,1.0466001413192936,1.0776819683528416,1.0112311657293946,1.058925693418804,1.0610692676969795,0.998548351250187,1.004881638890252,1.0048816388902515,1.059770131770812,1.0893254740911136,1.1463250628516952,1.0935476658511567,1.087214378211092,1.0904887310045956
298,14.925,1.000671879130117,1.0096025003021885,1.011702505502896,0.9646084494795196,1.0555687679847878,1.0497133688683815,1.0635534031435228,1.0859103815879805,1.084845763566816,1.140754340254041,1.0380025706355704,1.090426942889892,1.0149358468436684,1.0044509723928043,1.0757481186586817,1.0338086208552242,0.97928727371073,1.005520857540852
299,14.975,1.0006288061884678,1.0205532195411928,1.0173745449231943,0.9755991640233244,1.0162772908964055,1.0628081970352634,1.0591068749560366,1.058578114659004,1.063865717629329,1.0060866378990527,0.9769247063657472,1.001920647680009,1.128983349360842,1.0435805498704462,1.0185846085561836,1.1706432515512797,1.0769084716227963,1.0261726621694411
300,15.025,1.0005010380125436,1.0084437877932968,1.0153509370247582,0.9491776747418622,0.9769593317360448,1.0751805118621958,1.0615240910959922,1.0268577922279394,1.00847414888882,1.0469922587422125,1.0304390214498451,1.0759604240038552,1.150449991819506,1.0097474748343864,1.0407847947575748,1.109066898588589,1.1069977439270429,1.033986143726782
301,15.075,1.0006096946672949,1.0078426225265558,1.0172525517001163,0.9746578246656876,1.042493480307015,1.011187369787286,1.0586683040755422,1.020057434434542,1.0529288504802596,1.005115881686491,1.0852784980173151,1.0482803674030887,1.1551638558441877,1.0893894014188958,1.0976112082220577,1.1407756939386546,1.035947657198346,1.052747828752765
302,15.125,1.0001485067404403,1.0145303349883092,1.026117733957846,0.9646975718619843,1.0610102610164711,1.0506437709234917,1.0407956053351608,1.02058094965385,1.0661935060629606,1.1250783111517195,1.0801568540821418,1.088324391731156,1.0229840905390415,1.033193512600309,1.176125421458059,1.0556542411350986,1.037277281424816,1.0107327840655194
303,15.175,0.9992340128874776,1.0109512571571444,1.0127891744747195,0.9452581710260536,0.998419190977948,1.0499106397132731,1.0231350863709043,1.0802905944671146,1.0411570934282672,1.0446522705545451,1.0000263483172636,1.0040832503388344,1.1055058008781105,1.1399894680614644,1.0568229766192585,1.0629083296516149,1.0345100155006173,1.0717051835249192
304,15.225,0.9995634957509671,1.0295959140909523,1.0222924523146864,0.9603104490641012,1.0921336535921766,1.047118308619759,1.0563259928186626,1.0762759752496205,1.0333067823214035,1.0257112179149002,1.0579536137629126,1.1526656515664495,1.1627414002689531,1.0982566085729284,1.066014212724916,1.0378021163579048,1.0639990629844154,1.019213388139408
305,15.275,0.9994661746330296,1.017520227979798,1.008164159079252,0.954761924916153,1.0555202616681707,1.025028583430284,1.029094140528668,1.0382416440000348,1.072290684699008,1.043030993460632,1.1050923385609766,1.1371240005482512,1.1171042118062042,1.0049933948507432,1.087074528693135,1.067054739951088,1.067054739951088,1.0199673796955602
306,15.325,0.9987146211826934,1.0180050655800916,1.0074769222576845,0.9588483080136944,1.0112825213962615,1.0486439325711614,1.023399735831365,1.059246495201876,1.0849955758764689,1.0521475210883822,0.944744938595428,1.048169647662717,1.1217603060375183,0.9984462298419048,1.030269217247224,1.0302692172472248,1.0859594452065338,1.0575257683220614
307,15.375,0.9993084849117484,1.018179387890784,1.0211948196735243,0.9630410651506576,1.0864774680430256,1.0644068269562783,1.0423361858695324,1.0012045365715043,1.0603939831223246,1.043339396828021,1.1164521954693785,1.1065720875448697,1.0907639148656585,1.0512434831676274,1.0690276774317418,1.0729797206015443,1.0611235910921346,1.0193851759824797
308,15.425,0.9988125018780292,1.0138361889918095,1.0181428160759007,0.9653746413529518,1.0480486682989725,1.0206389313724653,1.0485470271521813,0.9937275532991684,1.0535306156842732,1.0758510515946729,1.038549646521135,1.0405128783671111,1.1288583114360164,1.0797775152866245,1.1524170935877251,1.0660348923647949,1.0699613560567462,1.0061763540405575
309,15.475,0.9984391712681476,1.0220852451989422,1.018643567544014,0.987695631022627,1.0472288112684245,0.9749378389539148,1.0274230654288328,0.9977144466694448,1.0135590433411183,1.0845146282467475,1.0474538765620565,1.027948217780641,1.1508338681035633,1.104020287028164,1.0103931248773657,1.0337999154150654,1.0845146282467475,1.0351533692896944
310,15.525,0.9980766453854696,1.0179152957990238,1.0191167574701148,0.9806391772857136,1.0124525552779242,1.012452555277924,1.051317352103462,1.0090088391035097,1.04492187920812,0.9709490668382258,1.091106436387068,1.077540281760586,1.0097095086281744,1.0794783038500837,1.155061165340484,1.069788193402596,1.048469950418124,0.9939086958780888
311,15.575,0.9982039212969396,1.0204811618566312,1.0147878448373646,0.9874821338102312,1.0377348791658878,1.0255147322138638,1.0597311436795314,1.021604285189216,1.063641590704179,1.1303265623138914,1.0821865894725842,1.022493023149363,1.0340466166312767,1.0879633862135412,1.059079402508756,1.1284009634002383,0.9319898742077058,0.9907795879796208
312,15.625,0.9978022827560334,1.027007991765278,1.0098546955275491,0.9759542886027658,1.0369321983447155,1.000506008707314,0.9903066756088408,1.0311040080027316,1.01313375444828,1.1097109893576274,1.0006531852311016,0.9623872890463562,1.027439312560424,1.0561387346989837,1.0848381568375427,1.033179196988136,1.015959543705,1.0153738412123758
313,15.675,0.9978407504702324,0.9983455737614731,1.010584644998105,0.976651161275016,0.9989592707807452,1.064108788440359,1.04190969353412,1.02453648882489,0.994615969603438,1.083631707873713,1.030400676609741,1.0874339243925684,0.9942796196806178,0.982872970124052,1.0589173005011547,1.0551150839823,0.9410485884166456,0.9961031316845572
314,15.725,0.9978375113908616,1.0314637600457948,1.0135370099803698,0.9847038710577768,1.061188764715546,1.0822878635169388,1.0693406892524482,1.0276220166224193,0.9878214438834272,1.1088651718556095,1.0030790566530303,1.0351926987680988,1.0767515297405412,1.0824186430549647,1.1220884362559318,1.0427488498539974,1.0465269253969465,1.0406670531262496
315,15.775,0.9982479788422532,1.0284265770455598,1.0149994740290376,0.9871744231001944,1.0578078327232536,1.015876711426116,1.044466112310528,1.055425382649553,1.0420836622368272,1.0943387338533352,1.0774449969670914,0.9873450669071264,1.1093553888633298,1.0736908332145936,0.9779596575258797,1.0455346050708538,1.0004846400408711,1.0827506263520004
316,15.825,0.9975512091086172,1.0133100242002562,1.0067277786076632,0.9982420677569632,1.001891675504914,1.0601301802719767,1.0274597995489905,1.048766569585721,1.0085204484052308,0.986711498603325,1.0053638898812705,1.0501296289483395,1.0314772376703938,1.1527177809770408,1.0892996506320256,1.0109596072646545,1.066916781098491,1.0212755216244975
317,15.875,0.9981149713852,1.0026059242270555,1.0227588071260922,0.9710697451769508,1.030407927659633,1.0779290238667667,1.0614613172603344,1.008294150216709,1.011587691537996,1.0231364727944554,0.9897733269424628,1.036111029514675,1.0620601429551135,1.024989980897344,1.0787417158811106,1.0861557482926645,0.9786522783251312,1.0379456242695757
318,15.925,0.9980154659592472,1.0199478097784214,1.0188937817283574,0.9834004276201014,1.0164668145771845,1.0347014998432889,1.0300259395186466,1.026753047291397,1.0192721507719698,1.0296150569446618,1.0609271427551432,1.0388244939477445,1.0756622419600756,1.0627690301557595,1.1143418773730238,1.0296150569446614,1.0682946923576095,1.0562472451760268
319,15.975,0.9976913837542224,1.0000437183314572,1.0044953400155716,0.9458050135329904,1.0194065940669772,1.0384565805559227,1.0491431583424042,1.0198712278837805,1.018941960250174,1.0158584812841152,1.0469748671973222,1.0067066030743483,0.9938939735806748,1.142154400578897,1.0707697505427158,0.9700990902352812,0.9554560850996542,1.015130066487827
320,16.025000000000002,0.997599477626822,1.0159323656347463,1.0140240227348174,0.9905126455843064,1.0421447231455143,1.013516910635536,1.0379890729424526,1.033833422739392,1.0084377826095716,0.9840635649202344,0.9858825363895888,1.000434308144416,1.0677362525104943,1.078650081326615,1.0513655092863137,1.0804690527959695,1.0131671084298903,1.0192179727054953
321,16.075,0.9979612379993716,1.0092774307261243,1.0186736760241384,0.9917554411118328,1.021446795137498,1.0026330850743188,1.0237411500232516,1.0310830856576636,1.0595330862410082,0.9291442028245744,1.073758086532679,1.015912533049437,1.0791811071717323,1.1532957225721368,1.0430276362447062,0.9906051034005184,1.0032588182249775,1.0208006298839585
322,16.125,0.9978477183377936,1.0306995668339114,1.0223895462219184,0.9986798733718988,0.9649588026617296,0.9987049989740968,1.0169461861699705,1.055708708961202,0.9955127912148188,1.006029112014864,0.9233910063850712,1.0778883343016394,1.119207387116536,1.0742953731873002,1.0024361509005253,1.0581270481727765,1.0078255925720327,1.0447267697310336
323,16.175,0.9975275933730886,1.0238263951647986,1.014120265514172,0.973200515744271,0.9997916079907958,1.049645223983085,1.055537014963991,1.0460195064563724,1.0219991278419065,1.0408830732935304,1.04088307329353,0.9694674250401146,1.0087460315794932,1.01767298761117,1.06409315897589,1.0051752491668224,1.0569515941505483,1.0160333426257604
324,16.225,0.9981001334057944,1.0038179031483452,1.0078795451740656,0.9870526738019368,1.014358645290094,1.0350782268546346,1.0251688617585504,1.0323756727375204,1.051293551557318,1.0114104044350605,1.064642530984274,1.0380264677096671,1.04867289301951,1.066416935202581,1.1391675081531731,1.064642530984274,0.9989895749069104,1.0002207941604304
325,16.275000000000002,0.9978094591378588,1.018936430185502,1.0300374213364172,0.993021143639434,1.0220131384555338,1.0336523594804323,0.982618851909722,1.0027636575297396,0.9888861247692832,1.0316582272069363,0.9946243421277132,1.036948782218254,1.1110165523767008,1.0792732223087949,1.0792732223087955,1.0545839655893128,1.1127800707138067,0.979238544390718
326,16.325,0.998604640448122,1.0223165890171668,1.0209792441210608,0.9910904606776958,1.022436178512684,0.993961019494054,1.02065648107402,0.9952957925730528,1.0077536746437037,1.0130792844033425,1.0130792844033425,0.9990574257956832,1.0446284662705745,1.0586503248782329,1.088446774419508,1.011326552077385,1.0568975925522757,1.047025059450967
327,16.375,0.9981209298560404,1.026799568086188,1.0083570515720188,0.9980333983325708,0.9980711629437412,1.0307948076304214,1.0303525962157372,0.9945334716262628,1.0228350021660946,0.966834956651911,1.0103860808254208,1.038258800296467,1.0295485754617646,1.0504531150650491,1.097488329172439,1.10097241910632,1.0382588002964663,1.0101372172587144
328,16.425,0.9977854429513476,1.0138695242168188,1.0181631324307832,0.9886608396272526,1.0100243312985722,1.028923829229747,1.0179357490372034,1.0355166773452722,1.0438676182916058,1.0838908679626262,1.00943830035497,1.0180955756581858,1.04753031168912,1.0890852331445555,1.0475303116891197,1.0042439351730403,1.0180955756581855,1.04830769967553
329,16.475,0.9981469798816636,1.010022810451477,1.008217293117445,0.9925253895858688,1.0388517456178792,1.020503649185604,1.0025924121921916,1.020940508624467,0.9903603479040088,1.008483395534444,0.9912737812761772,0.9551335913338164,1.0824847368449917,1.0222510869410577,0.9895528198503502,1.087647621122472,0.982668974147043,1.0373182798324796
330,16.525000000000002,0.9980696426465878,1.0079170534397568,0.9992703062995318,0.9877723213684884,1.0204165601910826,1.0286667366351812,1.0204165601910828,1.0356142536407371,0.9995740091744136,0.9921264814752758,1.065680686136374,1.01607436206261,1.058838434539993,1.065680686136374,1.0947602554209943,1.0058109846680383,1.0673912490354696,1.0252904560495733
331,16.575,0.9984876347083615,1.0187913542478972,1.0164399854239268,0.982131041625897,1.018585531512644,0.9900996649533924,1.0043425982330176,0.9987317457289226,1.0052058063105709,1.008253192402538,0.9878500923876464,1.0609612007743408,1.1017674008041227,1.0371575840903005,1.0932661091312514,1.0932661091312506,0.9844495757184984,1.0494584326536998
332,16.625,0.998227211116143,1.0164604569789517,1.0133172633679317,0.9868335758986054,1.000455587893729,1.0450728182286115,1.0424987472477527,1.0098938481568769,0.9940204104415816,1.0461388476247244,0.9345957717875168,1.051208987435507,1.0005075893276851,1.1340212710116158,1.1475416438403687,1.0664194068678534,0.9650166106522096,1.0568137338249768
333,16.675,0.998465652956641,1.010934670402368,1.0195066657849703,0.9797026457233008,1.0170663277752563,1.0648279331047452,1.0332711581549048,0.9722898227788624,0.9944648538246964,0.9575581587973644,0.9306793332872634,1.031474928950144,1.0163555896007113,1.085232579970347,1.0734730938096768,1.0029161768456611,1.00123625025128,1.052748285109605
334,16.725,0.998641506563354,1.0033862148096209,1.010314357721401,0.9752199716656614,1.0427865819259556,0.9978535015665446,0.9982773985510672,1.0050597503034313,1.0105704111022271,0.991918943783225,1.0520352434064508,1.0119577103242998,1.0303265796536187,1.037006168500644,1.0871030848533318,1.0136276075360564,0.9919189437832248,1.0082260012490487
335,16.775000000000002,0.9984906348920382,1.0091293484349386,1.0118207822164564,0.9801293784137638,1.0264665662239374,1.0340512945457894,0.9847505604537532,1.0298375565892053,0.986436055636386,0.9627752785650212,0.9561354490576764,0.9710750654492024,1.117151314610792,1.097231826088757,1.1337508883791545,0.9644352359418574,1.0275136162616347,1.0156398395150803
336,16.825,0.9989342326234226,1.0003863168997158,0.9996781066541324,0.9773127967498488,1.004457617849966,1.0207936675147484,1.0052953639866211,1.0073897293282603,0.9918914258001332,0.973562555779972,0.9884135100206836,1.0709188113579693,1.0395667968498004,1.0593680691707492,1.0923701897056637,0.986763403993938,0.9719124497532264,1.0179470403361115
337,16.875,0.9993069736578564,1.0209067381891284,1.007843262189007,0.9725737517885212,1.0572257287195457,1.0359896073470771,1.0139206969011787,1.0068419897770229,0.9664517197156616,1.020292795114545,0.9924069791708998,1.043257584715194,1.1498798221467783,1.038336558372198,1.0891871639164918,1.1006695587168165,0.9956876633995642,1.0583219510713042
338,16.925,0.999058016274332,0.988133266893054,1.0110733246355152,0.9749891932795306,1.06878775830497,0.9926231775427256,1.029877592045997,1.0485047992976335,1.0302915299849225,0.996336075419147,1.0452560136557658,1.051778672087315,1.0648239889504136,1.0501480074794274,1.0566706659109768,1.0860226288529486,1.0990679457160473,1.0004626552431872
339,16.975,0.9993304119045872,1.0005648283674493,1.0181131723402073,1.001970169587534,0.9802001862904896,1.017646960829715,1.0328725724555536,1.0579742564873411,1.0015983431700464,0.975885639507082,1.003443871851966,1.0618024815234854,1.0569392640508588,1.0763921339413662,1.115297873722379,1.0342442491786017,0.9839910019614594,1.0431601478784178
340,17.025000000000002,0.9993739307447432,1.018443721550203,1.008837211952121,0.9827614928414278,1.0034965837854093,1.0026784047525632,0.9940875249076822,1.0026784047525632,1.0124965531467134,1.0040048465179352,1.0040048465179348,1.0104511055645984,1.0168973646112625,1.0974756026945638,1.0072279760412666,1.0571864836529137,0.978219810331278,1.038669933432139
341,17.075,0.999450223696979,1.00660492323073,1.0186001393937074,0.9869185068953132,1.010642509464912,1.0114559038387263,1.0269103969412083,0.961025452662208,1.0130826925863563,1.0606169668258072,0.9724992429958684,0.9628864003962396,1.0445955624930914,1.0910576350579675,0.9837142260287702,0.9612842599629674,1.041391281626548,0.9975286001727948
342,17.125,0.9998678316960492,0.9979251086943054,1.0125088825464368,0.9946302839830496,1.000706309156491,1.036691303707976,1.0447778193375237,1.024965856045133,1.0310307427672931,1.0034630758483816,0.9875350905174552,1.0432830391756984,1.001870277315289,1.0464686362418834,1.1133661746317758,1.009834269980752,0.9859422919843625,1.0260385570980322
343,17.175,0.9995364889647173,0.9943887012788136,1.014173774162703,0.9951817185209796,1.0262423200885884,0.9948882656557996,1.009359367701703,1.0354877463956933,1.0041336919629045,1.0277162286303008,1.030883304835633,1.1274791290982649,1.0039631570903094,1.0720552955049518,0.986544237960982,1.0483022239649595,1.0118808476036396,1.03980282557718
344,17.225,0.9998327542730508,1.014901366646905,0.9908014007722448,0.9917025409017972,1.0023090911632937,1.0402753446164483,1.000710512070529,0.9731350227203428,0.9963144195654274,0.9981430971639688,1.02648154471752,1.0233328283226808,1.0469482012839733,1.08788151441688,1.042225126691715,1.0500969176788122,1.0642661414555872,1.0507395128614323
345,17.275000000000002,1.0003985691830648,0.999629782221762,0.9855221038436324,1.0037571937162992,1.0068461152236476,1.0330702050439948,0.9988994213386936,0.9790326866263094,0.996515413173208,0.9720251474732128,0.9939387578832372,1.025243915611843,1.0784626837504732,1.0878542310690549,1.056549073340449,1.0158523682932614,1.0346354629304249,1.0051351433769886
346,17.325,0.9998358727459256,1.0014380282840498,1.0090078132910882,0.9819850751316792,0.9619335695746194,1.0207952130516695,1.0148695442452556,0.9745749963616368,0.9725997734261652,0.9726476576185408,0.9368542238181786,1.0053286189145247,1.0411220527148868,1.0271159264451792,1.0333408714539378,0.9882100201404374,1.0364533439583177,1.0182072678994822
347,17.375,1.0004861363698956,0.9973797556957164,1.0013642571980883,0.9887198374472936,0.973687296762378,1.0000031696478473,1.02082020342292,1.0341745269767415,1.0113936220908113,1.0660844569658603,1.0397804863295468,0.9840779602761784,0.9716996211532078,1.0583479950140031,1.0506115330621466,0.9902671298376644,1.0351386091584334,1.0660213021744178
348,17.425,1.000095167995132,1.0031089460151017,1.0167546904719735,0.9921445323397888,1.03527746237286,0.9970061717985332,1.047774210315497,1.0067692561287191,1.0165323404589042,1.013822344929678,1.0122839195200737,0.938439499859034,1.0045917924720489,1.144588504746101,0.978438560508764,1.061513532627432,1.0122839195200737,1.015360770339282
349,17.475,1.0005918767293274,0.9947508907331368,0.9994923153791484,0.991203111452556,0.9645168738365248,0.9843197565119124,0.9963568028440112,0.987037799232064,1.0347976927432931,1.0019105524713336,0.9804956704337788,0.997321649177572,1.0676848330152533,1.0049698213338418,1.0248550689401434,1.0569773919964756,1.0187365312151275,1.0002872669524516
350,17.525000000000002,1.0007368529321992,0.989808103415924,1.0034436220971128,0.9872144297156636,1.0030341102021876,1.0250406322505037,1.0038062688705491,1.0103696175516257,0.986046619498224,1.0220572919409237,1.0129317804057365,1.0387873964220993,1.0661639310276587,1.0616011752600665,1.0266200477085163,0.9931598387461648,1.0235782105301214,1.0232678189813051
351,17.575,1.000256807157458,0.9934152178309174,0.9805783460505976,0.9662075421964887,1.002325582331154,0.9831312969552228,0.988889582568002,0.9881218111529652,1.0053966679913036,0.937611758363694,0.9708818530153096,0.9693695759856904,1.0812780761774865,1.0722044139997728,1.069179859940535,0.9814677922226414,0.9663450219264528,1.042406383956978
352,17.625,1.0005089546030017,0.9993319126688214,1.0037778497085363,0.958546080225576,0.9882490631648572,0.9993186741466192,1.0191676317690883,0.9817599808652036,1.0058077564462715,0.9999664256774224,1.0150035147853531,1.0330480217148708,1.0330480217148708,1.0300406038932846,1.1217668474516649,0.9849293365694912,0.9849293365694912,1.0314369050247356
353,17.675,1.0006936519195722,0.9963955188342566,1.0001033023593306,0.9939091274451703,1.003920783621832,1.033146454827458,0.9739360040732024,1.0039207836218318,1.0331464548274585,1.033192461393701,1.0481445954225534,0.9853456325013732,0.9988025531273405,1.0047834067388814,1.073563223271602,1.0017929799331105,0.9868408459042588,1.0739446552621343
354,17.725,1.0010561913696148,0.9910656451244532,0.9978722198799224,0.9838492851923032,0.9809037780696536,0.994113332603104,1.0409128972358996,1.0299678377653267,0.963165233410448,0.9931755114154476,0.9753340351624754,0.9738472454747276,1.1240130039372431,1.05562067830085,1.0318320432968866,1.0615678370518402,1.049673519549859,0.9882903452985624
355,17.775000000000002,1.0011011064017847,0.9980474976789452,0.9966374277472148,0.964612913887232,1.0024143757905977,0.9949084650770776,1.0268085856095372,1.00691792221871,1.0245568123954814,0.9595055862116428,0.9595055862116428,0.9698546449227085,0.9816821405924976,1.0866511646618755,1.0009018210559049,0.9476780905418538,1.0215999384780354,1.04546613509743
356,17.825,1.001693080781226,0.9913344735148046,1.0104039909685547,0.9543975196783636,0.9938130793467456,1.016204662058275,0.9893347628044388,0.9755266201323284,0.95164226524003,1.0026453147496268,0.9908840793859948,1.009996086851897,1.0393991752609768,1.1099665874427689,1.0996755064995911,1.0673321092496029,0.9805929984428166,1.0044605054116151
357,17.875,1.0014629969134297,1.010266922072885,1.00678107940477,0.9800322784349832,0.9941987962233396,0.9856633082378468,1.0524627794286645,0.9953121207431864,1.0042187169019623,0.9838864872869788,1.042364138834496,1.0204350195041771,1.0832984949177584,1.0262827846589289,0.959033485379284,0.999967841462546,0.9692670744000996,1.0205096083454368
