,r ($\AA$),g_full(r),O (DOL),O (DOL),O (TPE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
276,13.825,1.0036470319067168,1.1215189652441897,1.0969741389524144,0.706496208962179,1.313550686500765,1.3862070563508806,1.3568895737797813,1.3721856516429636,1.3530655543139858,1.3859173579065007,1.451196074039778,1.5114533504704954,1.518985510024335,1.323149361624503,1.5089426306192153,1.6118821445216909,1.4813247122551365,1.4059774971264194
277,13.875,1.0038429100731765,1.11178634553713,1.119631731916415,0.725312717411642,1.4040754503424238,1.3705396239034202,1.4091374618803858,1.2971404566029598,1.3819291498638366,1.458204460083595,1.620227177870661,1.4606971172803191,1.4631897744770432,1.4906090036410085,1.5105502612148012,1.590315291509972,1.4731604032639396,1.446224444372807
278,13.925,1.0049560223732563,1.1151462539851076,1.1151462539851074,0.7041108462062466,1.3110859762044889,1.326791366432142,1.3971515146520284,1.338099247396053,1.4059465331795151,1.4626001590189026,1.526944666860682,1.5170455118081003,1.5912891747024611,1.3611338197299436,1.343810298387926,1.499721990466083,1.499721990466083,1.363356079027462
279,13.975,1.0050563965961266,1.099213098012814,1.0946432961982422,0.7234616980129023,1.3354024485244649,1.3715786942107886,1.4046362980276017,1.3291651647854434,1.3385210903939757,1.5086666304505512,1.5995797661617406,1.4030108240834924,1.570094424850003,1.3268403590281717,1.3956394887555583,1.4939239597946825,1.489009736242726,1.3999519706480916
280,14.025,1.0037508978731269,1.1044196782691855,1.104768699551689,0.6862182899366188,1.3463343835097832,1.405786131815643,1.3934003509185893,1.3624358986759533,1.329613579298761,1.5272043172761585,1.5394024348262867,1.4906099646257711,1.5028080821759011,1.3954646477347652,1.3466721775342478,1.4857307176057193,1.595513775556881,1.3809513772618565
281,14.075,1.004435376622992,1.109871209521156,1.1131056385247564,0.7491355925124638,1.3595371397408265,1.352158376431513,1.3810585327263205,1.3146496629425084,1.3374008498128889,1.465504379488453,1.400101704701366,1.5042615201030232,1.511528483968256,1.4025240259897762,1.3516552789331522,1.4824606285073283,1.4606597369116316,1.3784985536190089
282,14.125,1.0053967936609165,1.085510978927111,1.1210676572309366,0.7282888108658186,1.3071905456068318,1.3969416012837144,1.3419919753590923,1.3322231529724928,1.352371349144854,1.3348873772597474,1.4503370963741036,1.4022330467431208,1.476794323671143,1.428690274040161,1.3733706169645328,1.563381613006911,1.4094486541877689,1.3719962155465042
283,14.175,1.0050121563162695,1.1044032228805585,1.1203479945834849,0.7149060019177483,1.326478849248032,1.3580039407292477,1.3016225271186133,1.302835030637121,1.3295101080443033,1.4210173811608138,1.5046066388761548,1.5380423419622915,1.4950535808515444,1.3445929169639288,1.3756403555439134,1.528489283937681,1.511771432394612,1.4186291166546596
284,14.225,1.0048101431232048,1.1142954076605864,1.1027600243680484,0.7204647679762676,1.3388421697045836,1.3165682667014047,1.3809819861970831,1.358106085815441,1.3731560202770483,1.439503428321733,1.5651931840071565,1.5391066309403714,1.477447505509785,1.4418749331459866,1.4893050296310515,1.603137261195209,1.5414781357646228,1.3543712449368055
285,14.275,1.0052481228769303,1.1145888462591411,1.1164979656935403,0.7348546711927639,1.315730559989559,1.401811977817135,1.4281146332644508,1.277472152066192,1.282852240680415,1.403532881582628,1.4647608260811982,1.438856695716419,1.4200173281783968,1.401177960640375,1.325820490488288,1.5306986124642743,1.4859551145614731,1.343314188916451
286,14.325,1.0052852460358377,1.1179735641424096,1.113735858861869,0.7302551781319407,1.281629624468487,1.3647366867313808,1.3350555930660617,1.333868349319449,1.3249640212198532,1.447537943786815,1.3960907147669284,1.398429225176923,1.4241528396868666,1.407783266816902,1.3072273191871244,1.5691404851065474,1.4264913500968623,1.361514167990574
287,14.375,1.00513803270609,1.1076627751851076,1.0949272003854391,0.7285497056550381,1.2880564420465035,1.3664598776493342,1.3481853926592,1.3098679241315003,1.3458273945959578,1.4560638040525689,1.490897866350478,1.5675328034058764,1.5280541994682462,1.395684762736195,1.2354480761658166,1.5001869496299207,1.4560638040525686,1.3716089754609064
288,14.425,1.0050006074138622,1.109785338091094,1.1012070746512863,0.7353349245925745,1.2955343509535135,1.3558326058781456,1.308999009820179,1.3084135898694549,1.2750446526781525,1.4644368767368108,1.4529058777073882,1.4552120775132726,1.4851926749897737,1.3883322831426146,1.3076152899366484,1.4874988747956583,1.420619080425001,1.3792016145233983
289,14.475,1.0050515809719531,1.11512876994572,1.1127259459556318,0.7213268762629667,1.252879476734163,1.384853324167413,1.3464820733718432,1.3278778305618693,1.3813650286405434,1.3444031901790618,1.34898378026485,1.500143253095887,1.3741770257366903,1.5299170886535154,1.3604352554793224,1.5963356448974553,1.3924993860798451,1.281770631863172
290,14.525,1.0056834355954525,1.1249281339597397,1.0879403320428298,0.7222017102191131,1.3372279375993126,1.3805319511226068,1.3401148718341998,1.3274123612007,1.297388245157883,1.4397928375078173,1.4375182832621498,1.4375182832621505,1.4875584766668448,1.314692353996079,1.2532793893630447,1.4648129342101646,1.5034803563865204,1.34648969396103
291,14.575,1.0051164386209188,1.081781423497801,1.0782264755815063,0.7401730561818558,1.2959566772146829,1.3475655714400474,1.3406843855433317,1.330936038856318,1.3452718428078083,1.4299312814158776,1.402823579398515,1.3486081753637895,1.4073415297347418,1.27857994515227,1.3260184236826544,1.400564604230401,1.3824928028854933,1.3585661067171089
292,14.625,1.0054818686413425,1.102535745597501,1.114518666849992,0.7276169161154541,1.2740116779217805,1.3338110637875769,1.3252682943781775,1.3423538331969769,1.325837812338804,1.4807466976292512,1.507669364858874,1.5233742540761537,1.485233808834188,1.3663253619033542,1.2474169149725205,1.4986951424489992,1.4201706963626,1.3319165448573294
293,14.675,1.004238894011555,1.0920601801786431,1.1186258165554712,0.7711099572575992,1.283445563870881,1.3270001290617386,1.3139903238748591,1.2743952646104424,1.337181715729732,1.3926833615731005,1.517467790770051,1.5174677907700511,1.4394775225219572,1.3570306675168302,1.3102365065679729,1.350345787381279,1.4974131503633987,1.3221055794617074
294,14.725,1.0041938425109946,1.0966882129653888,1.1078756781347017,0.7486102872258207,1.302834713753605,1.3022729049076562,1.291036727988694,1.359577407194361,1.3078909933671368,1.6001337403230402,1.374388731314809,1.440784322199584,1.4584898131021895,1.3876678494917636,1.3522568676865518,1.553656826703698,1.4872612358189243,1.3213400092099348
295,14.775,1.0049520114201964,1.1119212507312388,1.1007045472497414,0.739140811080313,1.255528923126628,1.309098157180031,1.2823135401533294,1.325280529966997,1.3191423885650448,1.4552298871956584,1.4002740757456718,1.3694988213336785,1.3782917511656765,1.347516496753684,1.4156617029516678,1.496996303897649,1.477212211775652,1.3486829058130303
296,14.825,1.0044661639719603,1.1198438109491011,1.102247009084815,0.7368411025965634,1.2980656939727602,1.3551539802576422,1.3152476053788895,1.2986199491794088,1.2648103815737994,1.4104955228609632,1.3755606492297314,1.4214126708707224,1.369010360423876,1.3995783748512034,1.3340754867926443,1.4017618044531548,1.5873533206190704,1.3440123194709157
297,14.875,1.0044317118808477,1.1072603193622306,1.1050884095260076,0.7311705113512876,1.275590491811856,1.3471600921293094,1.3053194027129522,1.3053194027129529,1.2816463810694867,1.479105073227384,1.4248856790474949,1.4921177278305582,1.507299158200927,1.3034342360845426,1.372835060634802,1.437898333650669,1.578868758518382,1.2802194832295617
298,14.925,1.0044444819246303,1.1030386303876156,1.0927653824562789,0.7282011320150809,1.2736203805385748,1.333774198425755,1.3359616099852885,1.294400790354146,1.333774198425755,1.385194941374493,1.3571894448925823,1.3938120172150807,1.5101425410630165,1.372269327613611,1.3313382173708188,1.439051665378166,1.4519772791390482,1.2963203556002685
299,14.975,1.0037872329000317,1.095583019246211,1.0841536881959526,0.7390921445113735,1.2629567806841322,1.331944097306447,1.291746763211554,1.315104673563992,1.3015244931265282,1.4529970026847607,1.4358777449211697,1.4144786727166825,1.3652608066463587,1.2796645178284052,1.296783775591995,1.485095610991493,1.5086345904164302,1.330913112179358
300,15.025,1.0035796664390149,1.1085773335341624,1.1231745478747732,0.733707280268943,1.3004308921006087,1.3160792306362592,1.2934161196535932,1.3004308921006087,1.29773290269791,1.3816976032000676,1.432714130087455,1.4603480821514565,1.347686585275143,1.470976525252995,1.2456535315003696,1.4709765252529958,1.549627004204384,1.322069868330414
301,15.075,1.0035571494718878,1.1033504514352124,1.103149054985192,0.7641607275702494,1.240360456383898,1.3550696775015096,1.2875306033855325,1.319692067250283,1.3148678476705706,1.3767705440284337,1.3535428201261124,1.4886859410123383,1.4358956594161567,1.359877653917655,1.3303150962237915,1.5203601099700486,1.495020774803881,1.2955381515314497
302,15.125,1.0038096605462277,1.0981683413073289,1.1074714617064532,0.7464882206222858,1.2886168358303351,1.2992665617462882,1.3024614795210754,1.2859544043513471,1.2524077677160947,1.3425109033444018,1.4159294683710484,1.5522782319919644,1.3089481307607915,1.3362178834849747,1.3341202101984997,1.5480828854190132,1.5543759052784407,1.2735659476736074
303,15.175,1.002935772748092,1.1089305302974328,1.0974029793059008,0.7418094553426378,1.2690304788759748,1.3838198135637976,1.2880738708057522,1.3176969249187378,1.2923057356790355,1.4170335409026005,1.494136836510535,1.477465853676387,1.477465853676387,1.3941109395056457,1.208646255475747,1.5191433107617576,1.4482916337166278,1.2708009529556132
304,15.225,1.0033488638686694,1.1139006319934532,1.1373968963215968,0.7591019710379632,1.2517752529964188,1.3101073491687958,1.2953929465307186,1.2812040582725726,1.3043266909895517,1.347705514351155,1.5050413347669584,1.355986347004618,1.4263734245590565,1.3435650980244231,1.401530926598667,1.5319540408907142,1.5816390368114943,1.3015060729911443
305,15.275,1.00284202275718,1.1248628717123947,1.1097587752572802,0.7408416169568444,1.3114641001154574,1.322949852584621,1.263954851265733,1.33130312710765,1.2451599835889196,1.3388970130376758,1.3676904971890231,1.5137145953851443,1.3203869160832375,1.3142168837650914,1.314216883765091,1.437617530128011,1.5260546600214362,1.3497890088646074
306,15.325,1.002653259050706,1.1106165890543849,1.1037958168808626,0.7751965585374253,1.2505338619308413,1.255720646924332,1.2982522838709645,1.3003269978683611,1.2852853213872355,1.5385890394330282,1.3546939351183234,1.348564098307834,1.358780492991984,1.3076985195712325,1.2341404778453504,1.4262086979073756,1.5263293658120478,1.2611826490807443
307,15.375,1.0018249565679282,1.1188939192477183,1.0935305166830092,0.7692575572476748,1.295490519113118,1.320225421626018,1.262510649095918,1.2702403061311998,1.2578728548747495,1.4149176241754011,1.3316871756944952,1.5042381054719831,1.5732584773829783,1.2870269350462036,1.2707868475377346,1.5082981273491012,1.4940880507791892,1.270082558028439
308,15.425,1.0025069480369149,1.1045345705381548,1.1107862900683692,0.748313931227371,1.2912012976803051,1.3091204275053698,1.2865935214395752,1.3321593087090229,1.236931933067255,1.4218945874173932,1.3613884347613332,1.4481139202350186,1.4561814072558263,1.4521476637454225,1.306932897370881,1.4460970484798166,1.486434483583856,1.2937820703140024
309,15.475,1.0011193307706856,1.0891904243762602,1.121680751125508,0.7631456048628602,1.2477726219232226,1.2757495865403354,1.289992404890865,1.2482812940071697,1.2996571744858676,1.3506014544084888,1.4748407573362734,1.4287519836695146,1.4948793545826893,1.348597594683847,1.3445898752345635,1.4387712822927223,1.406709526698456,1.2449489728041667
310,15.525,1.0015168106824943,1.107726281973555,1.0978519755258604,0.7615674321742181,1.2811912615883394,1.26602923482398,1.2326727759423894,1.254405014304638,1.2528888116282018,1.4792930961307469,1.4235458462092654,1.3797444355566724,1.40363611409445,1.3717805427107466,1.2622770160792642,1.4195638997863027,1.4932299086111172,1.29862243521539
311,15.575,1.001967516875424,1.1179834373335746,1.1118515561904916,0.7725647564345759,1.242848856066164,1.3010995499262343,1.2669525914565385,1.2328056329868415,1.2759914922279283,1.2897933154596626,1.2878151048531292,1.3748563715405906,1.4757451124737857,1.3926602669993902,1.2937497366727289,1.4440937427692542,1.51530932460445,1.2303460681510885
312,15.625,1.0017722106153837,1.119182109789593,1.0994980023309822,0.7726683514503064,1.2269241174571874,1.2838046987463785,1.3346978504261802,1.2448864062853526,1.2578591704390278,1.356243525156934,1.4230729162516231,1.438797478862138,1.375899228420078,1.440763049188453,1.3208632592832747,1.4053827833147932,1.4368319085358243,1.3151470598649122
313,15.675,1.0011541204643883,1.1205290357714304,1.114847689982879,0.7747145544107139,1.2285290549695276,1.295954378406112,1.2597628445026514,1.2934755062209435,1.2364614459620664,1.339792857414123,1.398384381790833,1.4237740423540748,1.390572178540605,1.339792857414123,1.2929196379127543,1.4393984488545306,1.4491637029173154,1.3120316351499188
314,15.725,1.0008991918527763,1.0937949493324306,1.10638113370583,0.7635214154506001,1.2404339637181283,1.269006310777561,1.2547201372478445,1.2601390306556686,1.2773809642260154,1.3390488668919045,1.3739805764629984,1.375921226994725,1.2982952057256305,1.2982952057256294,1.360396022740907,1.3914464312485448,1.4748944041128236,1.291285100743676
315,15.775,1.000468569538531,1.0936772407603614,1.120253606906813,0.7718032227895107,1.255100546639731,1.2692963016524268,1.2551005466397307,1.228177562994962,1.2511844762914008,1.3325022704184626,1.4366341410445078,1.278507967130884,1.4154220933243875,1.34985758218947,1.2013732481486286,1.4173504612989434,1.4404908769936198,1.3038915863878004
316,15.825,1.000270937950085,1.1280806523967493,1.1194909738770815,0.7959875782663293,1.2452362758724425,1.2685844560450503,1.2199424140187831,1.2865820115947693,1.2355078674671889,1.3432573605617386,1.4179892251293675,1.3796651920177632,1.3758327887066022,1.3739165870510213,1.234033866193665,1.3758327887066024,1.3087657307612937,1.2517880611249597
317,15.875,1.0008981209565808,1.1189881223655322,1.1053673954033618,0.7773950152645213,1.2620560473832627,1.2973414137022892,1.318609305730195,1.2610893250183577,1.2586725191060957,1.340521679334704,1.3538507301235438,1.3957420326027528,1.3843171319266048,1.3157677278697166,1.3786046815885304,1.3919337323773704,1.4852370878992462,1.2631510084292257
318,15.925,0.9999273923591496,1.111160426054972,1.121086335334333,0.7860222689996694,1.246938535562265,1.2704747405863606,1.2704747405863603,1.208512078380069,1.2805616855966873,1.3623925728233193,1.356715937103222,1.318871698969241,1.455110956251573,1.3037340037156486,1.3169794870625422,1.4096978704907956,1.2772430370218617,1.2322933500953774
319,15.975,0.9998315438806908,1.1065471568538334,1.1098650048930223,0.787398773443578,1.1909350007445565,1.2825821030062616,1.2758995017996786,1.2835367603214871,1.2634889567017389,1.3331934052180203,1.4667007843019124,1.3313130195971206,1.3538776470479188,1.342595333322521,1.4121696012958156,1.4817438692691116,1.4648203986810129,1.2423208919467776
320,16.025000000000002,1.0000606955190254,1.0958209510470778,1.094306032272759,0.8037426845936438,1.2560911315667247,1.2489758117126832,1.229527270778305,1.2485014570557476,1.2608346781360853,1.3846843667470317,1.3921590461896598,1.4388757927060924,1.3865530366076884,1.3510483092552006,1.3547856489765142,1.364128998279801,1.3921590461896598,1.2735938503369375
321,16.075,0.9999504713752684,1.0976048910397949,1.1058409128944584,0.8117938699127494,1.225661746973598,1.2751596252167623,1.211048087682759,1.257717515740599,1.2275473804304795,1.383512123477772,1.4095110090196354,1.4317957680555196,1.4132251355256165,1.2498035692624694,1.3073725301051693,1.3278002258880623,1.4466522740794423,1.2506752520138746
322,16.125,0.9995255020535804,1.1011938982174143,1.1157157167281135,0.7915413919119099,1.2396230485446764,1.2911568865416196,1.2527407527620802,1.2958417809049785,1.221351960527577,1.3085051923356332,1.5225906680915342,1.3398797879205495,1.389710027967181,1.354644303489922,1.3195785790126624,1.3380342234743785,1.2623660811813435,1.3094279745587192
323,16.175,0.999594995714765,1.0960583138264406,1.1133769273558989,0.7915629991979163,1.2780652347997756,1.218003152727218,1.2203311404044486,1.231505481255157,1.172840191788938,1.2894229928614174,1.3627898772347542,1.439825105826759,1.3261064350480858,1.3242722629387524,1.3242722629387524,1.3444481561414197,1.34444815614142,1.3143153286309424
324,16.225,0.9991748794581216,1.0960069311882203,1.1009619117622784,0.795024166189891,1.2484518234084023,1.230405262580779,1.230867994909692,1.2160605603844623,1.2137468987398958,1.3106542661677911,1.3325288853527906,1.3744552387907027,1.4200273620927817,1.3489348497415392,1.1994582853107192,1.465599485394861,1.456485060734444,1.2503688573424712
325,16.275000000000002,0.9994144263442786,1.1009464671614857,1.1094996885574666,0.8143843624989178,1.243092101310733,1.2578086929651702,1.2532097580731587,1.2564290124975666,1.1547925513841102,1.3805166375838418,1.3388475002289493,1.384140040832094,1.4131272668181063,1.366023024590837,1.2283337011572766,1.3424709034772009,1.3787049359597163,1.2725909836894922
326,16.325,0.9993384954414692,1.1090679932284722,1.0997084073456984,0.8168309952345622,1.2327466311278408,1.2322895504340594,1.2144634033765938,1.2185771296206238,1.21309216129525,1.2874439541503206,1.3720731371504122,1.433294248256861,1.4098861763632182,1.309051405129068,1.256833398597097,1.3612694116610389,1.4260917645972786,1.3072507842141727
327,16.375,0.9990216219179984,1.072861663081032,1.113912212754247,0.8104536879715445,1.2629362776162267,1.20342381273575,1.2597562222409346,1.2356786601137184,1.2284099621130498,1.2903315598535965,1.3046486922791567,1.3905514868325173,1.3458104480026418,1.3565482973218117,1.1793737835555067,1.2688558612152565,1.3923411283857126,1.3010876708212689
328,16.425,0.9991714285451494,1.083135151112751,1.0945865760794853,0.8041387773311434,1.1988173808764098,1.2299730868200898,1.2493889615386151,1.272868623988926,1.226360831058504,1.2522486640165384,1.4336824193143882,1.3785407878022966,1.3500805908928295,1.3411867793586216,1.252248664016538,1.3714257385749302,1.3305142055175725,1.2650267116085432
329,16.475,0.9990705846537092,1.0989975159000105,1.1054051730698151,0.8154279239129095,1.2472024755284878,1.2130940235169143,1.2296994541014965,1.2211723410986026,1.2359825899983656,1.3330583995911158,1.3507382192143398,1.3613461109882743,1.3259864717418262,1.2906268324953774,1.207531680266223,1.3701860207998873,1.35073821921434,1.3043918349163166
330,16.525000000000002,0.9985463951442816,1.0938655010255665,1.115737782935294,0.8222557896498316,1.2401126155808242,1.2004111685352508,1.2423430339541712,1.218700599196695,1.183459988897815,1.3302755886124795,1.372450772399401,1.435713548079783,1.3636642757771258,1.2916150034744682,1.282828506852193,1.3654215751015804,1.449771942675424,1.2112992516965682
331,16.575,0.9988974812398642,1.1087666003248815,1.0942729192748837,0.7727081600113495,1.202934519387396,1.2747647413338608,1.2339722696111772,1.2069250872733108,1.2033779158191644,1.26636708164128,1.3013013459624188,1.3833968671170949,1.344969176363842,1.2331795305361983,1.245406523048597,1.3100349120427033,1.4340515503827462,1.2557620371152185
332,16.625,0.9988277489387124,1.0992922724960132,1.1327421541024294,0.8278789753847058,1.2111353781581673,1.232731314668266,1.221712979714134,1.2296461808811092,1.1970319094168786,1.286540855916989,1.2795959660065062,1.3368913077679914,1.3594621999770606,1.283068410961748,1.2882770783946098,1.3629346449323023,1.3264739729022672,1.2108025794697572
333,16.675,0.9988327972954172,1.1055486518557125,1.095343334143354,0.8198431307343089,1.2656543862738243,1.1959973951289515,1.2266639950040528,1.1903021694378606,1.1903021694378615,1.294369475247782,1.4048223371355923,1.3375151244227084,1.3116277349177528,1.3495959061916882,1.2633046078418355,1.2978211271817763,1.4255322487395583,1.232028414807277
334,16.725,0.9992341553456878,1.0969849506165028,1.1013208595122204,0.8059594530784537,1.275952894136543,1.237195280628641,1.215856819259122,1.202356976351875,1.1888571334446283,1.3072281900213658,1.1991502687991276,1.3415386412030286,1.284926396753285,1.2214520620672082,1.1905726560037118,1.2935040095487007,1.3964353630936903,1.2587559250611493
335,16.775000000000002,0.998899760712557,1.1017591447734367,1.1063132126880597,0.808196498063657,1.223770631358564,1.1791833037922643,1.1865423772740802,1.1895725840018876,1.1757202103890558,1.2858046037213304,1.299447092885481,1.3489011161055324,1.3471958049600126,1.299447092885481,1.1886018684267463,1.3949445170345445,1.413702939635254,1.2518375898840528
336,16.825,0.9988927811987112,1.110984337163894,1.086085612296945,0.7869578900427234,1.219950460001944,1.201446802231191,1.2380238001501198,1.253084916940268,1.2035983903440692,1.2256228286631663,1.2629170226197222,1.305296788479444,1.340895791801611,1.2290132099319442,1.2307084005663331,1.315467932285778,1.259526641350944,1.2187209810802988
337,16.875,0.9991097237429788,1.0764446220623458,1.087293448040578,0.8290816160415605,1.1930543562436402,1.2016097836817443,1.2161540103265218,1.2550812051698967,1.2016097836817448,1.2975731614458137,1.3076841211453911,1.4323859574401838,1.3616092395431396,1.2891473616961653,1.3043138012455324,1.250388682847784,1.3329615203943357,1.206402569052682
338,16.925,0.9990718671776057,1.0754464016655467,1.093341216252761,0.8154123771950854,1.2064275953598207,1.1996236328903962,1.2259889874594163,1.21110531955755,1.2315172069658231,1.2044817651839057,1.239661343861043,1.3368239897312333,1.2798665766349149,1.2865674487638932,1.2044817651839057,1.1961056750226815,1.356926606118169,1.2573878856920404
339,16.975,0.9991086416077386,1.0836536927086142,1.0836536927086138,0.8130294999892904,1.2576699592294862,1.2022902064029102,1.2403373648333824,1.209476891884222,1.1752344492967968,1.2040580541683654,1.3173027950859997,1.3256296142711197,1.252353605442063,1.3256296142711197,1.285660882182543,1.3056452482268306,1.3123067035749274,1.2690582243379271
340,17.025000000000002,0.9991425662326056,1.0801402373893434,1.0819561299015832,0.8156440769710873,1.1948184044516248,1.2662637539967447,1.1872536027350824,1.1960792047377151,1.2065858737884685,1.2466640404584328,1.3277882608866702,1.3426886279041024,1.2549420221347831,1.2450084441231626,1.2632200038111343,1.2731535818227555,1.382422939950586,1.2053079197569894
341,17.075,0.9993604694265534,1.081123229163785,1.0939956126096142,0.8039013476087056,1.2421463612214318,1.212064108275605,1.204125735970457,1.213317535481682,1.19242708204708,1.1587238171725875,1.2607705169804015,1.2031635090243775,1.28381332016281,1.2360817992849626,1.252540944415255,1.2871051491888688,1.2657082605194885,1.2176576337666654
342,17.125,0.999325851770753,1.0851196083466863,1.0971366096184685,0.8271252625098549,1.2062428177687743,1.226596088454267,1.1987661060883896,1.2008429704440524,1.1676131407534522,1.2076022198924805,1.327053387984826,1.3368712922115942,1.256691741026321,1.205965902521352,1.238692249943913,1.2681459626242166,1.2403285673150404,1.2259857446436224
343,17.175,0.9993204258852256,1.079431421636265,1.0819139432326692,0.8212282083670733,1.236396010688877,1.2083148721695571,1.195513176668102,1.2211165676710116,1.1975779662651107,1.2445050025607645,1.3290988066563985,1.303069943857742,1.262399845734841,1.2526390221853454,1.2477586104105964,1.298189532082994,1.2477586104105969,1.2298139671163708
344,17.225,0.999882677668234,1.0914534551006008,1.0919162295144664,0.826024187061695,1.228407389780234,1.1807819695882191,1.20664749952009,1.225533442010026,1.232923593419132,1.2647858455381884,1.2890464435983842,1.264785845538188,1.28742907039437,1.2405252474779924,1.1402481088291851,1.2761074579662794,1.2761074579662792,1.253183668370626
345,17.275000000000002,0.9995355040314676,1.0845310273091044,1.0743321567277488,0.8264484103585096,1.2229395519447557,1.1735484685718205,1.1931416256123242,1.2176330719129531,1.2078364933927013,1.304107668421892,1.259082989364169,1.3314440807069383,1.3121477896821994,1.2253144800708775,1.1320490734513096,1.2815953288930306,1.2751632318847852,1.1901676642758188
346,17.325,0.99930593281541,1.0795000055367237,1.0808723482233298,0.8320229349599618,1.215079252376173,1.2142675761888808,1.174495443011571,1.2556630617407742,1.1797713382289694,1.280603657313929,1.2582210715431492,1.3045849992111933,1.294992462452288,1.2646160960490864,1.2006658509897143,1.2566223154166647,1.2566223154166642,1.254909362424002
347,17.375,0.9992939716563012,1.0661705088609867,1.0895936647257607,0.830962729294017,1.2181836999895606,1.186710255604272,1.2072890461638837,1.1879207726960144,1.2306923766042264,1.2668856149027707,1.290729133376474,1.2589377754115365,1.309803948155437,1.2859604296817333,1.306624812358943,1.2382733927343268,1.2128403063623765,1.309787728074843
348,17.425,0.9999528181992132,1.0764910410377329,1.0790535765971587,0.8528069453969226,1.2220349441846667,1.1767000956315254,1.1762989022814974,1.2015740833332482,1.1791072557316922,1.2580450866932218,1.209050868492857,1.3354875606228294,1.1932462819766112,1.3070393048935858,1.2137922444477314,1.295976094332213,1.294395635680589,1.2267100748553983
349,17.475,1.0003953833986583,1.0703396804467329,1.0907228207590975,0.8356702711231517,1.1843365430568196,1.2110628981881115,1.2417782615479551,1.213057402302387,1.1376651467827716,1.2587134146637131,1.296427674279106,1.2539991322117905,1.25399913221179,1.2555705596957651,1.2351420024040936,1.274427689503461,1.2524277047278152,1.2228752470444946
350,17.525000000000002,1.0004849929150887,1.0665507370097154,1.069158622701719,0.8383990013749556,1.1839342512344069,1.1799679723357983,1.2049555293970269,1.142684950688886,1.1720354145385832,1.1468555530459068,1.2156043872884397,1.2702909599813654,1.190604811200246,1.2156043872884403,1.2640410659593162,1.2687284864758532,1.317165165146729,1.1901265029842734
351,17.575,1.000052531813325,1.0757528645359946,1.0802722119696513,0.8589233049991452,1.200869829931328,1.189827348736557,1.205996696200328,1.1929823433636344,1.1791792418701712,1.301913313158371,1.222679925364723,1.1978223919392657,1.3065741006756444,1.2630734171810931,1.3190028673883734,1.2925917381238248,1.3889146801474743,1.2477118419966096
352,17.625,1.0001189226935454,1.093084357229072,1.0614808264802336,0.8239177647805409,1.225829386545498,1.1775961765182756,1.1952424728696989,1.1662241188695812,1.1995560119778244,1.175587944812289,1.26827556201168,1.3207985450913362,1.2682755620116806,1.2945370535515086,1.2342901023719042,1.2497380385718024,1.2342901023719035,1.1938259674482914
353,17.675,1.0009165838169602,1.0699143609760546,1.0844914496953648,0.8343329274482111,1.228651926391367,1.1990176685666307,1.2196836641549338,1.1923889530005711,1.1888796329950104,1.1981314766460351,1.2611101824697366,1.2718626444396373,1.2349970605428358,1.2273167305643358,1.2150282025987358,1.274934776431038,1.1704822887234343,1.222771229148489
354,17.725,1.000705362285287,1.0771433916186348,1.0740113138637255,0.8502370558879642,1.2097104035706183,1.201180394314671,1.2232808728414424,1.1821817373355177,1.2128122251182347,1.2463682945879078,1.2478957067136294,1.240258646085027,1.2295667612049834,1.2341489975821454,1.243313470336468,1.2112378156963377,1.220402288450661,1.2575433404464966
355,17.775000000000002,1.000018966402885,1.087606037043832,1.070005593050649,0.8540962425636921,1.180166877862942,1.143925229212462,1.137756437952807,1.1790102295017564,1.174383636057014,1.1998766332702129,1.256073386980337,1.2955629976955598,1.2560733869803369,1.0829266323059017,1.1816506590939575,1.1922824773634402,1.2378474128040802,1.1691590475411833
356,17.825,1.0008389420885653,1.074814786053155,1.0819451662594983,0.8344939154185561,1.180839716906918,1.1724051475004402,1.224546122013213,1.2214790058654028,1.229146796234928,1.1916443306094315,1.2822636713401871,1.2686707702305733,1.2142991657921196,1.2248714222107089,1.2596088361574984,1.1961752976459694,1.1931546529549435,1.1956667197132975
357,17.875,1.000859602139598,1.076187282318597,1.079195392651179,0.8457387371776153,1.1917802576115903,1.237911227276019,1.2257113014143517,1.177292845650862,1.221136329216227,1.219530467762845,1.172972038574854,1.3321718287015314,1.2330474310754873,1.2285417766379398,1.213522928512781,1.25707758807574,1.2150248133252972,1.2203427115900218
358,17.925,1.0008979938824087,1.061217769239818,1.0629983359667303,0.8258749713670448,1.206750884030622,1.1832452117686374,1.1934815529149858,1.1976519141227575,1.1502614458526257,1.3157891711462126,1.167930910143403,1.2799447442364402,1.2381262461750395,1.2202040327201538,1.25903549520574,1.209749408204803,1.2918928865396977,1.1813573302571418
359,17.975,1.0010382969457143,1.070124970790034,1.0867693131115423,0.8593706521110993,1.1272823505919776,1.2023088347952566,1.2087181324407623,1.1476412960541733,1.1446251559857,1.2624374150239528,1.2238216823291028,1.2119399184229946,1.1807502881694625,1.302538368207067,1.2876861633244323,1.250555651117846,1.228277343793894,1.1802956288363209
